date,symbol,previous_raw_close,preclose,close,qfq_close,pctChg,implied_factor
2018-07-13,600026.SH,4.12,4.07,4.08,3.54900432,0.245694,1.0122850122850122
2020-07-10,600026.SH,7.59,7.55,7.36,6.45548544,-2.5166,1.005298013245033
2021-07-16,600026.SH,6.32,6.12,6.1,5.5251787,-0.3268,1.0326797385620916
2023-07-18,600026.SH,14.59,14.44,14.2,12.9954992,-1.662,1.010387811634349
2024-07-17,600026.SH,14.26,13.91,13.94,13.07856376,0.2157,1.0251617541337168
2024-12-13,600026.SH,12.81,12.59,12.17,11.61745766,-3.336,1.017474185861795
2025-07-17,600026.SH,10.25,10.04,10.06,9.8041239,0.1992,1.0209163346613546
2026-07-17,600026.SH,14.94,14.56,14.21,14.21,-2.4038,1.026098901098901
2019-07-30,600027.SH,3.92,3.85,3.86,2.81875728,0.2597,1.018181818181818
2020-07-29,600027.SH,3.79,3.64,3.65,2.77524465,0.2747,1.0412087912087913
2021-07-23,600027.SH,3.46,3.21,3.16,2.58980328,-1.5576,1.0778816199376946
2022-07-28,600027.SH,4.58,4.33,4.29,3.71889804,-0.9238,1.0577367205542725
2023-07-19,600027.SH,6.25,6.05,6.06,5.42692998,0.1653,1.0330578512396695
2024-07-25,600027.SH,6.08,5.93,5.93,5.44484298,,1.0252951096121417
2024-10-16,600027.SH,5.56,5.48,5.53,5.1516927,0.9124,1.0145985401459852
2025-07-14,600027.SH,5.55,5.42,5.47,5.21801898,0.9225,1.0239852398523985
2025-11-12,600027.SH,5.47,5.38,5.39,5.22771788,0.1859,1.016728624535316
2026-06-26,600027.SH,4.65,4.51,4.46,4.46,-1.1086,1.0310421286031044
2018-06-05,600028.SH,7.05,6.65,6.58,3.99043442,-1.052634,1.0601503759398496
2018-09-12,600028.SH,6.78,6.62,6.65,4.1303549,0.453175,1.0241691842900302
2019-06-11,600028.SH,5.54,5.28,5.3,3.4539623,0.378787,1.0492424242424243
2019-09-17,600028.SH,5.35,5.23,5.16,3.43988304,-1.3384,1.0229445506692159
2020-06-10,600028.SH,4.29,4.1,4.09,2.85292633,-0.2439,1.0463414634146342
2020-10-23,600028.SH,3.92,3.85,3.9,2.769858,1.2987,1.018181818181818
2021-06-17,600028.SH,4.7,4.57,4.49,3.27959927,-1.7505,1.0284463894967177
2021-09-17,600028.SH,4.65,4.49,4.49,3.39646499,0.0,1.0356347438752784
2022-06-10,600028.SH,4.52,4.21,4.23,3.43540296,0.4751,1.0736342042755342
2022-09-19,600028.SH,4.3,4.14,4.18,3.5259972,0.9662,1.038647342995169
2023-06-21,600028.SH,6.32,6.13,6.21,5.40074385,1.3051,1.030995106035889
2023-09-15,600028.SH,6.33,6.19,6.09,5.41617195,-1.6155,1.0226171243941842
2024-07-16,600028.SH,6.55,6.35,6.49,5.95370534,2.2047,1.031496062992126
2024-09-13,600028.SH,6.33,6.18,6.19,5.81632208,0.1618,1.0242718446601942
2025-06-18,600028.SH,5.96,5.82,5.76,5.5424736,-1.0309,1.0240549828178693
2025-09-12,600028.SH,5.63,5.54,5.53,5.40760451,-0.1805,1.016245487364621
2026-06-17,600028.SH,4.97,4.86,4.85,4.85,-0.2058,1.022633744855967
2018-07-12,600029.SH,7.5,7.4,7.68,7.62866688,3.78378,1.0135135135135134
2019-07-24,600029.SH,7.48,7.43,7.41,7.41,-0.269179,1.0067294751009421
2018-08-24,600030.SH,16.28,15.88,16.0,12.804688,0.755667,1.0251889168765744
2019-08-02,600030.SH,22.92,22.57,21.71,17.64378213,-3.8104,1.0155073105892778
2020-08-21,600030.SH,31.98,31.48,31.92,26.35353504,1.3977,1.0158831003811943
2021-08-20,600030.SH,24.64,24.24,24.24,20.34308064,0.0,1.0165016501650166
2022-01-27,600030.SH,25.7,24.23,24.15,21.49714665,-0.3302,1.060668592653735
2022-08-26,600030.SH,20.12,19.58,19.4,17.7451994,-0.9193,1.0275791624106232
2023-08-25,600030.SH,23.56,23.07,23.43,21.88664247,1.5605,1.0212397052449067
2024-08-26,600030.SH,19.1,18.63,18.46,17.6790497,-0.9125,1.0252281266774022
2024-12-20,600030.SH,30.33,30.09,30.34,29.28820322,0.8308,1.007976071784646
2025-08-25,600030.SH,32.2,31.92,32.14,31.29796414,0.6892,1.0087719298245614
2026-02-09,600030.SH,28.16,27.87,28.06,27.60918804,0.6817,1.010405453893075
2026-06-10,600030.SH,25.52,25.11,25.66,25.66,2.1904,1.0163281561131023
2018-08-21,600031.SH,9.09,8.93,9.07,7.77731639,1.567742,1.0179171332586787
2019-07-17,600031.SH,13.42,13.16,13.44,11.75219136,2.127658,1.019756838905775
2020-07-22,600031.SH,22.86,22.44,21.79,19.41020515,-2.8966,1.0187165775401068
2021-06-16,600031.SH,28.1,27.5,26.92,24.5031224,-2.1091,1.021818181818182
2022-06-10,600031.SH,17.41,16.96,16.81,15.70677651,-0.8844,1.0265330188679245
2023-05-31,600031.SH,15.05,14.89,14.68,13.86395348,-1.4103,1.0107454667562121
2024-06-21,600031.SH,15.71,15.49,15.94,15.26771456,2.9051,1.014202711426727
2025-06-11,600031.SH,18.18,17.82,17.91,17.50118634,0.5051,1.02020202020202
2025-10-15,600031.SH,23.04,22.73,23.46,23.23715346,3.2116,1.0136383633963924
2026-07-17,600031.SH,18.95,18.77,18.65,18.65,-0.6393,1.0095897709110282
2023-07-06,600032.SH,12.62,12.55,12.44,12.08842072,-0.8765,1.0055776892430277
2024-07-05,600032.SH,7.21,7.14,7.14,7.0062321,0.0,1.0098039215686274
2024-09-23,600032.SH,6.76,6.7,6.72,6.65315616,0.2985,1.008955223880597
2025-09-22,600032.SH,7.52,7.48,7.4,7.3750842,-1.0695,1.0053475935828875
2018-06-15,600033.SH,3.39,3.27,3.27,2.44058085,0.0,1.036697247706422
2019-06-28,600033.SH,3.43,3.28,3.27,2.55219249,-0.304878,1.0457317073170733
2020-08-20,600033.SH,2.82,2.77,2.78,2.2089185,0.361,1.0180505415162455
2021-06-28,600033.SH,2.7,2.6,2.61,2.15360496,0.3846,1.0384615384615385
2022-06-29,600033.SH,2.93,2.78,2.76,2.40025332,-0.7194,1.0539568345323742
2023-07-28,600033.SH,3.39,3.24,3.29,2.99363351,1.5432,1.0462962962962963
2024-06-27,600033.SH,3.43,3.31,3.31,3.12102217,0.0,1.0362537764350455
2024-12-20,600033.SH,3.77,3.72,3.76,3.59298456,1.0753,1.0134408602150538
2025-07-11,600033.SH,3.62,3.57,3.57,3.45920148,0.0,1.0140056022408965
2025-12-31,600033.SH,4.31,4.26,4.13,4.04879181,-3.0516,1.011737089201878
2026-07-23,600033.SH,3.56,3.49,3.55,3.55,1.7192,1.0200573065902578
2018-06-08,600035.SH,3.75,3.62,3.54,2.59110654,-2.209943,1.0359116022099448
2019-06-18,600035.SH,3.49,3.38,3.38,2.55450936,0.0,1.032544378698225
2020-08-05,600035.SH,3.24,3.08,3.07,2.44075131,-0.3247,1.051948051948052
2021-06-09,600035.SH,3.01,2.94,2.97,2.41747011,1.0204,1.0238095238095237
2022-06-15,600035.SH,3.38,3.24,3.26,2.76817684,0.6173,1.0432098765432098
2023-06-16,600035.SH,4.07,3.93,3.94,3.46476902,0.2545,1.0356234096692112
2024-06-07,600035.SH,4.36,4.17,4.29,3.94444479,2.8777,1.0455635491606716
2025-06-27,600035.SH,4.47,4.3,4.27,4.08127027,-0.6977,1.0395348837209302
2026-06-26,600035.SH,3.62,3.46,3.4,3.4,-1.7341,1.046242774566474
2018-07-12,600036.SH,26.6,25.76,26.04,18.68541864,1.086959,1.0326086956521738
2019-07-12,600036.SH,35.9,34.96,35.4,26.084844,1.258588,1.0268878718535468
2020-07-10,600036.SH,39.91,38.71,37.25,28.29893675,-3.7716,1.0309997416688192
2021-07-13,600036.SH,50.4,49.15,49.97,38.92782928,1.6684,1.0254323499491353
2022-07-15,600036.SH,36.48,34.96,34.87,28.34561378,-0.2574,1.0434782608695652
2023-07-13,600036.SH,33.2,31.46,31.85,27.3226499,1.2397,1.0553083280356008
2024-07-11,600036.SH,34.68,32.71,32.9,29.923208,0.5809,1.0602262305105472
2025-07-11,600036.SH,48.24,46.24,45.64,43.30592476,-1.2976,1.0432525951557095
2026-01-16,600036.SH,40.11,39.1,38.72,37.68884768,-0.9719,1.0258312020460358
2026-07-10,600036.SH,37.55,36.55,36.88,36.88,0.9029,1.027359781121751
2018-06-08,600037.SH,11.8,11.62,11.36,10.3340216,-2.237524,1.0154905335628228
2019-06-21,600037.SH,10.67,10.49,10.56,9.7711152,0.667308,1.017159199237369
2020-06-19,600037.SH,15.67,15.01,14.83,14.32549823,-1.1992,1.043970686209194
2022-07-07,600037.SH,8.95,8.9,8.92,8.70573268,0.2247,1.0056179775280898
2023-06-21,600037.SH,8.89,8.82,8.51,8.37149975,-3.5147,1.007936507936508
2026-06-18,600037.SH,6.73,6.68,6.61,6.61,-1.0479,1.00748502994012
2018-07-11,600038.SH,40.58,40.35,38.77,36.7880776,-3.915732,1.0057001239157373
2019-07-16,600038.SH,42.13,41.87,41.86,39.96675592,-0.023879,1.0062096966802008
2021-06-30,600038.SH,53.1,52.71,52.74,50.96788326,0.0569,1.0073989755264656
2022-07-21,600038.SH,45.71,45.25,44.51,43.45168573,-1.6354,1.0101657458563535
2023-06-28,600038.SH,39.2,39.0,39.18,38.44455222,0.4615,1.005128205128205
2025-05-28,600038.SH,36.8,36.6,36.39,36.06747543,-0.5738,1.0054644808743167
2026-06-04,600038.SH,27.08,26.84,26.67,26.67,-0.6334,1.0089418777943369
2018-07-09,600039.SH,3.14,3.09,3.15,1.58741415,1.941754,1.016181229773463
2019-07-18,600039.SH,3.58,3.53,3.49,1.78366571,-1.133143,1.0141643059490086
2020-07-08,600039.SH,4.14,4.07,4.15,2.15745635,1.9656,1.017199017199017
2021-07-08,600039.SH,6.39,6.14,6.16,3.33278792,0.3257,1.0407166123778502
2022-06-15,600039.SH,11.31,10.84,10.69,6.03445155,-1.3838,1.043357933579336
2023-06-15,600039.SH,14.6,9.78,9.69,8.16578238,-0.9202,1.4928425357873212
2024-07-16,600039.SH,7.6,7.08,7.0,6.332165,-1.1299,1.0734463276836157
2025-07-11,600039.SH,9.05,8.67,8.6,8.1567388,-0.8074,1.0438292964244522
2026-07-24,600039.SH,9.52,9.06,8.81,8.81,-2.7594,1.0507726269315671
2018-06-08,600048.SH,13.8,13.4,13.06,9.66151374,-2.537308,1.0298507462686568
2019-05-28,600048.SH,12.68,12.18,12.38,9.53443224,1.642035,1.0410509031198687
2020-05-29,600048.SH,15.49,14.67,14.36,11.67749456,-2.1132,1.0558963871847307
2021-08-16,600048.SH,12.02,11.29,11.84,10.25078784,4.8716,1.0646589902568646
2022-07-06,600048.SH,17.01,16.43,16.2,14.5206918,-1.3999,1.0353012781497262
2023-06-09,600048.SH,14.01,13.56,13.39,12.40027815,-1.2537,1.0331858407079646
2024-07-30,600048.SH,8.59,8.18,8.33,8.10094999,1.8337,1.050122249388753
2025-08-20,600048.SH,7.99,7.82,7.87,7.81997828,0.6394,1.0217391304347827
2026-06-30,600048.SH,4.72,4.69,4.63,4.63,-1.2793,1.0063965884861406
2019-06-27,600050.SH,6.17,6.12,6.21,5.23399914,1.470591,1.0081699346405228
2020-06-24,600050.SH,4.96,4.9,4.87,4.15486485,-0.6122,1.0122448979591836
2021-06-30,600050.SH,4.43,4.36,4.32,3.74480064,-0.9174,1.0160550458715596
2021-11-17,600050.SH,4.02,3.97,3.98,3.4935246,0.2519,1.012594458438287
2022-06-29,600050.SH,3.49,3.45,3.45,3.06341715,0.0,1.0115942028985507
2022-11-09,600050.SH,3.54,3.47,3.45,3.12521355,-0.5764,1.0201729106628241
2023-07-07,600050.SH,4.81,4.77,4.69,4.28410864,-1.6771,1.0083857442348008
2023-12-08,600050.SH,4.29,4.21,4.34,4.03972842,3.0879,1.0190023752969122
2024-07-19,600050.SH,4.81,4.76,4.8,4.5148368,0.8403,1.0105042016806722
2024-10-30,600050.SH,5.11,5.02,5.01,4.79684454,-0.1992,1.0179282868525898
2025-06-27,600050.SH,5.35,5.29,5.31,5.14174734,0.3781,1.0113421550094517
2025-10-24,600050.SH,5.55,5.44,5.43,5.36425899,-0.1838,1.020220588235294
2026-06-26,600050.SH,4.13,4.08,4.05,4.05,-0.7353,1.0122549019607843
2018-07-06,600051.SH,6.05,5.92,5.99,5.12045566,1.182427,1.0219594594594594
2019-05-24,600051.SH,6.29,6.14,6.16,5.39441672,0.325733,1.02442996742671
2020-05-08,600051.SH,8.64,8.44,8.09,7.25243421,-4.1469,1.023696682464455
2021-06-16,600051.SH,7.09,6.89,6.88,6.34673808,-0.1451,1.0290275761973875
2022-06-10,600051.SH,6.63,6.53,6.57,6.15358026,0.6126,1.01531393568147
2023-06-16,600051.SH,7.38,7.26,7.25,6.90271775,-0.1377,1.0165289256198347
2024-06-07,600051.SH,5.3,5.18,5.5,5.357858,6.1776,1.0231660231660231
2025-06-17,600051.SH,7.33,7.21,7.15,7.08113835,-0.8322,1.0166435506241331
2026-06-16,600051.SH,6.23,6.17,6.15,6.15,-0.3241,1.0097244732576987
2019-07-12,600052.SH,3.04,2.96,3.0,2.880756,1.35135,1.027027027027027
2020-07-31,600052.SH,3.73,3.64,3.62,3.5620619,-0.5495,1.0247252747252746
2024-07-11,600052.SH,4.14,4.09,4.13,4.11357912,0.978,1.0122249388753055
2019-06-28,600053.SH,24.58,23.84,23.3,23.0162759,-2.265105,1.0310402684563758
2023-06-20,600053.SH,13.14,12.98,12.76,12.76,-1.6949,1.012326656394453
2018-07-02,600054.SH,11.65,11.41,11.41,10.51623188,0.0,1.021034180543383
2019-06-26,600054.SH,9.55,9.42,9.37,8.75520619,-0.530788,1.0138004246284502
2020-07-07,600054.SH,8.68,8.57,8.56,8.10102136,-0.1167,1.0128354725787632
2022-06-28,600054.SH,11.23,11.13,11.74,11.21033816,5.4807,1.008984725965858
2024-06-27,600054.SH,11.21,11.0,10.95,10.65558735,-0.4545,1.0190909090909093
2025-06-25,600054.SH,11.47,11.3,11.36,11.22087408,0.531,1.0150442477876107
2026-01-21,600054.SH,12.1,12.03,11.94,11.86239,-0.7481,1.0058187863674148
2026-07-01,600054.SH,10.77,10.7,10.87,10.87,1.5888,1.0065420560747664
2019-06-19,600055.SH,9.89,9.79,9.75,9.402744,-0.40858,1.0102145045965272
2021-07-12,600055.SH,18.44,18.31,19.12,18.62702904,4.4238,1.0070999453850356
2023-05-29,600055.SH,21.61,21.49,21.45,21.099078,-0.1861,1.0055839925546766
2024-05-17,600055.SH,14.6,14.47,14.61,14.50008897,0.9675,1.0089841050449204
2025-05-16,600055.SH,17.28,17.15,17.22,17.22,0.4082,1.0075801749271138
2018-06-15,600056.SH,20.12,19.76,19.78,12.2468859,0.101217,1.0182186234817814
2019-06-14,600056.SH,13.79,13.36,13.22,8.44867726,-1.0479,1.0321856287425148
2020-06-30,600056.SH,14.44,14.16,14.15,9.221838,-0.0706,1.019774011299435
2021-06-25,600056.SH,12.75,12.38,12.36,8.29600728,-0.1616,1.029886914378029
2022-06-24,600056.SH,21.41,15.16,15.66,14.84431758,3.2982,1.4122691292875988
2023-06-28,600056.SH,13.06,12.91,12.85,12.3221991,-0.4648,1.0116189000774594
2024-06-27,600056.SH,10.29,10.08,10.1,9.8869304,0.1984,1.0208333333333333
2025-07-10,600056.SH,10.49,10.4,10.49,10.37738985,0.8654,1.0086538461538461
2026-06-26,600056.SH,8.87,8.79,8.58,8.58,-2.3891,1.0091012514220705
2018-06-07,600057.SH,8.88,5.93,5.86,3.9874663,-1.180433,1.497470489038786
2019-06-04,600057.SH,4.59,4.47,4.36,3.04642792,-2.460843,1.0268456375838926
2019-10-08,600057.SH,4.3,4.18,4.17,2.99731677,-0.2392,1.0287081339712918
2020-06-03,600057.SH,6.39,6.14,6.15,4.60048905,0.1629,1.0407166123778502
2021-06-18,600057.SH,6.28,5.98,5.96,4.682027,-0.3344,1.0501672240802675
2022-06-13,600057.SH,9.27,8.76,8.54,7.0993874,-2.5114,1.0582191780821917
2023-07-06,600057.SH,8.5,7.89,7.81,6.99449542,-1.0139,1.0773130544993663
2024-06-21,600057.SH,7.3,7.0,6.97,6.50972908,-0.4286,1.042857142857143
2025-06-17,600057.SH,7.03,6.78,6.94,6.72070988,2.3599,1.036873156342183
2025-11-25,600057.SH,8.22,8.12,8.18,8.01908304,0.7389,1.0123152709359609
2026-06-17,600057.SH,6.1,5.98,5.94,5.94,-0.6689,1.0200668896321068
2018-05-16,600059.SH,8.82,8.72,8.81,8.15445671,1.032112,1.0114678899082568
2019-06-12,600059.SH,9.15,9.05,8.83,8.26328177,-2.430942,1.011049723756906
2020-06-17,600059.SH,9.26,9.16,9.05,8.56161675,-1.2009,1.0109170305676856
2022-06-22,600059.SH,10.62,10.54,10.11,9.67210557,-4.0797,1.0075901328273245
2023-06-02,600059.SH,9.6,9.52,9.62,9.28066412,1.0504,1.0084033613445378
2024-05-31,600059.SH,8.63,8.49,8.49,8.32559115,0.0,1.016489988221437
2025-06-05,600059.SH,10.18,10.1,10.0,9.88402,-0.9901,1.007920792079208
2026-06-24,600059.SH,7.76,7.67,7.55,7.55,-1.5645,1.0117340286831813
2018-07-05,600060.SH,13.19,12.97,12.85,10.5535251,-0.925211,1.0169622205088664
2019-07-11,600060.SH,8.92,8.83,8.74,7.25120218,-1.019254,1.0101925254813138
2020-07-06,600060.SH,13.09,12.96,13.26,11.11160154,2.3148,1.0100308641975309
2021-07-07,600060.SH,15.27,15.0,15.15,12.9238893,1.0,1.018
2022-08-03,600060.SH,12.51,12.42,12.28,10.55151632,-1.1272,1.0072463768115942
2023-08-11,600060.SH,22.56,21.92,21.09,18.65054079,-3.7865,1.0291970802919708
2024-07-31,600060.SH,17.66,16.85,17.77,16.46998234,5.4599,1.0480712166172106
2025-08-08,600060.SH,22.6,21.72,21.27,20.51266038,-2.0718,1.0405156537753224
2026-08-07,600060.SH,26.4,25.46,25.24,25.24,-0.8641,1.0369206598586016
2018-06-22,600061.SH,8.88,8.82,9.08,5.25911784,2.947849,1.0068027210884354
2019-06-24,600061.SH,14.64,14.56,14.43,8.4037434,-0.892858,1.0054945054945055
2020-06-19,600061.SH,12.03,11.89,12.12,7.14155244,1.9344,1.0117746005046255
2021-06-18,600061.SH,13.2,8.56,8.7,7.9051419,1.6355,1.542056074766355
2022-06-23,600061.SH,6.44,6.29,6.46,6.00977676,2.7027,1.0238473767885534
2023-06-15,600061.SH,7.27,7.18,7.2,6.7821624,0.2786,1.0125348189415042
2024-07-03,600061.SH,5.67,5.56,5.6,5.3793768,0.7194,1.0197841726618706
2025-07-17,600061.SH,7.7,7.57,7.64,7.46503636,0.9247,1.0171730515191546
2026-07-01,600061.SH,6.55,6.4,6.64,6.64,3.75,1.0234375
2018-08-16,600062.SH,21.73,18.03,18.02,14.8580306,-0.055464,1.2052135330005547
2019-07-19,600062.SH,13.17,12.89,12.6,10.614744,-2.249806,1.0217222653219549
2020-07-17,600062.SH,13.7,13.4,13.38,11.52420738,-0.1493,1.0223880597014925
2021-07-13,600062.SH,11.74,11.45,11.46,10.12050936,0.0873,1.0253275109170306
2022-06-16,600062.SH,20.61,20.13,20.6,18.6259638,2.3348,1.0238450074515648
2022-09-28,600062.SH,17.82,17.53,17.08,15.69875748,-2.567,1.0165430690245294
2023-07-13,600062.SH,17.06,16.77,16.81,15.71778706,0.2385,1.0172927847346451
2024-07-15,600062.SH,17.72,17.46,17.58,16.68252342,0.6873,1.0148911798396334
2025-07-11,600062.SH,18.9,18.53,18.68,18.16258268,0.8095,1.019967620075553
2025-10-28,600062.SH,19.24,19.14,19.13,18.69729853,-0.0522,1.005224660397074
2026-07-28,600062.SH,16.8,16.42,16.42,16.42,0.0,1.0231425091352009
2019-05-27,600063.SH,2.79,2.77,2.85,2.5080798,2.888084,1.0072202166064983
2020-06-17,600063.SH,3.38,3.32,3.33,2.98345356,0.3012,1.0180722891566265
2021-05-14,600063.SH,4.45,4.35,4.3,3.9410704,-1.1494,1.0229885057471266
2022-06-06,600063.SH,7.12,7.02,7.14,6.63722976,1.7094,1.0142450142450143
2023-05-19,600063.SH,5.38,5.23,5.27,5.03941115,0.7648,1.02868068833652
2024-06-28,600063.SH,3.59,3.54,3.52,3.41352352,-0.565,1.0141242937853108
2025-05-21,600063.SH,4.39,4.33,4.32,4.24737648,-0.2309,1.0138568129330252
2025-12-12,600063.SH,5.89,5.81,5.87,5.85078749,1.0327,1.0137693631669535
2018-05-17,600064.SH,14.23,8.83,8.84,4.38452508,0.113253,1.6115515288788222
2019-07-05,600064.SH,11.1,10.85,10.85,5.50545275,0.0,1.023041474654378
2020-07-07,600064.SH,11.71,11.26,11.01,5.80991094,-2.2202,1.0399644760213145
2021-06-28,600064.SH,10.12,9.62,9.47,5.25699587,-1.5593,1.051975051975052
2022-07-15,600064.SH,10.42,7.01,6.88,5.67708704,-1.8545,1.486447931526391
2023-07-20,600064.SH,6.69,6.27,6.3,5.5467216,0.4785,1.0669856459330145
2024-07-17,600064.SH,6.11,5.83,5.88,5.42557596,0.8576,1.0480274442538593
2025-07-23,600064.SH,8.12,7.82,7.81,7.48287815,-0.1279,1.0383631713554986
2026-07-17,600064.SH,7.64,7.32,7.3,7.3,-0.2732,1.0437158469945353
2018-07-27,600066.SH,17.77,17.27,17.06,10.59533478,-1.215987,1.0289519397799654
2019-05-15,600066.SH,13.73,13.23,13.45,8.66899575,1.662889,1.037792894935752
2020-05-20,600066.SH,13.72,12.72,12.24,8.50932144,-3.7736,1.078616352201258
2021-05-21,600066.SH,13.96,13.46,13.06,9.41666486,-2.9718,1.037147102526003
2022-05-25,600066.SH,8.45,7.95,8.16,6.25365264,2.6415,1.0628930817610063
2023-05-19,600066.SH,13.58,12.58,12.38,10.24196162,-1.5898,1.0794912559618441
2024-05-16,600066.SH,28.61,27.11,25.81,22.53403994,-4.7953,1.0553301364810033
2024-12-05,600066.SH,23.56,23.06,23.03,20.54287515,-0.1301,1.0216825672159584
2025-05-14,600066.SH,26.68,25.68,25.55,23.678207,-0.5062,1.0389408099688473
2025-09-11,600066.SH,29.25,28.75,28.8,27.1542816,0.1739,1.017391304347826
2026-05-15,600066.SH,35.0,33.0,32.79,32.79,-0.6364,1.0606060606060606
2018-05-10,600067.SH,5.2,5.08,5.11,4.55062363,0.590555,1.0236220472440944
2019-06-04,600067.SH,4.65,4.55,4.83,4.39580715,6.15384,1.0219780219780221
2021-08-13,600067.SH,4.39,4.32,4.19,3.87512988,-3.0093,1.0162037037037035
2025-08-26,600067.SH,3.34,3.12,3.17,3.13850922,1.6026,1.0705128205128205
2026-06-05,600067.SH,3.02,2.99,3.01,3.01,0.6689,1.0100334448160535
2018-06-25,600068.SH,7.65,7.38,7.17,6.71542917,-2.845529,1.0365853658536586
2019-08-08,600068.SH,5.77,5.59,5.56,5.37518004,-0.5367,1.0322003577817531
2020-08-07,600068.SH,6.76,6.6,6.46,6.39666616,-2.1212,1.0242424242424242
2021-05-21,600068.SH,7.14,7.07,7.13,7.13,0.8487,1.00990099009901
2018-05-28,600069.SH,7.57,5.82,5.78,5.78,-0.687284,1.3006872852233677
2018-06-25,600070.SH,7.89,7.79,7.75,7.5895285,-0.513478,1.0128369704749678
2019-06-25,600070.SH,8.31,8.23,8.11,8.01927343,-1.458079,1.0097205346294047
2020-07-10,600070.SH,14.35,14.27,13.73,13.65252161,-3.7842,1.0056061667834617
2021-07-07,600070.SH,8.86,8.81,8.65,8.65,-1.8161,1.0056753688989784
2021-07-27,600072.SH,11.71,11.65,11.29,11.16396973,-3.0901,1.0051502145922748
2019-06-06,600073.SH,9.43,9.33,8.83,8.11517618,-5.359057,1.0107181136120043
2020-07-09,600073.SH,10.15,10.03,10.05,9.34691205,0.1994,1.0119641076769692
2021-07-01,600073.SH,8.19,8.06,8.03,7.58868726,-0.3722,1.0161290322580645
2022-06-20,600073.SH,7.78,7.68,7.7,7.3715719,0.2604,1.0130208333333335
2023-06-27,600073.SH,7.25,7.09,7.17,7.01908584,1.1283,1.0225669957686883
2024-06-06,600073.SH,6.05,5.98,5.92,5.86323312,-1.0033,1.011705685618729
2025-07-08,600073.SH,7.3,7.23,7.22,7.22,-0.1383,1.0096818810511756
2018-05-31,600075.SH,7.05,7.0,7.06,6.55360032,0.857142,1.0071428571428571
2019-06-03,600075.SH,5.24,5.14,5.01,4.74111831,-2.529176,1.019455252918288
2021-06-04,600075.SH,7.52,7.42,7.26,6.9629571,-2.1563,1.013477088948787
2022-06-01,600075.SH,6.26,6.16,6.13,5.97463515,-0.487,1.0162337662337662
2023-06-19,600075.SH,4.83,4.73,4.7,4.6777267,-0.6342,1.0211416490486258
2018-06-25,600076.SH,4.75,4.64,4.54,4.51838052,-2.15517,1.0237068965517242
2019-06-21,600077.SH,2.84,2.81,2.84,2.79361144,1.067615,1.0106761565836297
2020-07-23,600077.SH,3.23,3.19,3.16,3.14736,-0.9404,1.0125391849529781
2018-06-13,600078.SH,4.01,3.98,3.87,3.80004975,-2.763823,1.007537688442211
2023-06-09,600078.SH,9.28,9.2,9.3,9.2532675,1.087,1.008695652173913
2024-07-10,600078.SH,5.97,5.94,5.81,5.81,-2.1886,1.005050505050505
2018-07-05,600079.SH,12.44,12.28,11.76,10.68612384,-4.234524,1.013029315960912
2022-07-25,600079.SH,18.65,18.5,18.06,16.6390392,-2.3784,1.008108108108108
2023-06-16,600079.SH,25.75,25.59,25.23,23.39025363,-1.4068,1.006252442360297
2024-06-24,600079.SH,17.6,17.14,17.18,16.35468998,0.2334,1.0268378063010501
2024-10-11,600079.SH,22.12,21.97,21.2,20.3193732,-3.5048,1.0068274920345928
2025-08-19,600079.SH,21.13,20.81,20.88,20.32039512,0.3364,1.015377222489188
2026-08-03,600079.SH,17.91,17.43,17.69,17.69,1.4917,1.027538726333907
2019-06-06,600080.SH,6.51,6.47,6.17,6.03017546,-4.636781,1.0061823802163834
2020-07-30,600080.SH,5.25,5.22,5.21,5.12119555,-0.1916,1.0057471264367817
2021-06-17,600080.SH,7.1,7.01,7.09,7.05862675,1.1412,1.0128388017118402
2018-07-27,600081.SH,10.32,10.19,10.2,9.1916484,0.098138,1.012757605495584
2019-06-19,600081.SH,10.98,10.84,10.98,10.0223244,1.291507,1.0129151291512917
2020-07-07,600081.SH,10.97,10.83,10.92,10.0964136,0.831,1.0129270544783011
2021-07-13,600081.SH,15.11,15.02,14.58,13.5611496,-2.9294,1.0059920106524634
2022-08-17,600081.SH,12.21,12.06,12.03,11.32851867,-0.2488,1.0124378109452736
2023-06-13,600081.SH,12.09,12.02,11.88,11.25241524,-1.1647,1.0058236272878536
2023-08-10,600081.SH,11.64,11.17,10.75,10.61054025,-3.7601,1.0420769919427038
2024-08-23,600081.SH,8.19,8.12,8.13,8.09370768,0.1232,1.0086206896551724
2024-07-25,600082.SH,1.83,1.82,1.86,1.86,2.1978,1.0054945054945055
2018-08-08,600085.SH,32.17,31.92,30.68,27.215461,-3.884711,1.0078320802005012
2019-07-29,600085.SH,28.33,28.07,27.77,24.86225884,-1.068754,1.0092625578909868
2019-12-09,600085.SH,26.11,25.61,25.62,23.38519302,0.039,1.0195236235845373
2020-07-20,600085.SH,26.93,26.67,27.1,24.9772299,1.6123,1.0097487814023247
2021-08-12,600085.SH,34.53,34.26,33.94,31.52798602,-0.934,1.0078809106830124
2022-08-18,600085.SH,48.55,48.26,48.0,44.85672,-0.5387,1.0060091172813925
2023-07-24,600085.SH,51.94,51.62,52.02,48.91482216,0.7749,1.0061991476172027
2024-06-28,600085.SH,38.56,38.06,38.21,36.40117681,0.3941,1.0131371518654755
2024-10-10,600085.SH,39.12,38.62,39.09,37.72165455,1.217,1.0129466597617816
2025-06-30,600085.SH,36.59,36.09,36.06,35.27980584,-0.0831,1.0138542532557495
