symbol,first_date,last_date,rows,exchange,ends_before_dataset,current_name,name_marks_delisted
600228.SH,2018-01-02,2026-09-11,2111,SH,False,返利科技,False
600229.SH,2018-01-02,2026-09-11,2111,SH,False,城市传媒,False
600230.SH,2018-01-02,2026-09-11,2111,SH,False,沧州大化,False
600231.SH,2018-01-02,2026-09-11,2111,SH,False,凌钢股份,False
600232.SH,2018-01-02,2026-09-11,2111,SH,False,金鹰股份,False
600233.SH,2018-01-02,2026-09-11,2111,SH,False,圆通速递,False
600234.SH,2018-01-02,2026-09-11,2111,SH,False,科新发展,False
600235.SH,2018-01-02,2026-09-11,2111,SH,False,民丰特纸,False
600236.SH,2018-01-02,2026-09-11,2111,SH,False,桂冠电力,False
600237.SH,2018-01-02,2026-09-11,2111,SH,False,铜峰电子,False
600238.SH,2018-01-02,2026-09-11,2111,SH,False,ST椰岛,False
600239.SH,2018-01-02,2026-09-11,2111,SH,False,ST云城,False
600240.SH,2018-01-02,2020-02-05,506,SH,True,退市华业,True
600241.SH,2018-01-02,2026-09-11,2111,SH,False,时代万恒,False
600242.SH,2018-01-02,2023-06-29,1332,SH,True,退市中昌,True
600243.SH,2018-01-02,2026-09-11,2111,SH,False,*ST海华,False
600246.SH,2018-01-02,2026-09-11,2111,SH,False,万通发展,False
600247.SH,2018-01-02,2021-03-22,781,SH,True,*ST成城,False
600248.SH,2018-01-02,2026-09-11,2111,SH,False,陕建股份,False
600249.SH,2018-01-02,2026-09-11,2111,SH,False,两面针,False
600250.SH,2018-01-02,2026-09-11,2111,SH,False,南京商旅,False
600251.SH,2018-01-02,2026-09-11,2111,SH,False,冠农股份,False
600252.SH,2018-01-02,2026-09-11,2111,SH,False,中恒集团,False
600255.SH,2018-01-02,2026-09-11,2111,SH,False,鑫科材料,False
600256.SH,2018-01-02,2026-09-11,2111,SH,False,广汇能源,False
600257.SH,2018-01-02,2026-09-11,2111,SH,False,大湖股份,False
600258.SH,2018-01-02,2026-09-11,2111,SH,False,首旅酒店,False
600259.SH,2018-01-02,2026-09-11,2111,SH,False,中稀有色,False
600260.SH,2018-01-02,2023-02-15,1242,SH,True,*ST凯乐,False
600261.SH,2018-01-02,2026-09-11,2111,SH,False,阳光照明,False
600262.SH,2018-01-02,2026-09-11,2111,SH,False,北方股份,False
600265.SH,2018-01-02,2026-09-11,2111,SH,False,*ST景谷,False
600266.SH,2018-01-02,2026-09-11,2111,SH,False,城建发展,False
600267.SH,2018-01-02,2026-09-11,2111,SH,False,海正药业,False
600268.SH,2018-01-02,2026-09-11,2111,SH,False,国电南自,False
600269.SH,2018-01-02,2026-09-11,2111,SH,False,赣粤高速,False
600270.SH,2018-01-02,2018-12-28,243,SH,True,外运发展,False
600271.SH,2018-01-02,2026-09-11,2111,SH,False,航天信息,False
600272.SH,2018-01-02,2026-09-11,2111,SH,False,开开实业,False
600273.SH,2018-01-02,2026-09-11,2111,SH,False,嘉化能源,False
600275.SH,2018-01-02,2022-06-22,1084,SH,True,退市昌鱼,True
600276.SH,2018-01-02,2026-09-11,2111,SH,False,恒瑞医药,False
600277.SH,2018-01-02,2024-07-18,1588,SH,True,ST亿利,False
600278.SH,2018-01-02,2026-09-11,2111,SH,False,东方创业,False
600279.SH,2018-01-02,2026-09-11,2111,SH,False,重庆港,False
600280.SH,2018-01-02,2026-09-11,2111,SH,False,中央商场,False
600281.SH,2018-01-02,2026-09-11,2111,SH,False,华阳新材,False
600282.SH,2018-01-02,2026-09-11,2111,SH,False,南钢股份,False
600283.SH,2018-01-02,2026-09-11,2111,SH,False,钱江水利,False
600284.SH,2018-01-02,2026-09-11,2111,SH,False,浦东建设,False
600285.SH,2018-01-02,2026-09-11,2111,SH,False,羚锐制药,False
600287.SH,2018-01-02,2026-09-11,2111,SH,False,苏豪时尚,False
600288.SH,2018-01-02,2026-09-11,2111,SH,False,大恒科技,False
600289.SH,2018-01-02,2026-09-11,2111,SH,False,ST信通,False
600290.SH,2018-01-02,2024-01-16,1468,SH,True,*ST华仪,False
600291.SH,2018-01-02,2022-06-14,1078,SH,True,退市西水,True
600292.SH,2018-01-02,2026-09-11,2111,SH,False,电投水电,False
600293.SH,2018-01-02,2026-09-11,2111,SH,False,三峡新材,False
600295.SH,2018-01-02,2026-09-11,2111,SH,False,鄂尔多斯,False
600297.SH,2018-01-02,2024-08-28,1617,SH,True,广汇汽车,False
600298.SH,2018-01-02,2026-09-11,2111,SH,False,安琪酵母,False
600299.SH,2018-01-02,2026-09-11,2111,SH,False,安迪苏,False
600300.SH,2018-01-02,2026-09-11,2111,SH,False,维维股份,False
600301.SH,2018-01-02,2026-09-11,2111,SH,False,华锡有色,False
600302.SH,2018-01-02,2026-09-11,2111,SH,False,ST标准,False
600303.SH,2018-01-02,2026-09-11,2111,SH,False,曙光股份,False
600305.SH,2018-01-02,2026-09-11,2111,SH,False,恒顺醋业,False
600306.SH,2018-01-02,2024-06-26,1572,SH,True,退市商城,True
600307.SH,2018-01-02,2026-09-11,2111,SH,False,酒钢宏兴,False
600308.SH,2018-01-02,2026-09-11,2111,SH,False,华泰股份,False
600309.SH,2018-01-02,2026-09-11,2111,SH,False,万华化学,False
600310.SH,2018-01-02,2026-09-11,2111,SH,False,广西能源,False
600311.SH,2018-01-02,2023-03-27,1270,SH,True,*ST荣华,False
600312.SH,2018-01-02,2026-09-11,2111,SH,False,平高电气,False
600313.SH,2018-01-02,2026-09-11,2111,SH,False,农发种业,False
600315.SH,2018-01-02,2026-09-11,2111,SH,False,上海家化,False
600316.SH,2018-01-02,2026-09-11,2111,SH,False,洪都航空,False
600317.SH,2018-01-02,2021-01-29,750,SH,True,营口港,False
600318.SH,2018-01-02,2026-09-11,2111,SH,False,新力金融,False
600319.SH,2018-01-02,2026-09-11,2111,SH,False,亚星化学,False
600320.SH,2018-01-02,2026-09-11,2111,SH,False,振华重工,False
600321.SH,2018-01-02,2024-06-27,1573,SH,True,正源股份,False
600322.SH,2018-01-02,2026-09-11,2111,SH,False,津投城开,False
600323.SH,2018-01-02,2026-09-11,2111,SH,False,瀚蓝环境,False
600325.SH,2018-01-02,2026-09-11,2111,SH,False,华发股份,False
600326.SH,2018-01-02,2026-09-11,2111,SH,False,西藏天路,False
600327.SH,2018-01-02,2026-09-11,2111,SH,False,大东方,False
600328.SH,2018-01-02,2026-09-11,2111,SH,False,中盐化工,False
600329.SH,2018-01-02,2026-09-11,2111,SH,False,达仁堂,False
600330.SH,2018-01-02,2026-09-11,2111,SH,False,天通股份,False
600331.SH,2018-01-02,2026-09-11,2111,SH,False,宏达股份,False
600332.SH,2018-01-02,2026-09-11,2111,SH,False,白云山,False
600333.SH,2018-01-02,2026-09-11,2111,SH,False,长春燃气,False
600335.SH,2018-01-02,2026-09-11,2111,SH,False,国机汽车,False
600336.SH,2018-01-02,2026-09-11,2111,SH,False,澳柯玛,False
600337.SH,2018-01-02,2026-09-11,2111,SH,False,ST美克,False
600338.SH,2018-01-02,2026-09-11,2111,SH,False,西藏珠峰,False
600339.SH,2018-01-02,2026-09-11,2111,SH,False,中油工程,False
600340.SH,2018-01-02,2026-09-11,2111,SH,False,*ST华幸,False
600343.SH,2018-01-02,2026-09-11,2111,SH,False,航天动力,False
600345.SH,2018-01-02,2026-09-11,2111,SH,False,长江通信,False
600346.SH,2018-01-02,2026-09-11,2111,SH,False,恒力石化,False
600348.SH,2018-01-02,2026-09-11,2111,SH,False,华阳股份,False
600350.SH,2018-01-02,2026-09-11,2111,SH,False,山东高速,False
600351.SH,2018-01-02,2026-09-11,2111,SH,False,亚宝药业,False
600352.SH,2018-01-02,2026-09-11,2111,SH,False,浙江龙盛,False
600353.SH,2018-01-02,2026-09-11,2111,SH,False,旭光电子,False
600354.SH,2018-01-02,2026-09-11,2111,SH,False,敦煌种业,False
600355.SH,2018-01-02,2026-04-24,2015,SH,True,*ST精伦,False
600356.SH,2018-01-02,2026-09-11,2111,SH,False,恒丰纸业,False
600358.SH,2018-01-02,2026-09-11,2111,SH,False,国旅联合,False
600359.SH,2018-01-02,2026-09-11,2111,SH,False,新农开发,False
600360.SH,2018-01-02,2026-09-11,2111,SH,False,华微电子,False
600361.SH,2018-01-02,2026-09-11,2111,SH,False,创新新材,False
600362.SH,2018-01-02,2026-09-11,2111,SH,False,江西铜业,False
600363.SH,2018-01-02,2026-09-11,2111,SH,False,联创光电,False
600365.SH,2018-01-02,2026-09-11,2111,SH,False,ST通葡,False
600366.SH,2018-01-02,2026-09-11,2111,SH,False,宁波韵升,False
600367.SH,2018-01-02,2026-09-11,2111,SH,False,红星发展,False
600368.SH,2018-01-02,2026-09-11,2111,SH,False,五洲交通,False
600369.SH,2018-01-02,2026-09-11,2111,SH,False,西南证券,False
600370.SH,2018-01-02,2026-09-11,2111,SH,False,*ST三房,False
600371.SH,2018-01-02,2026-09-11,2111,SH,False,万向德农,False
600372.SH,2018-01-02,2026-09-11,2111,SH,False,中航机载,False
600373.SH,2018-01-02,2026-09-11,2111,SH,False,中文传媒,False
600375.SH,2018-01-02,2026-09-11,2111,SH,False,汉马科技,False
600376.SH,2018-01-02,2026-09-11,2111,SH,False,首开股份,False
600377.SH,2018-01-02,2026-09-11,2111,SH,False,宁沪高速,False
600378.SH,2018-01-02,2026-09-11,2111,SH,False,昊华科技,False
600379.SH,2018-01-02,2026-09-11,2111,SH,False,宝光股份,False
600380.SH,2018-01-02,2026-09-11,2111,SH,False,健康元,False
600381.SH,2018-01-02,2026-09-11,2111,SH,False,*ST春天,False
600382.SH,2018-01-02,2026-09-11,2111,SH,False,广东明珠,False
600383.SH,2018-01-02,2026-09-11,2111,SH,False,金地集团,False
600385.SH,2018-01-02,2022-07-07,1095,SH,True,退市金泰,True
600386.SH,2018-01-02,2026-09-11,2111,SH,False,北巴传媒,False
600387.SH,2018-01-02,2025-07-10,1824,SH,True,退市海越,True
600388.SH,2018-01-02,2026-09-11,2111,SH,False,紫金龙净,False
600389.SH,2018-01-02,2026-09-11,2111,SH,False,江山股份,False
600390.SH,2018-01-02,2026-09-11,2111,SH,False,五矿资本,False
600391.SH,2018-01-02,2026-09-11,2111,SH,False,航发科技,False
600392.SH,2018-01-02,2026-09-11,2111,SH,False,盛和资源,False
600393.SH,2018-01-02,2023-07-18,1345,SH,True,ST粤泰,False
600395.SH,2018-01-02,2026-09-11,2111,SH,False,盘江股份,False
600396.SH,2018-01-02,2026-09-11,2111,SH,False,华电辽能,False
600397.SH,2018-01-02,2026-09-11,2111,SH,False,江钨装备,False
600398.SH,2018-01-02,2026-09-11,2111,SH,False,海澜之家,False
600399.SH,2018-01-02,2026-09-11,2111,SH,False,抚顺特钢,False
600400.SH,2018-01-02,2026-09-11,2111,SH,False,红豆股份,False
600401.SH,2018-01-02,2019-07-12,371,SH,True,退市海润,True
600403.SH,2018-01-02,2026-09-11,2111,SH,False,大有能源,False
600405.SH,2018-01-02,2026-09-11,2111,SH,False,动力源,False
600406.SH,2018-01-02,2026-09-11,2111,SH,False,国电南瑞,False
600408.SH,2018-01-02,2026-09-11,2111,SH,False,安泰集团,False
600409.SH,2018-01-02,2026-09-11,2111,SH,False,三友化工,False
600410.SH,2018-01-02,2026-09-11,2111,SH,False,华胜天成,False
600415.SH,2018-01-02,2026-09-11,2111,SH,False,小商品城,False
600416.SH,2018-01-02,2026-09-11,2111,SH,False,湘电股份,False
600418.SH,2018-01-02,2026-09-11,2111,SH,False,江淮汽车,False
600419.SH,2018-01-02,2026-09-11,2111,SH,False,天润乳业,False
600420.SH,2018-01-02,2026-09-11,2111,SH,False,国药现代,False
600421.SH,2018-01-02,2026-06-25,2055,SH,True,退市华嵘,True
600422.SH,2018-01-02,2026-09-11,2111,SH,False,昆药集团,False
600423.SH,2018-01-02,2026-09-11,2111,SH,False,*ST柳化,False
600425.SH,2018-01-02,2026-09-11,2111,SH,False,青松建化,False
600426.SH,2018-01-02,2026-09-11,2111,SH,False,华鲁恒升,False
600428.SH,2018-01-02,2026-09-11,2111,SH,False,中远海特,False
600429.SH,2018-01-02,2026-09-11,2111,SH,False,三元股份,False
600432.SH,2018-01-02,2018-07-13,129,SH,True,退市吉恩,True
600433.SH,2018-01-02,2026-09-11,2111,SH,False,冠豪高新,False
600435.SH,2018-01-02,2026-09-11,2111,SH,False,北方导航,False
600436.SH,2018-01-02,2026-09-11,2111,SH,False,片仔癀,False
600438.SH,2018-01-02,2026-09-11,2111,SH,False,通威股份,False
600439.SH,2018-01-02,2026-09-11,2111,SH,False,ST瑞贝卡,False
600444.SH,2018-01-02,2026-09-11,2111,SH,False,国机通用,False
600446.SH,2018-01-02,2026-09-11,2111,SH,False,金证股份,False
600448.SH,2018-01-02,2026-09-11,2111,SH,False,华纺股份,False
600449.SH,2018-01-02,2026-09-11,2111,SH,False,宁夏建材,False
600452.SH,2018-01-02,2026-09-11,2111,SH,False,涪陵电力,False
600455.SH,2018-01-02,2026-09-11,2111,SH,False,博通股份,False
600456.SH,2018-01-02,2026-09-11,2111,SH,False,宝钛股份,False
600458.SH,2018-01-02,2026-09-11,2111,SH,False,时代新材,False
600459.SH,2018-01-02,2026-09-11,2111,SH,False,贵研铂业,False
600460.SH,2018-01-02,2026-09-11,2111,SH,False,士兰微,False
600461.SH,2018-01-02,2026-09-11,2111,SH,False,洪城环境,False
600462.SH,2018-01-02,2025-07-18,1830,SH,True,退市九有,True
600463.SH,2018-01-02,2026-09-11,2111,SH,False,空港股份,False
600466.SH,2018-01-02,2023-06-06,1317,SH,True,*ST蓝光,False
600467.SH,2018-01-02,2026-09-11,2111,SH,False,好当家,False
600468.SH,2018-01-02,2026-09-11,2111,SH,False,百利电气,False
600469.SH,2018-01-02,2026-09-11,2111,SH,False,风神股份,False
600470.SH,2018-01-02,2026-09-11,2111,SH,False,六国化工,False
600475.SH,2018-01-02,2026-09-11,2111,SH,False,华光环能,False
600476.SH,2018-01-02,2026-09-11,2111,SH,False,*ST湘邮,False
600477.SH,2018-01-02,2026-09-11,2111,SH,False,杭萧钢构,False
600478.SH,2018-01-02,2026-09-11,2111,SH,False,科力远,False
600479.SH,2018-01-02,2026-09-11,2111,SH,False,千金药业,False
600480.SH,2018-01-02,2026-09-11,2111,SH,False,凌云股份,False
600481.SH,2018-01-02,2026-09-11,2111,SH,False,双良节能,False
600482.SH,2018-01-02,2026-09-11,2111,SH,False,中国动力,False
600483.SH,2018-01-02,2026-09-11,2111,SH,False,福能股份,False
600485.SH,2018-01-02,2021-06-01,828,SH,True,*ST信威,False
600486.SH,2018-01-02,2026-09-11,2111,SH,False,扬农化工,False
600487.SH,2018-01-02,2026-09-11,2111,SH,False,亨通光电,False
600488.SH,2018-01-02,2026-09-11,2111,SH,False,津药药业,False
600489.SH,2018-01-02,2026-09-11,2111,SH,False,中金黄金,False
600490.SH,2018-01-02,2026-09-11,2111,SH,False,鹏欣资源,False
600491.SH,2018-01-02,2026-09-11,2111,SH,False,ST龙元,False
600493.SH,2018-01-02,2026-09-11,2111,SH,False,凤竹纺织,False
600495.SH,2018-01-02,2026-09-11,2111,SH,False,晋西车轴,False
600496.SH,2018-01-02,2026-09-11,2111,SH,False,精工钢构,False
600497.SH,2018-01-02,2026-09-11,2111,SH,False,驰宏锌锗,False
600498.SH,2018-01-02,2026-09-11,2111,SH,False,烽火通信,False
600499.SH,2018-01-02,2026-09-11,2111,SH,False,科达制造,False
600500.SH,2018-01-02,2026-09-11,2111,SH,False,中化国际,False
600501.SH,2018-01-02,2026-09-11,2111,SH,False,航天晨光,False
600502.SH,2018-01-02,2026-09-11,2111,SH,False,安徽建工,False
600503.SH,2018-01-02,2026-09-11,2111,SH,False,华丽家族,False
600505.SH,2018-01-02,2026-09-11,2111,SH,False,西昌电力,False
600506.SH,2018-01-02,2026-09-11,2111,SH,False,统一股份,False
600507.SH,2018-01-02,2026-09-11,2111,SH,False,方大特钢,False
600508.SH,2018-01-02,2026-09-11,2111,SH,False,上海能源,False
600509.SH,2018-01-02,2026-09-11,2111,SH,False,天富能源,False
600510.SH,2018-01-02,2026-09-11,2111,SH,False,黑牡丹,False
600511.SH,2018-01-02,2026-09-11,2111,SH,False,国药股份,False
600512.SH,2018-01-02,2026-09-11,2111,SH,False,腾达建设,False
600513.SH,2018-01-02,2026-09-11,2111,SH,False,联环药业,False
600515.SH,2018-01-02,2026-09-11,2111,SH,False,海南机场,False
600516.SH,2018-01-02,2026-09-11,2111,SH,False,方大炭素,False
600517.SH,2018-01-02,2026-09-11,2111,SH,False,国网英大,False
600518.SH,2018-01-02,2026-09-11,2111,SH,False,康美药业,False
600519.SH,2018-01-02,2026-09-11,2111,SH,False,贵州茅台,False
600520.SH,2018-01-02,2026-09-11,2111,SH,False,三佳科技,False
600521.SH,2018-01-02,2026-09-11,2111,SH,False,华海药业,False
600522.SH,2018-01-02,2026-09-11,2111,SH,False,中天科技,False
600523.SH,2018-01-02,2026-09-11,2111,SH,False,贵航股份,False
600525.SH,2018-01-02,2026-09-11,2111,SH,False,长园集团,False
600526.SH,2018-01-02,2026-09-11,2111,SH,False,菲达环保,False
600527.SH,2018-01-02,2026-09-11,2111,SH,False,江南高纤,False
600528.SH,2018-01-02,2026-09-11,2111,SH,False,中铁工业,False
600529.SH,2018-01-02,2026-09-11,2111,SH,False,山东药玻,False
600530.SH,2018-01-02,2026-09-11,2111,SH,False,ST交昂,False
600531.SH,2018-01-02,2026-09-11,2111,SH,False,豫光金铅,False
600532.SH,2018-01-02,2023-06-28,1331,SH,True,退市未来,True
600533.SH,2018-01-02,2026-09-11,2111,SH,False,栖霞建设,False
600535.SH,2018-01-02,2026-09-11,2111,SH,False,天士力,False
600536.SH,2018-01-02,2026-09-11,2111,SH,False,中国软件,False
600537.SH,2018-01-02,2026-09-11,2111,SH,False,*ST亿晶,False
600538.SH,2018-01-02,2026-09-11,2111,SH,False,国发股份,False
600539.SH,2018-01-02,2026-09-11,2111,SH,False,狮头股份,False
600540.SH,2018-01-02,2026-09-11,2111,SH,False,新赛股份,False
600543.SH,2018-01-02,2026-09-11,2111,SH,False,*ST莫高,False
600545.SH,2018-01-02,2026-09-11,2111,SH,False,卓郎智能,False
600546.SH,2018-01-02,2026-09-11,2111,SH,False,山煤国际,False
600547.SH,2018-01-02,2026-09-11,2111,SH,False,山东黄金,False
600548.SH,2018-01-02,2026-09-11,2111,SH,False,深高速,False
600549.SH,2018-01-02,2026-09-11,2111,SH,False,厦门钨业,False
600550.SH,2018-01-02,2026-09-11,2111,SH,False,保变电气,False
600551.SH,2018-01-02,2026-09-11,2111,SH,False,时代出版,False
600552.SH,2018-01-02,2026-09-11,2111,SH,False,凯盛科技,False
600555.SH,2018-01-02,2022-07-13,1099,SH,True,退市海创,True
600556.SH,2018-01-02,2026-09-11,2111,SH,False,天下秀,False
600557.SH,2018-01-02,2026-09-11,2111,SH,False,康缘药业,False
600558.SH,2018-01-02,2026-09-11,2111,SH,False,大西洋,False
600559.SH,2018-01-02,2026-09-11,2111,SH,False,老白干酒,False
600560.SH,2018-01-02,2026-09-11,2111,SH,False,金自天正,False
600561.SH,2018-01-02,2026-09-11,2111,SH,False,江西长运,False
600562.SH,2018-01-02,2026-09-11,2111,SH,False,国睿科技,False
600563.SH,2018-01-02,2026-09-11,2111,SH,False,法拉电子,False
600565.SH,2018-01-02,2024-08-07,1602,SH,True,ST迪马,False
600566.SH,2018-01-02,2026-09-11,2111,SH,False,济川药业,False
600567.SH,2018-01-02,2026-09-11,2111,SH,False,山鹰国际,False
600568.SH,2018-01-02,2026-09-11,2111,SH,False,ST中珠,False
600569.SH,2018-01-02,2026-09-11,2111,SH,False,安阳钢铁,False
600570.SH,2018-01-02,2026-09-11,2111,SH,False,恒生电子,False
600571.SH,2018-01-02,2026-09-11,2111,SH,False,信雅达,False
600572.SH,2018-01-02,2026-09-11,2111,SH,False,康恩贝,False
600573.SH,2018-01-02,2026-09-11,2111,SH,False,惠泉啤酒,False
600575.SH,2018-01-02,2026-09-11,2111,SH,False,淮河能源,False
600576.SH,2018-01-02,2026-09-11,2111,SH,False,祥源文旅,False
600577.SH,2018-01-02,2026-09-11,2111,SH,False,精达股份,False
600578.SH,2018-01-02,2026-09-11,2111,SH,False,京能电力,False
600579.SH,2018-01-02,2026-09-11,2111,SH,False,中化装备,False
600580.SH,2018-01-02,2026-09-11,2111,SH,False,卧龙电驱,False
600581.SH,2018-01-02,2026-09-11,2111,SH,False,*ST八钢,False
600582.SH,2018-01-02,2026-09-11,2111,SH,False,天地科技,False
600583.SH,2018-01-02,2026-09-11,2111,SH,False,海油工程,False
600584.SH,2018-01-02,2026-09-11,2111,SH,False,长电科技,False
600585.SH,2018-01-02,2026-09-11,2111,SH,False,海螺水泥,False
600586.SH,2018-01-02,2026-09-11,2111,SH,False,金晶科技,False
600587.SH,2018-01-02,2026-09-11,2111,SH,False,新华医疗,False
600588.SH,2018-01-02,2026-09-11,2111,SH,False,用友网络,False
600589.SH,2018-01-02,2026-09-11,2111,SH,False,大位科技,False
600590.SH,2018-01-02,2026-09-11,2111,SH,False,泰豪科技,False
600592.SH,2018-01-02,2026-09-11,2111,SH,False,龙溪股份,False
600593.SH,2018-01-02,2026-09-11,2111,SH,False,大连圣亚,False
600594.SH,2018-01-02,2026-09-11,2111,SH,False,益佰制药,False
600595.SH,2018-01-02,2026-09-11,2111,SH,False,中孚实业,False
600596.SH,2018-01-02,2026-09-11,2111,SH,False,新安股份,False
600597.SH,2018-01-02,2026-09-11,2111,SH,False,光明乳业,False
600598.SH,2018-01-02,2026-09-11,2111,SH,False,北大荒,False
600599.SH,2018-01-02,2026-06-25,2055,SH,True,退市熊猫,True
600600.SH,2018-01-02,2026-09-11,2111,SH,False,青岛啤酒,False
600601.SH,2018-01-02,2026-09-11,2111,SH,False,方正科技,False
600602.SH,2018-01-02,2026-09-11,2111,SH,False,云赛智联,False
600603.SH,2018-01-02,2026-09-11,2111,SH,False,广汇物流,False
600604.SH,2018-01-02,2026-09-11,2111,SH,False,市北高新,False
600605.SH,2018-01-02,2026-09-11,2111,SH,False,汇通能源,False
600606.SH,2018-01-02,2026-09-11,2111,SH,False,绿地控股,False
600608.SH,2018-01-02,2026-07-02,2060,SH,True,退市沪科,True
600609.SH,2018-01-02,2026-09-11,2111,SH,False,金杯汽车,False
600610.SH,2018-01-02,2026-09-11,2111,SH,False,中毅达,False
600611.SH,2018-01-02,2026-09-11,2111,SH,False,大众交通,False
600612.SH,2018-01-02,2026-09-11,2111,SH,False,老凤祥,False
600613.SH,2018-01-02,2026-09-11,2111,SH,False,神奇制药,False
600614.SH,2018-01-02,2021-07-21,863,SH,True,退市鹏起,True
600615.SH,2018-01-02,2026-09-11,2111,SH,False,鑫源智造,False
600616.SH,2018-01-02,2026-09-11,2111,SH,False,金枫酒业,False
600617.SH,2018-01-02,2026-09-11,2111,SH,False,国新能源,False
600618.SH,2018-01-02,2026-09-11,2111,SH,False,氯碱化工,False
600619.SH,2018-01-02,2026-09-11,2111,SH,False,海立股份,False
600620.SH,2018-01-02,2026-09-11,2111,SH,False,天宸股份,False
600621.SH,2018-01-02,2026-09-11,2111,SH,False,华鑫股份,False
600622.SH,2018-01-02,2026-09-11,2111,SH,False,光大嘉宝,False
600623.SH,2018-01-02,2026-09-11,2111,SH,False,华谊集团,False
600624.SH,2018-01-02,2026-09-11,2111,SH,False,ST复华,False
600626.SH,2018-01-02,2026-09-11,2111,SH,False,申达股份,False
600628.SH,2018-01-02,2026-09-11,2111,SH,False,新世界,False
600629.SH,2018-01-02,2026-09-11,2111,SH,False,华建集团,False
600630.SH,2018-01-02,2026-09-11,2111,SH,False,龙头股份,False
600633.SH,2018-01-02,2026-09-11,2111,SH,False,浙数文化,False
600634.SH,2018-01-02,2021-07-21,863,SH,True,退市富控,True
600635.SH,2018-01-02,2026-09-11,2111,SH,False,大众公用,False
600636.SH,2018-01-02,2026-06-26,2056,SH,True,退市国化,True
600637.SH,2018-01-02,2026-09-11,2111,SH,False,东方明珠,False
600638.SH,2018-01-02,2026-09-11,2111,SH,False,新黄浦,False
600639.SH,2018-01-02,2026-09-11,2111,SH,False,浦东金桥,False
600640.SH,2018-01-02,2026-09-11,2111,SH,False,国脉文化,False
600641.SH,2018-01-02,2026-09-11,2111,SH,False,先导基电,False
600642.SH,2018-01-02,2026-09-11,2111,SH,False,申能股份,False
600643.SH,2018-01-02,2026-09-11,2111,SH,False,爱建集团,False
600644.SH,2018-01-02,2026-09-11,2111,SH,False,乐山电力,False
600645.SH,2018-01-02,2026-09-11,2111,SH,False,中源协和,False
600647.SH,2018-01-02,2024-07-03,1577,SH,True,退市同达,True
600648.SH,2018-01-02,2026-09-11,2111,SH,False,外高桥,False
600649.SH,2018-01-02,2026-09-11,2111,SH,False,城投控股,False
600650.SH,2018-01-02,2026-09-11,2111,SH,False,锦江在线,False
600651.SH,2018-01-02,2026-09-11,2111,SH,False,飞乐音响,False
600652.SH,2018-01-02,2022-06-21,1083,SH,True,退市游久,True
600653.SH,2018-01-02,2026-09-11,2111,SH,False,申华控股,False
600654.SH,2018-01-02,2026-09-11,2111,SH,False,中安科,False
600655.SH,2018-01-02,2026-09-11,2111,SH,False,豫园股份,False
600657.SH,2018-01-02,2026-09-11,2111,SH,False,信达地产,False
600658.SH,2018-01-02,2026-09-11,2111,SH,False,电子城,False
600660.SH,2018-01-02,2026-09-11,2111,SH,False,福耀玻璃,False
600661.SH,2018-01-02,2026-09-11,2111,SH,False,昂立教育,False
600662.SH,2018-01-02,2026-09-11,2111,SH,False,外服控股,False
600663.SH,2018-01-02,2026-09-11,2111,SH,False,陆家嘴,False
600664.SH,2018-01-02,2026-09-11,2111,SH,False,哈药股份,False
600665.SH,2018-01-02,2026-09-11,2111,SH,False,天地源,False
600666.SH,2018-01-02,2026-09-11,2111,SH,False,奥瑞德,False
600667.SH,2018-01-02,2026-09-11,2111,SH,False,太极实业,False
600668.SH,2018-01-02,2026-09-11,2111,SH,False,尖峰集团,False
600671.SH,2018-01-02,2026-09-11,2111,SH,False,天目药业,False
600673.SH,2018-01-02,2026-09-11,2111,SH,False,东阳光,False
600674.SH,2018-01-02,2026-09-11,2111,SH,False,川投能源,False
600675.SH,2018-01-02,2026-09-11,2111,SH,False,中华企业,False
600676.SH,2018-01-02,2026-09-11,2111,SH,False,久事动娱,False
600677.SH,2018-01-02,2021-03-18,779,SH,True,*ST航通,False
600678.SH,2018-01-02,2026-09-11,2111,SH,False,ST金顶,False
600679.SH,2018-01-02,2026-09-11,2111,SH,False,上海凤凰,False
600680.SH,2018-01-02,2019-05-24,337,SH,True,*ST上普,False
600681.SH,2018-01-02,2026-09-11,2111,SH,False,百川能源,False
600682.SH,2018-01-02,2026-09-11,2111,SH,False,南京新百,False
600683.SH,2018-01-02,2026-09-11,2111,SH,False,京投发展,False
600684.SH,2018-01-02,2026-09-11,2111,SH,False,珠江股份,False
600685.SH,2018-01-02,2026-09-11,2111,SH,False,中船防务,False
600686.SH,2018-01-02,2026-09-11,2111,SH,False,金龙汽车,False
600687.SH,2018-01-02,2021-03-03,768,SH,True,退市刚泰,True
600688.SH,2018-01-02,2026-09-11,2111,SH,False,上海石化,False
600689.SH,2018-01-02,2026-09-11,2111,SH,False,上海三毛,False
600690.SH,2018-01-02,2026-09-11,2111,SH,False,海尔智家,False
600691.SH,2018-01-02,2026-09-11,2111,SH,False,潞化科技,False
600692.SH,2018-01-02,2026-09-11,2111,SH,False,亚通股份,False
600693.SH,2018-01-02,2026-09-11,2111,SH,False,东百集团,False
600694.SH,2018-01-02,2026-09-11,2111,SH,False,大商股份,False
600695.SH,2018-01-02,2022-06-14,1078,SH,True,退市绿庭,True
600696.SH,2018-01-02,2026-06-26,2056,SH,True,退市岩石,True
600697.SH,2018-01-02,2026-09-11,2111,SH,False,欧亚集团,False
