date,equity_local,cash_local,holdings_local,equity_platform,cash_platform,holdings_platform,equity_gap,equity_gap_pct
2023-05-05,21592615.5930722,2899951.593072198,23,19371533.94,3776119.94,22,2221081.653072197,0.11465698379651368
2023-05-08,22339488.5930722,2899951.593072198,23,19775007.94,3776119.94,22,2564480.653072197,0.12968291395144682
2023-05-09,22046955.5930722,2899951.593072198,23,19453950.94,3776119.94,22,2593004.653072197,0.13328935911628226
2023-05-10,21904960.5930722,2899951.593072198,23,19213225.94,3776119.94,22,2691734.653072197,0.14009800652311477
2023-05-11,21660823.5930722,2916101.593072198,23,19237596.94,3776119.94,22,2423226.653072197,0.12596306392269163
2023-05-12,21659839.793072198,2916101.593072198,23,19253998.94,3792303.94,22,2405840.8530721962,0.12495278827891099
2023-05-15,21587472.1930722,2916101.593072198,23,19258921.94,3803513.94,22,2328550.2530721985,0.12090761156448182
2023-05-16,21286391.1930722,2916101.593072198,23,19106195.94,3803513.94,22,2180195.2530721985,0.11410933185856353
2023-05-17,21237028.3930722,2916101.593072198,23,19043910.94,3803513.94,22,2193117.4530721977,0.11516108534543479
2023-05-18,21274967.1930722,2938961.593072198,23,19065671.94,3803513.94,22,2209295.2530721985,0.11587817413542467
2023-05-19,21005245.1930722,2938961.593072198,23,18898098.94,3803513.94,22,2107146.2530721985,0.11150043503117568
2023-05-22,20968314.0930722,2938961.593072198,23,18863566.94,3803513.94,22,2104747.153072197,0.11157736814923913
2023-05-23,20690461.5930722,2938961.593072198,23,18709621.94,3803513.94,22,1980839.653072197,0.10587277815792118
2023-05-24,20436043.493072197,2938961.593072198,23,18504886.94,3803513.94,22,1931156.5530721955,0.1043592732737979
2023-05-25,20465185.793072198,2938961.593072198,23,18485352.94,3803513.94,22,1979832.8530721962,0.10710278886740032
2023-05-26,20643683.6930722,2938961.593072198,23,18597018.94,3803513.94,22,2046664.7530721985,0.11005337789219882
2023-05-29,20843286.8930722,2938961.593072198,23,18727060.94,3803513.94,22,2116225.9530721977,0.11300363467884345
2023-05-30,20887457.993072197,2938961.593072198,23,18726938.94,3803513.94,22,2160519.0530721955,0.11536957855175212
2023-05-31,20848693.993072197,2958701.593072198,23,18688178.94,3803513.94,22,2160515.0530721955,0.11560864544419847
2023-06-01,20817069.1183482,227.21834819827927,37,18672566.41,63.41,37,2144502.7083481997,0.11484777514031075
2023-06-02,21231101.218348198,227.21834819827927,37,19000286.41,63.41,37,2230814.8083481975,0.11740953584647551
2023-06-05,21215083.1183482,227.21834819827927,37,19025745.41,63.41,37,2189337.7083481997,0.11507237488826472
2023-06-06,21031967.218348198,227.21834819827927,37,18944475.41,2631.41,37,2087491.8083481975,0.11019000332130058
2023-06-07,21189920.6183482,37511.21834819829,37,19022113.41,41681.41,37,2167807.2083481997,0.11396247943767257
2023-06-08,21449224.718348198,37511.21834819829,37,19186129.41,79642.41,37,2263095.3083481975,0.1179547609622944
2023-06-09,21280141.718348198,37511.21834819829,37,19096181.01,81722.41,37,2183960.708348196,0.11436635980799159
2023-06-12,21247225.9183482,37511.21834819829,37,19075030.61,81722.41,37,2172195.308348201,0.11387637339933998
2023-06-13,21149986.118348196,37511.21834819829,37,18976830.61,81722.41,37,2173155.5083481967,0.11451625158117995
2023-06-14,21068356.0183482,44596.01834819821,37,18863575.61,158072.41,37,2204780.408348199,0.11688030169526265
2023-06-15,21250857.3183482,64411.018348198195,37,19010424.81,226122.41,37,2240432.5083482005,0.11785283762673582
2023-06-16,21232878.9183482,112977.01834819821,37,18980352.01,289731.41,37,2252526.908348199,0.1186767720198989
2023-06-19,20980830.418348197,112977.01834819821,37,18752058.01,289731.41,37,2228772.4083481953,0.11885481621055383
2023-06-20,20807909.5183482,144842.0183481982,37,18585432.81,304572.41,37,2222476.7083481997,0.1195816492986046
2023-06-21,20647661.618348196,144842.0183481982,37,18420380.41,304572.41,37,2227281.208348196,0.12091396370614893
2023-06-26,20477456.8183482,144842.0183481982,37,18279180.61,304572.41,37,2198276.2083481997,0.12026120072064872
2023-06-27,21094271.718348198,144842.0183481982,37,18779857.81,304572.41,37,2314413.908348199,0.12323916036871196
2023-06-28,21255746.3183482,144842.0183481982,37,18937850.61,306136.41,37,2317895.7083481997,0.1223948670882562
2023-06-29,21053693.718348198,144842.0183481982,37,18749887.01,375976.41,37,2303806.708348196,0.12287043154550692
2023-06-30,21224217.3183482,144842.0183481982,37,18968049.41,380456.41,37,2256167.908348199,0.11894569966476065
2023-07-03,21627336.6710542,7135.97105420148,35,19249764.98,770251.98,35,2377571.691054199,0.12351172565090707
2023-07-04,21517460.9710542,7135.97105420148,35,19081811.98,770251.98,35,2435648.9910541996,0.1276424373957279
2023-07-05,21381310.2710542,7135.97105420148,35,19025775.98,770251.98,35,2355534.2910542004,0.12380752793107375
2023-07-06,21258567.7710542,7135.97105420148,35,18935867.98,770251.98,35,2322699.7910542004,0.12266138491815792
2023-07-07,21319170.5710542,7135.97105420148,35,18979651.98,770251.98,35,2339518.591054201,0.12326456741775305
2023-07-10,21611555.5710542,7135.97105420148,35,19113425.98,770647.98,35,2498129.591054201,0.13070025194165646
2023-07-11,21536405.4710542,7135.97105420148,35,19079278.98,770647.98,35,2457126.4910541996,0.12878508111495734
2023-07-12,21356044.0710542,7135.97105420148,35,18961975.98,775363.98,35,2394068.091054201,0.12625625586591438
2023-07-13,21750640.471054204,7135.97105420148,35,19214867.98,775363.98,35,2535772.4910542034,0.13196929032734395
2023-07-14,21654620.0710542,7135.97105420148,35,19195425.98,775363.98,35,2459194.091054201,0.12811354609251557
2023-07-17,21501596.0710542,7135.97105420148,35,19033928.98,775363.98,35,2467667.091054201,0.12964570234800776
2023-07-18,21632434.371054202,28537.971054201487,35,19125216.98,775363.98,35,2507217.391054202,0.1310948468546056
2023-07-19,21773264.471054204,28537.971054201487,35,19290652.98,775363.98,35,2482611.4910542034,0.12869504695502543
2023-07-20,21793465.0710542,28537.971054201487,35,19329357.98,784369.98,35,2464107.091054201,0.12748002771762001
2023-07-21,21830036.0710542,28537.971054201487,35,19385373.98,784369.98,35,2444662.091054201,0.12610858545088544
2023-07-24,21695442.6710542,28537.971054201487,35,19237898.98,784369.98,35,2457543.691054199,0.12774491089744755
2023-07-25,22322727.871054202,28537.971054201487,35,19719262.98,784369.98,35,2603464.891054202,0.1320264805887894
2023-07-26,22505135.871054202,28537.971054201487,35,19783905.98,806495.98,35,2721229.891054202,0.13754765584739204
2023-07-27,22526225.671054203,28537.971054201487,35,19740164.98,806495.98,35,2786060.6910542026,0.14113664672392234
2023-07-28,23030587.5710542,28537.971054201487,35,20187959.98,806495.98,35,2842627.591054201,0.14080806549400537
2023-07-31,23395438.0710542,49487.97105420149,35,20461456.98,806495.98,35,2933981.091054201,0.14339062432953886
2023-08-01,23183973.412805356,2890817.312805358,31,20352638.61,3494450.61,33,2831334.8028053567,0.13911389363609183
2023-08-02,22952859.61280536,2890817.312805358,31,20208883.61,3494450.61,33,2743976.0028053597,0.13578068218709283
2023-08-03,22980955.412805356,2890817.312805358,31,20160855.61,3494450.61,33,2820099.8028053567,0.1398799662751693
2023-08-04,23251080.31280536,2890817.312805358,31,20313824.61,3494450.61,33,2937255.702805359,0.14459392847959407
2023-08-07,23472234.11280536,2890817.312805358,31,20466543.61,3494450.61,33,3005690.5028053597,0.14685872515067833
2023-08-08,23752929.012805358,2890817.312805358,31,20612644.61,3494450.61,33,3140284.402805358,0.15234747710547936
2023-08-09,23186147.81280536,2890817.312805358,31,20131306.61,3494450.61,33,3054841.202805359,0.1517457988190345
2023-08-10,23271422.412805356,2890817.312805358,31,20166110.61,3494450.61,33,3105311.8028053567,0.15398664932768402
2023-08-11,23058703.81280536,2890817.312805358,31,19905710.61,3494450.61,33,3152993.202805359,0.15839641520867853
2023-08-14,23417952.11280536,2890817.312805358,31,20090574.61,3494450.61,33,3327377.5028053597,0.1656188320840346
2023-08-15,23121346.31280536,2890817.312805358,31,19751537.61,3494450.61,33,3369808.702805359,0.1706099428481589
2023-08-16,22874990.212805357,2890817.312805358,31,19511405.61,3494450.61,33,3363584.6028053574,0.17239068624976217
2023-08-17,22852722.712805357,2890817.312805358,31,19565262.61,3494450.61,33,3287460.1028053574,0.16802535025137377
2023-08-18,22408881.81280536,2890817.312805358,31,19272733.61,3494450.61,33,3136148.202805359,0.16272461739304656
2023-08-21,22310131.212805357,2890817.312805358,31,19177903.61,3494450.61,33,3132227.6028053574,0.16332481727419412
2023-08-22,22752816.212805357,2890817.312805358,31,19576433.61,3494450.61,33,3176382.6028053574,0.16225542742283783
2023-08-23,22682002.912805356,2890817.312805358,31,19532927.61,3494450.61,33,3149075.3028053567,0.16121880783468256
2023-08-24,22954968.412805356,2890817.312805358,31,19868657.61,3494450.61,33,3086310.8028053567,0.15533564790265442
2023-08-25,22518952.412805356,2904987.312805358,31,19361713.61,3507900.61,33,3157238.8028053567,0.1630660832197568
2023-08-28,22737067.412805356,2904987.312805358,31,19605271.61,3507900.61,33,3131795.8028053567,0.15974253583959186
2023-08-29,23307303.31280536,2904987.312805358,31,20105773.61,3507900.61,33,3201529.702805359,0.15923434556196403
2023-08-30,23558544.412805356,2904987.312805358,31,20168660.61,3507900.61,33,3389883.8028053567,0.16807679341505644
2023-08-31,23316421.912805356,2904987.312805358,31,19959343.61,3507900.61,33,3357078.3028053567,0.16819582689700274
2023-09-01,23256862.301380374,6389651.901380374,27,19976645.62,5252042.62,26,3280216.6813803725,0.16420257653749037
2023-09-04,23426848.501380373,6389651.901380374,27,20291988.62,5252042.62,26,3134859.8813803717,0.15448756354468984
2023-09-05,23367154.301380374,6389651.901380374,27,20307044.62,5252042.62,26,3060109.6813803725,0.15069202528695547
2023-09-06,23205378.101380374,6389651.901380374,27,20217192.62,5252042.62,26,2988185.4813803732,0.14780417526537737
2023-09-07,22965265.701380372,6389651.901380374,27,19953551.62,5252042.62,26,3011714.081380371,0.15093624126351757
2023-09-08,22665517.501380373,6389651.901380374,27,19719942.62,5252042.62,26,2945574.8813803717,0.149370357619244
2023-09-11,22944843.501380373,6389651.901380374,27,19935428.62,5252042.62,26,3009414.8813803717,0.1509581227845389
2023-09-12,22863780.101380374,6389651.901380374,27,19837994.62,5252042.62,26,3025785.4813803732,0.15252476570035345
2023-09-13,22658116.101380374,6389651.901380374,27,19659495.62,5252042.62,26,2998620.4813803732,0.15252784401700592
2023-09-14,22460345.101380374,6389651.901380374,27,19478965.62,5252042.62,26,2981379.4813803732,0.1530563552265447
2023-09-15,22492149.701380372,6389651.901380374,27,19554811.62,5252042.62,26,2937338.081380371,0.15021050258424173
2023-09-18,22605208.501380373,6389651.901380374,27,19640573.62,5252042.62,26,2964634.8813803717,0.15094441428948313
2023-09-19,22459193.301380374,6389651.901380374,27,19540786.62,5252042.62,26,2918406.6813803725,0.14934949846867385
2023-09-20,22336723.701380372,6389651.901380374,27,19433673.62,5252042.62,26,2903050.081380371,0.1493824656184779
2023-09-21,22214526.701380376,6389651.901380374,27,19283455.62,5252042.62,26,2931071.0813803747,0.15199926502490513
2023-09-22,22663881.901380375,6389651.901380374,27,19679734.82,5258619.82,26,2984147.0813803747,0.1516355331347079
2023-09-25,22569032.701380372,6389651.901380374,27,19596945.82,5258619.82,26,2972086.8813803717,0.15166071839353434
2023-09-26,22654927.301380374,6389651.901380374,27,19536605.82,5268159.82,26,3118321.4813803732,0.15961429073765143
2023-09-27,22886317.901380375,6389651.901380374,27,19723652.82,5284959.82,26,3162665.0813803747,0.16034885171845037
2023-09-28,22988826.301380374,6404906.901380374,27,19788573.82,5284959.82,26,3200252.4813803732,0.16172223983852385
2023-10-09,22796941.165355336,4742108.165355335,24,19572841.94,2865805.94,26,3224099.2253553346,0.1647231012869117
2023-10-10,22586097.165355336,4742108.165355335,24,19503965.94,2865805.94,26,3082131.2253553346,0.15802587201171736
2023-10-11,22717321.165355336,4742108.165355335,24,19711000.94,2866228.94,26,3006320.2253553346,0.15251991689851407
2023-10-12,22931464.165355336,4742108.165355335,24,19899828.94,2881078.94,26,3031635.2253553346,0.15234478821380937
2023-10-13,22665380.165355336,4742108.165355335,24,19707105.94,2881078.94,26,2958274.2253553346,0.15011205777053505
2023-10-16,22390960.165355336,4742108.165355335,24,19423380.94,2881078.94,26,2967579.2253553346,0.15278386571948355
2023-10-17,22419541.165355336,4742108.165355335,24,19411564.94,2881078.94,26,3007976.2253553346,0.1549579456706769
2023-10-18,21989481.165355336,4742108.165355335,24,19023908.94,2881078.94,26,2965572.2253553346,0.15588658643754716
2023-10-19,21732481.165355336,4742108.165355335,24,18921554.94,2881078.94,26,2810926.2253553346,0.14855683025357824
2023-10-20,21739989.165355336,4742108.165355335,24,18936164.94,2881078.94,26,2803824.2253553346,0.14806716324236535
2023-10-23,21264735.165355336,4742108.165355335,24,18530197.94,2881078.94,26,2734537.2253553346,0.14757193820646974
2023-10-24,21638968.165355336,4742108.165355335,24,19114828.94,2881078.94,26,2524139.2253553346,0.13205136353971136
2023-10-25,21473562.165355336,4742108.165355335,24,18985100.94,2881078.94,26,2488461.2253553346,0.13107442690032567
2023-10-26,21159208.165355336,4742108.165355335,24,18856910.94,2881078.94,26,2302297.2253553346,0.12209302110408826
2023-10-27,21743187.165355336,4742108.165355335,24,19389935.94,2881078.94,26,2353251.2253553346,0.12136456936408702
2023-10-30,21980215.165355336,4742108.165355335,24,19444594.94,2881078.94,26,2535620.2253553346,0.1304023165912931
2023-10-31,21946621.165355336,4742108.165355335,24,19332136.94,2881078.94,26,2614484.2253553346,0.13524031168772255
2023-11-01,21977244.648552533,1783984.6485525342,24,19301026.88,231550.88,28,2676217.7685525343,0.13865675568410651
2023-11-02,22009883.648552533,1783984.6485525342,24,19362898.88,231550.88,28,2646984.7685525343,0.13670395042379813
2023-11-03,22222050.648552533,1783984.6485525342,24,19516098.88,231550.88,28,2705951.7685525343,0.13865228830776122
2023-11-06,23021202.648552533,1783984.6485525342,24,20221439.88,231550.88,28,2799762.7685525343,0.13845516368602606
2023-11-07,23106392.648552533,1783984.6485525342,24,20231626.88,231550.88,28,2874765.7685525343,0.1420926644013185
2023-11-08,23373963.648552533,1783984.6485525342,24,20485202.88,231550.88,28,2888760.7685525343,0.14101694698727507
2023-11-09,23339141.648552533,1783984.6485525342,24,20462688.88,231550.88,28,2876452.7685525343,0.14057061539766402
2023-11-10,23052539.648552533,1783984.6485525342,24,20181246.88,231550.88,28,2871292.7685525343,0.1422752907996998
2023-11-13,23263178.648552533,1783984.6485525342,24,20355177.88,231550.88,28,2908000.7685525343,0.14286295043433617
2023-11-14,23307272.648552533,1783984.6485525342,24,20349344.88,231550.88,28,2957927.7685525343,0.14535739533608694
2023-11-15,23218182.648552533,1783984.6485525342,24,20406167.88,231550.88,28,2812014.7685525343,0.13780219711455866
2023-11-16,23043900.648552533,1783984.6485525342,24,20370450.88,231550.88,28,2673449.7685525343,0.13124156084229655
2023-11-17,23142042.648552533,1783984.6485525342,24,20471099.88,231550.88,28,2670942.7685525343,0.13047382818751285
2023-11-20,23333662.648552533,1783984.6485525342,24,20614924.88,231550.88,28,2718737.7685525343,0.13188201191022397
2023-11-21,23330258.648552533,1783984.6485525342,24,20624163.88,231550.88,28,2706094.7685525343,0.13120991397749382
2023-11-22,23183633.648552533,1783984.6485525342,24,20447646.88,231550.88,28,2735986.7685525343,0.13380448051597682
2023-11-23,23343490.648552533,1783984.6485525342,24,20436748.88,231550.88,28,2906741.7685525343,0.14223112421747075
2023-11-24,22957929.648552533,1783984.6485525342,24,20168948.88,231550.88,28,2788980.7685525343,0.13828091811557686
2023-11-27,22639421.648552533,1783984.6485525342,24,19941700.88,231550.88,28,2697720.7685525343,0.13528037476773824
2023-11-28,22704306.648552533,1783984.6485525342,24,19978261.88,231550.88,28,2726044.7685525343,0.13645054734624074
2023-11-29,22474656.648552533,1783984.6485525342,24,19798171.88,231550.88,28,2676484.7685525343,0.13518848026853947
2023-11-30,22414074.648552533,1783984.6485525342,24,19792347.88,245438.88,28,2621726.7685525343,0.13246163539808053
2023-12-01,22718342.984698534,927278.9846985356,23,20034863.4,1978131.4,26,2683479.5846985355,0.13394049817672005
2023-12-04,22547272.984698534,927278.9846985356,23,19877697.4,1978131.4,26,2669575.5846985355,0.13430004144738295
2023-12-05,21949330.984698534,927278.9846985356,23,19414851.4,1978131.4,26,2534479.5846985355,0.13054334192321115
2023-12-06,22244544.984698534,927278.9846985356,23,19680585.4,1978131.4,26,2563959.5846985355,0.1302786239630116
2023-12-07,22314974.984698534,927278.9846985356,23,19730018.4,1978131.4,26,2584956.5846985355,0.13101643051171896
2023-12-08,22274655.984698534,927278.9846985356,23,19604964.4,1978131.4,26,2669691.5846985355,0.13617426332580007
2023-12-11,22516358.984698534,927278.9846985356,23,19817678.4,1978131.4,26,2698680.5846985355,0.1361754152140513
2023-12-12,22723935.984698534,927278.9846985356,23,19997532.4,1978131.4,26,2726403.5846985355,0.13633700049404784
2023-12-13,22296422.984698534,927278.9846985356,23,19619276.4,1978131.4,26,2677146.5846985355,0.13645490945316086
2023-12-14,22316200.984698534,927278.9846985356,23,19618449.4,1978131.4,26,2697751.5846985355,0.1375109484798802
2023-12-15,22320374.984698534,927278.9846985356,23,19661915.4,1978131.4,26,2658459.5846985355,0.13520857610335035
2023-12-18,21963444.984698534,927278.9846985356,23,19354798.4,1978131.4,26,2608646.5846985355,0.13478035424530876
2023-12-19,21965952.984698534,927278.9846985356,23,19350548.4,1978131.4,26,2615404.5846985355,0.13515919707466972
2023-12-20,21522991.984698534,927278.9846985356,23,18988126.4,1978131.4,26,2534865.5846985355,0.13349740418299172
2023-12-21,21710921.984698534,927278.9846985356,23,19183415.4,1978131.4,26,2527506.5846985355,0.1317547752575141
2023-12-22,21261952.984698534,927278.9846985356,23,18837227.4,1978131.4,26,2424725.5846985355,0.1287198765089248
2023-12-25,21058294.984698534,927278.9846985356,23,18629145.4,1978131.4,26,2429149.5846985355,0.13039511649839475
2023-12-26,20945735.984698534,927278.9846985356,23,18485747.4,1978131.4,26,2459988.5846985355,0.13307487825450526
2023-12-27,20951157.984698534,927278.9846985356,23,18510707.4,1978131.4,26,2440450.5846985355,0.1318399417138718
2023-12-28,21692065.984698534,927278.9846985356,23,19153492.4,1978131.4,26,2538573.5846985355,0.1325384181476239
2023-12-29,21810219.984698534,927278.9846985356,23,19215080.4,1978131.4,26,2595139.5846985355,0.13505744085767835
2024-01-02,21296576.67775974,680274.67775974,27,18968420.66,1827219.66,24,2328156.0177597404,0.1227385273392465
2024-01-03,21374721.67775974,680274.67775974,27,19004503.66,1827219.66,24,2370218.0177597404,0.12471875404715194
2024-01-04,21020057.67775974,680274.67775974,27,18739494.66,1827219.66,24,2280563.0177597404,0.12169821327293673
2024-01-05,20951342.67775974,680274.67775974,27,18611143.66,1827219.66,24,2340199.0177597404,0.12574181686584973
2024-01-08,20556223.67775974,680274.67775974,27,18266867.66,1827219.66,24,2289356.0177597404,0.12532832997815357
2024-01-09,20705431.67775974,680274.67775974,27,18365738.66,1827219.66,24,2339693.0177597404,0.127394441414737
2024-01-10,20619084.67775974,680274.67775974,27,18268861.66,1827219.66,24,2350223.0177597404,0.12864638539059037
2024-01-11,20812947.67775974,680274.67775974,27,18443561.66,1827219.66,24,2369386.0177597404,0.12846683636482292
2024-01-12,20810205.67775974,680274.67775974,27,18417697.66,1827219.66,24,2392508.0177597404,0.12990266546485052
2024-01-15,20809623.67775974,680274.67775974,27,18359042.66,1827219.66,24,2450581.0177597404,0.13348087169593947
2024-01-16,20715366.67775974,680274.67775974,27,18388370.66,1827219.66,24,2326996.0177597404,0.12654715639497227
2024-01-17,20179169.67775974,680274.67775974,27,17968141.66,1827219.66,24,2211028.0177597404,0.12305268177408957
2024-01-18,20245868.67775974,680274.67775974,27,18134405.66,1827219.66,24,2111463.0177597404,0.11643408983714876
2024-01-19,20238781.67775974,680274.67775974,27,17970350.66,1827219.66,24,2268431.0177597404,0.12623187274853875
2024-01-22,19305593.67775974,680274.67775974,27,17226925.66,1827219.66,24,2078668.0177597404,0.12066389899076979
2024-01-23,19711544.67775974,680274.67775974,27,17496205.66,1827219.66,24,2215339.0177597404,0.12661825431238904
2024-01-24,20073679.67775974,680274.67775974,27,17891336.66,1827219.66,24,2182343.0177597404,0.1219776397500163
2024-01-25,20983465.67775974,680274.67775974,27,18734776.66,1827219.66,24,2248689.0177597404,0.12002753267728261
2024-01-26,21348182.67775974,680274.67775974,27,18942184.66,1827219.66,24,2405998.0177597404,0.12701797923237756
2024-01-29,21104283.67775974,680274.67775974,27,18698994.66,1827219.66,24,2405289.0177597404,0.12863199661236435
2024-01-30,20415692.67775974,680274.67775974,27,18179414.66,1827219.66,24,2236278.0177597404,0.12301155232903094
2024-01-31,19982639.67775974,680274.67775974,27,17862928.66,1827219.66,24,2119711.0177597404,0.11866536882646539
2024-02-01,19831263.73322334,4969921.733223342,24,17723301.18,5082890.18,22,2107962.5532233417,0.11893735437967323
2024-02-02,19339265.73322334,4969921.733223342,24,17332143.18,5082890.18,22,2007122.5532233417,0.11580348329567292
2024-02-05,18345050.73322334,4969921.733223342,24,16348762.18,5082890.18,22,1996288.5532233417,0.12210640360684133
2024-02-06,18981314.73322334,4969921.733223342,24,16789536.18,5082890.18,22,2191778.5532233417,0.13054431818278744
2024-02-07,19256949.73322334,4969921.733223342,24,16933808.18,5082890.18,22,2323141.5532233417,0.1371895517257089
2024-02-08,19937658.73322334,4969921.733223342,24,17714649.18,5082890.18,22,2223009.5532233417,0.12548989994863335
2024-02-19,20494123.73322334,4969921.733223342,24,18107039.18,5082890.18,22,2387084.5532233417,0.13183185442377443
2024-02-20,20676043.73322334,4969921.733223342,24,18296180.18,5082890.18,22,2379863.5532233417,0.13007433955120473
2024-02-21,20925820.73322334,4969921.733223342,24,18448729.18,5082890.18,22,2477091.5532233417,0.1342689531108041
2024-02-22,21276569.73322334,4969921.733223342,24,18737188.18,5082890.18,22,2539381.5532233417,0.13552628755331964
2024-02-23,21651965.73322334,4969921.733223342,24,19034505.18,5146278.18,22,2617460.5532233417,0.137511352592111
2024-02-26,21728474.73322334,4969921.733223342,24,19056762.18,5146278.18,22,2671712.5532233417,0.14019761216453097
2024-02-27,22405089.73322334,4969921.733223342,24,19622461.18,5146278.18,22,2782628.5532233417,0.14180833523877778
2024-02-28,21576058.73322334,4969921.733223342,24,18812657.18,5146278.18,22,2763401.5532233417,0.14689054963278414
2024-02-29,22312068.73322334,4969921.733223342,24,19349088.18,5146278.18,22,2962980.5532233417,0.1531328259843272
2024-03-01,22477679.58671934,12966702.586719343,26,19536909.7,6147345.7,25,2940769.8867193423,0.15052379991904985
2024-03-04,22716458.586719345,12966702.586719343,26,19627795.7,6147345.7,25,3088662.886719346,0.15736167901520126
2024-03-05,22690984.58671934,12966702.586719343,26,19475003.7,6147345.7,25,3215980.8867193423,0.1651337753902118
2024-03-06,22769990.58671934,12966702.586719343,26,19554825.7,6147345.7,25,3215164.8867193423,0.16441797723205176
2024-03-07,22557451.58671934,12966702.586719343,26,19346997.7,6147345.7,25,3210453.8867193423,0.16594067650710187
2024-03-08,22697340.58671934,12966702.586719343,26,19580261.7,6147345.7,25,3117078.8867193423,0.1591949553319476
2024-03-11,23024361.58671934,12966702.586719343,26,19919626.7,6147345.7,25,3104734.8867193423,0.15586310594461805
2024-03-12,23172707.58671934,12966702.586719343,26,20049264.7,6147345.7,25,3123442.8867193423,0.15578840089429025
2024-03-13,23316817.58671934,12966702.586719343,26,20203433.7,6147345.7,25,3113383.8867193423,0.15410172018033452
2024-03-14,23312208.58671934,12966702.586719343,26,19974332.7,6147345.7,25,3337875.8867193423,0.16710825522193007
2024-03-15,23418305.58671934,12966702.586719343,26,20103245.7,6147345.7,25,3315059.8867193423,0.1649017246364024
2024-03-18,23658555.58671934,12966702.586719343,26,20493823.7,6147345.7,25,3164731.8867193423,0.15442369042724535
2024-03-19,23517959.58671934,12966702.586719343,26,20465230.7,6147345.7,25,3052728.8867193423,0.1491666002435703
2024-03-20,23644298.58671934,12966702.586719343,26,20814212.7,6147345.7,25,2830085.8867193423,0.1359689135260611
2024-03-21,23689368.58671934,12966702.586719343,26,20738326.7,6147345.7,25,2951041.8867193423,0.1422989390324989
2024-03-22,23536967.58671934,12966702.586719343,26,20584762.7,6147345.7,25,2952204.8867193423,0.14341699876478753
2024-03-25,23194495.58671934,12966702.586719343,26,20073919.7,6147345.7,25,3120575.8867193423,0.155454237804854
2024-03-26,23286207.58671934,12966702.586719343,26,20000798.7,6147345.7,25,3285408.8867193423,0.16426388445774132
2024-03-27,22825777.58671934,12966702.586719343,26,19336275.7,6147345.7,25,3489501.8867193423,0.18046401183239968
2024-03-28,23130566.58671934,12966702.586719343,26,19745677.7,6147345.7,25,3384888.8867193423,0.17142429538993964
2024-03-29,23230629.58671934,12966702.586719343,26,19780387.7,6147345.7,25,3450241.8867193423,0.1744274146213698
2024-04-01,23703074.84978754,5795109.849787541,26,20304629.63,4195144.63,25,3398445.219787542,0.16737292340296395
2024-04-02,23543395.84978754,5795109.849787541,26,20355432.63,4195144.63,25,3187963.219787542,0.1566148594203347
2024-04-03,23389761.84978754,5795109.849787541,26,20397561.63,4195144.63,25,2992200.219787542,0.14669401539577764
2024-04-08,22886176.84978754,5795109.849787541,26,19989990.63,4195144.63,25,2896186.219787542,0.1448818197763979
2024-04-09,23095017.84978754,5795109.849787541,26,20227973.63,4195144.63,25,2867044.219787542,0.14173660062199422
2024-04-10,22822484.84978754,5795109.849787541,26,19924198.63,4195144.63,25,2898286.219787542,0.14546563571312587
2024-04-11,22712606.84978754,5795109.849787541,26,19796818.63,4195144.63,25,2915788.219787542,0.14728569646887468
2024-04-12,22356180.84978754,5795109.849787541,26,19430071.63,4195144.63,25,2926109.219787542,0.15059693425265785
2024-04-15,21987810.84978754,5795109.849787541,26,18776851.63,4195144.63,25,3210959.219787542,0.17100626255454632
2024-04-16,21164378.84978754,5795109.849787541,26,17836515.63,4195144.63,25,3327863.219787542,0.18657585869463578
2024-04-17,21768995.84978754,5795109.849787541,26,18545779.63,4195144.63,25,3223216.219787542,0.17379782808233135
2024-04-18,21666465.84978754,5795109.849787541,26,18461221.63,4195144.63,25,3205244.219787542,0.1736203748607259
2024-04-19,21434846.84978754,5795109.849787541,26,18314462.63,4195144.63,25,3120384.219787542,0.1703781477418942
2024-04-22,21420767.84978754,5795109.849787541,26,18153875.63,4195144.63,25,3266892.219787542,0.1799556351696534
2024-04-23,21469667.84978754,5795109.849787541,26,18290301.63,4195144.63,25,3179366.219787542,0.17382798185092274
2024-04-24,21532678.84978754,5795109.849787541,26,18387603.63,4195144.63,25,3145075.219787542,0.171043235599023
2024-04-25,21647737.84978754,5795109.849787541,26,18474281.23,4195652.23,25,3173456.6197875403,0.17177700070053237
2024-04-26,22153911.84978754,5795109.849787541,26,18856163.23,4195652.23,25,3297748.6197875403,0.17488969413145772
2024-04-29,22997203.84978754,5795109.849787541,26,19569952.23,4195652.23,25,3427251.6197875403,0.17512825680451538
2024-04-30,22963392.84978754,5795109.849787541,26,19662496.23,4195652.23,25,3300896.6197875403,0.16787780051808499
2024-05-06,23404834.533698127,12023482.533698129,25,20100850.01,7744390.01,29,3303984.523698125,0.16437038841911766
2024-05-07,23389178.533698127,12023482.533698129,25,20114771.01,7744390.01,29,3274407.523698125,0.16278621924506442
2024-05-08,23317975.533698127,12023482.533698129,25,20018012.01,7744390.01,29,3299963.523698125,0.16484971245144764
2024-05-09,23488661.533698127,12023482.533698129,25,20156971.01,7744390.01,29,3331690.523698125,0.1652872607717326
2024-05-10,23548817.533698127,12032920.533698129,25,20155227.01,7761988.01,29,3393590.523698125,0.16837272644036205
2024-05-13,23583395.533698127,12032920.533698129,25,20163619.01,7761988.01,29,3419776.523698125,0.16960132613109336
