date,equity,cash,holdings
2022-04-26,10399678.96899657,645861.9689965686,20
2022-04-27,10920749.96899657,645861.9689965686,20
2022-04-28,10902728.96899657,645861.9689965686,20
2022-04-29,11459815.96899657,645861.9689965686,20
2022-05-05,11812467.40338157,393344.4033815691,21
2022-05-06,11635503.40338157,393344.4033815691,21
2022-05-09,11744237.40338157,393344.4033815691,21
2022-05-10,12113805.40338157,393344.4033815691,21
2022-05-11,12466532.40338157,393344.4033815691,21
2022-05-12,12495149.40338157,393344.4033815691,21
2022-05-13,12646154.40338157,393344.4033815691,21
2022-05-16,12522110.40338157,393344.4033815691,21
2022-05-17,12705571.40338157,403844.403381569,21
2022-05-18,12847234.40338157,403844.403381569,21
2022-05-19,13070256.40338157,403844.403381569,21
2022-05-20,13367487.40338157,403844.403381569,21
2022-05-23,13695713.40338157,403844.403381569,21
2022-05-24,13085600.40338157,403844.403381569,21
2022-05-25,13461441.40338157,403844.403381569,21
2022-05-26,13372633.40338157,403844.403381569,21
2022-05-27,13181133.40338157,403844.403381569,21
2022-05-30,13357835.40338157,403844.403381569,21
2022-05-31,13582088.40338157,403844.403381569,21
2022-06-01,13577498.212645166,640565.2126451668,20
2022-06-02,13525691.212645166,640565.2126451668,20
2022-06-06,13873548.212645166,640565.2126451668,20
2022-06-07,14118557.212645166,640565.2126451668,20
2022-06-08,14083837.212645167,640565.2126451668,20
2022-06-09,13838004.212645167,640565.2126451668,20
2022-06-10,14032261.212645166,640565.2126451668,20
2022-06-13,14105548.212645166,640565.2126451668,20
2022-06-14,14217312.212645166,640565.2126451668,20
2022-06-15,14249159.212645167,640565.2126451668,20
2022-06-16,14285916.212645167,640565.2126451668,20
2022-06-17,14369101.212645166,670770.2126451668,20
2022-06-20,14629634.212645166,670770.2126451668,20
2022-06-21,14610974.212645166,670770.2126451668,20
2022-06-22,14411424.212645167,670770.2126451668,20
2022-06-23,14630709.212645166,670770.2126451668,20
2022-06-24,14684154.212645167,674973.8126451668,20
2022-06-27,14823297.612645168,694389.8126451668,20
2022-06-28,14859887.812645167,694389.8126451668,20
2022-06-29,14579339.212645167,694389.8126451668,20
2022-06-30,14650945.612645168,694389.8126451668,20
2022-07-01,14625640.788442247,663783.7884422474,20
2022-07-04,14702621.788442247,663783.7884422474,20
2022-07-05,14718997.788442247,663783.7884422474,20
2022-07-06,14534193.788442247,663783.7884422474,20
2022-07-07,14560845.788442247,663783.7884422474,20
2022-07-08,14568753.788442247,663783.7884422474,20
2022-07-11,14582481.888442248,663783.7884422474,20
2022-07-12,14581971.388442248,663783.7884422474,20
2022-07-13,14615620.888442248,663783.7884422474,20
2022-07-14,14560523.888442248,663783.7884422474,20
2022-07-15,14349483.088442247,663783.7884422474,20
2022-07-18,14720141.288442247,663783.7884422474,20
2022-07-19,14757594.888442248,679521.7884422474,20
2022-07-20,14786130.388442248,702801.7884422473,20
2022-07-21,14748638.288442247,702801.7884422473,20
2022-07-22,14818225.388442248,702801.7884422473,20
2022-07-25,14747086.188442247,702801.7884422473,20
2022-07-26,14859841.388442248,702801.7884422473,20
2022-07-27,14933337.388442248,702801.7884422473,20
2022-07-28,14918480.788442247,702801.7884422473,20
2022-07-29,14850699.088442247,702801.7884422473,20
2022-08-01,14910000.545255087,697475.5452550877,20
2022-08-02,14494404.545255087,697475.5452550877,20
2022-08-03,14389513.545255087,697475.5452550877,20
2022-08-04,14541377.545255087,697475.5452550877,20
2022-08-05,14683656.545255087,697475.5452550877,20
2022-08-08,15008779.545255087,697475.5452550877,20
2022-08-09,14936344.545255087,697475.5452550877,20
2022-08-10,15030916.545255087,697475.5452550877,20
2022-08-11,15166426.545255087,697475.5452550877,20
2022-08-12,15154031.545255087,697475.5452550877,20
2022-08-15,15237431.545255087,697475.5452550877,20
2022-08-16,15280222.545255087,697475.5452550877,20
2022-08-17,15382326.545255087,697475.5452550877,20
2022-08-18,15431088.545255087,697475.5452550877,20
2022-08-19,15357577.545255087,697475.5452550877,20
2022-08-22,15360772.545255087,697475.5452550877,20
2022-08-23,15549250.545255087,697475.5452550877,20
2022-08-24,15194670.545255087,697475.5452550877,20
2022-08-25,15285483.545255087,697475.5452550877,20
2022-08-26,15413476.545255087,697475.5452550877,20
2022-08-29,15654594.545255087,697475.5452550877,20
2022-08-30,15403446.545255087,697475.5452550877,20
2022-08-31,14963165.545255087,697475.5452550877,20
2022-09-01,14988777.943745287,696222.9437452869,20
2022-09-02,14962628.943745287,696222.9437452869,20
2022-09-05,15071319.943745287,696222.9437452869,20
2022-09-06,15222048.943745287,696222.9437452869,20
2022-09-07,15239174.943745287,696222.9437452869,20
2022-09-08,15168883.943745287,696222.9437452869,20
2022-09-09,15334817.943745287,696222.9437452869,20
2022-09-13,15347946.943745287,696222.9437452869,20
2022-09-14,15233500.943745287,696222.9437452869,20
2022-09-15,15148252.943745287,696222.9437452869,20
2022-09-16,14740045.943745287,696222.9437452869,20
2022-09-19,14431981.943745287,696222.9437452869,20
2022-09-20,14542990.943745287,696222.9437452869,20
2022-09-21,14614126.943745287,696222.9437452869,20
2022-09-22,14407462.943745287,696222.9437452869,20
2022-09-23,14163855.943745287,696222.9437452869,20
2022-09-26,13729154.943745287,696222.9437452869,20
2022-09-27,14134960.943745287,696222.9437452869,20
2022-09-28,13865249.943745287,696222.9437452869,20
2022-09-29,13660132.943745287,696222.9437452869,20
2022-09-30,13711903.943745287,696222.9437452869,20
2022-10-10,13568814.544639686,900819.5446396861,20
2022-10-11,13735034.544639686,900819.5446396861,20
2022-10-12,14211952.544639686,900819.5446396861,20
2022-10-13,14197933.544639686,900819.5446396861,20
2022-10-14,14548053.544639686,900819.5446396861,20
2022-10-17,14670954.544639686,900819.5446396861,20
2022-10-18,14765324.544639686,900819.5446396861,20
2022-10-19,14698762.544639686,900819.5446396861,20
2022-10-20,14642017.544639686,900819.5446396861,20
2022-10-21,14757123.544639686,900819.5446396861,20
2022-10-24,14514052.544639686,900819.5446396861,20
2022-10-25,14599743.544639686,900819.5446396861,20
2022-10-26,14856578.544639686,900819.5446396861,20
2022-10-27,14779435.544639686,900819.5446396861,20
2022-10-28,14022603.544639686,900819.5446396861,20
2022-10-31,14118415.544639686,900819.5446396861,20
2022-11-01,14429897.811194684,661306.8111946855,20
2022-11-02,14636181.811194684,661306.8111946855,20
2022-11-03,14701732.811194684,661306.8111946855,20
2022-11-04,15256188.811194684,661306.8111946855,20
2022-11-07,15468751.811194684,661306.8111946855,20
2022-11-08,15411767.811194684,661306.8111946855,20
2022-11-09,15445809.811194684,661306.8111946855,20
2022-11-10,15235224.811194684,661306.8111946855,20
2022-11-11,15711972.811194684,661306.8111946855,20
2022-11-14,15745252.811194684,661306.8111946855,20
2022-11-15,16126626.811194684,661306.8111946855,20
2022-11-16,15909838.811194684,661306.8111946855,20
2022-11-17,15771040.811194684,661306.8111946855,20
2022-11-18,15610331.811194684,661306.8111946855,20
2022-11-21,15670908.811194684,661306.8111946855,20
2022-11-22,15643866.811194684,661306.8111946855,20
2022-11-23,15795976.811194684,661306.8111946855,20
2022-11-24,15904264.811194684,661306.8111946855,20
2022-11-25,15975410.811194684,661306.8111946855,20
2022-11-28,15835352.811194684,661306.8111946855,20
2022-11-29,16459342.811194684,661306.8111946855,20
2022-11-30,16386220.811194684,661306.8111946855,20
2022-12-01,16701140.024904486,793370.0249044846,20
2022-12-02,16721006.024904486,793370.0249044846,20
2022-12-05,16880701.024904486,793370.0249044846,20
2022-12-06,17023216.024904486,793370.0249044846,20
2022-12-07,16947545.024904486,793370.0249044846,20
2022-12-08,16846391.024904486,793370.0249044846,20
2022-12-09,16881286.024904486,793370.0249044846,20
2022-12-12,16555505.024904486,793370.0249044846,20
2022-12-13,16460883.024904486,793370.0249044846,20
2022-12-14,16395658.024904486,793370.0249044846,20
2022-12-15,16480476.024904486,793370.0249044846,20
2022-12-16,16183607.024904486,793370.0249044846,20
2022-12-19,15823387.024904486,793370.0249044846,20
2022-12-20,15877779.024904486,793370.0249044846,20
2022-12-21,15771040.024904486,793370.0249044846,20
2022-12-22,15359997.024904486,793370.0249044846,20
2022-12-23,15177346.024904486,793370.0249044846,20
2022-12-26,15544738.024904486,793370.0249044846,20
2022-12-27,15812834.024904486,793370.0249044846,20
2022-12-28,15627061.024904486,793370.0249044846,20
2022-12-29,15489258.024904486,793370.0249044846,20
2022-12-30,15467002.024904486,793370.0249044846,20
2023-01-03,15738905.348293284,754485.3482932843,20
2023-01-04,15608715.348293284,754485.3482932843,20
2023-01-05,15806704.348293284,754485.3482932843,20
2023-01-06,16067428.348293284,754485.3482932843,20
2023-01-09,16164956.348293284,754485.3482932843,20
2023-01-10,16090034.348293284,754485.3482932843,20
2023-01-11,16124437.348293284,754485.3482932843,20
2023-01-12,16121641.348293284,754485.3482932843,20
2023-01-13,16124822.348293284,754485.3482932843,20
2023-01-16,16310592.348293284,754485.3482932843,20
2023-01-17,16353841.348293284,754485.3482932843,20
2023-01-18,16465843.348293284,754485.3482932843,20
2023-01-19,16443405.348293284,754485.3482932843,20
2023-01-20,16661483.348293284,754485.3482932843,20
2023-01-30,16776312.348293284,754485.3482932843,20
2023-01-31,17032150.348293282,754485.3482932843,20
2023-02-01,17057989.439536683,769147.4395366836,20
2023-02-02,17098208.439536683,769147.4395366836,20
2023-02-03,17006523.439536683,769147.4395366836,20
2023-02-06,16930426.439536683,769147.4395366836,20
2023-02-07,17058889.439536683,769147.4395366836,20
2023-02-08,16936239.439536683,769147.4395366836,20
2023-02-09,17027965.439536683,769147.4395366836,20
2023-02-10,17096895.439536683,769147.4395366836,20
2023-02-13,17272882.439536683,769147.4395366836,20
2023-02-14,17457992.439536683,769147.4395366836,20
2023-02-15,17455475.439536683,769147.4395366836,20
2023-02-16,17392055.439536683,769147.4395366836,20
2023-02-17,17373822.439536683,769147.4395366836,20
2023-02-20,17726744.439536683,769147.4395366836,20
2023-02-21,18052982.439536683,769147.4395366836,20
2023-02-22,18201915.439536683,769147.4395366836,20
2023-02-23,18359587.439536683,769147.4395366836,20
2023-02-24,18321889.439536683,769147.4395366836,20
2023-02-27,18230287.439536683,769147.4395366836,20
2023-02-28,18245727.439536683,769147.4395366836,20
2023-03-01,18249535.311015684,879792.3110156842,20
2023-03-02,18403931.311015684,879792.3110156842,20
2023-03-03,18473462.311015684,879792.3110156842,20
2023-03-06,18542719.311015684,879792.3110156842,20
2023-03-07,18385476.311015684,879792.3110156842,20
2023-03-08,18416934.311015684,879792.3110156842,20
2023-03-09,18334196.311015684,879792.3110156842,20
2023-03-10,18089522.311015684,879792.3110156842,20
2023-03-13,18224384.311015684,879792.3110156842,20
2023-03-14,18029372.311015684,879792.3110156842,20
2023-03-15,18252574.311015684,879792.3110156842,20
2023-03-16,18153433.311015684,879792.3110156842,20
2023-03-17,18260034.311015684,879792.3110156842,20
2023-03-20,18186228.311015684,879792.3110156842,20
2023-03-21,18256514.311015684,879792.3110156842,20
2023-03-22,18394437.311015684,879792.3110156842,20
2023-03-23,18430894.311015684,879792.3110156842,20
2023-03-24,18375560.311015684,879792.3110156842,20
2023-03-27,18403217.311015684,879792.3110156842,20
2023-03-28,18439373.311015684,879792.3110156842,20
2023-03-29,18387528.311015684,879792.3110156842,20
2023-03-30,18274968.311015684,879792.3110156842,20
2023-03-31,18338977.311015684,879792.3110156842,20
2023-04-03,18370777.19359508,871026.1935950828,20
2023-04-04,18468059.19359508,871026.1935950828,20
2023-04-06,18292931.19359508,871026.1935950828,20
2023-04-07,18381908.19359508,871026.1935950828,20
2023-04-10,18289430.19359508,871026.1935950828,20
2023-04-11,18486463.19359508,871026.1935950828,20
2023-04-12,18694933.19359508,871026.1935950828,20
2023-04-13,18879000.19359508,871026.1935950828,20
2023-04-14,18787446.19359508,871026.1935950828,20
2023-04-17,18905410.19359508,871026.1935950828,20
2023-04-18,19081813.19359508,871026.1935950828,20
2023-04-19,19335385.19359508,871026.1935950828,20
2023-04-20,19563887.19359508,871026.1935950828,20
2023-04-21,19388605.19359508,871026.1935950828,20
2023-04-24,19621355.19359508,871026.1935950828,20
2023-04-25,19835993.19359508,871026.1935950828,20
2023-04-26,20138739.19359508,871026.1935950828,20
2023-04-27,20233539.19359508,871026.1935950828,20
2023-04-28,21122966.19359508,871026.1935950828,20
2023-05-04,22161337.514951885,1007918.5149518827,20
2023-05-05,22243350.514951885,1024598.5149518827,20
2023-05-08,22955839.51495188,1024598.5149518827,20
2023-05-09,22612493.514951885,1024598.5149518827,20
2023-05-10,22411275.514951885,1024598.5149518827,20
2023-05-11,22238402.514951885,1042023.5149518827,20
2023-05-12,22304002.31495188,1042023.5149518827,20
2023-05-15,22248277.914951883,1042023.5149518827,20
2023-05-16,21991386.914951883,1042023.5149518827,20
2023-05-17,21943742.71495188,1042023.5149518827,20
2023-05-18,21993276.514951885,1066703.5149518827,20
2023-05-19,21718582.714951884,1066703.5149518827,20
2023-05-22,21625311.714951884,1066703.5149518827,20
2023-05-23,21374057.714951884,1066703.5149518827,20
2023-05-24,21075342.914951883,1066703.5149518827,20
2023-05-25,21108518.51495188,1066703.5149518827,20
2023-05-26,21265158.914951883,1066703.5149518827,20
2023-05-29,21479953.114951883,1066703.5149518827,20
2023-05-30,21525963.31495188,1066703.5149518827,20
2023-05-31,21461736.114951883,1088003.5149518827,20
2023-06-01,21457274.494266886,786853.8942668871,21
2023-06-02,22304528.89426689,786853.8942668871,21
2023-06-05,22160832.494266886,786853.8942668871,21
2023-06-06,21980680.894266885,786853.8942668871,21
2023-06-07,21818317.494266886,835903.8942668871,21
2023-06-08,22065077.89426689,835903.8942668871,21
2023-06-09,21967156.89426689,835903.8942668871,21
2023-06-12,22168649.494266886,835903.8942668871,21
2023-06-13,22020883.194266886,835903.8942668871,21
2023-06-14,21934500.094266888,835903.8942668871,21
2023-06-15,22293519.594266888,864316.8942668871,21
2023-06-16,22369796.994266886,916886.8942668871,21
2023-06-19,22048375.594266888,916886.8942668871,21
2023-06-20,21880994.194266886,1013753.894266887,21
2023-06-21,21561839.194266886,1013753.894266887,21
2023-06-26,21395703.994266886,1013753.894266887,21
2023-06-27,22053040.094266888,1013753.894266887,21
2023-06-28,22038700.094266888,1013753.894266887,21
2023-06-29,21780631.594266888,1013753.894266887,21
2023-06-30,22048992.994266886,1013753.894266887,21
2023-07-03,22457346.983880248,1065410.9838802472,20
2023-07-04,22344840.983880248,1065410.9838802472,20
2023-07-05,22220053.983880248,1065410.9838802472,20
2023-07-06,22116180.983880248,1065410.9838802472,20
2023-07-07,22123762.983880248,1065410.9838802472,20
2023-07-10,22481483.983880248,1065410.9838802472,20
2023-07-11,22342485.983880248,1065410.9838802472,20
2023-07-12,22281161.983880248,1065410.9838802472,20
2023-07-13,22585806.983880248,1065410.9838802472,20
2023-07-14,22473319.983880248,1065410.9838802472,20
2023-07-17,22387171.983880248,1065410.9838802472,20
2023-07-18,22587734.983880248,1065410.9838802472,20
2023-07-19,22728118.983880248,1065410.9838802472,20
2023-07-20,22837404.983880248,1065410.9838802472,20
2023-07-21,22872307.983880248,1065410.9838802472,20
2023-07-24,22584839.983880248,1065410.9838802472,20
2023-07-25,23270735.983880248,1065410.9838802472,20
2023-07-26,23513632.983880248,1065410.9838802472,20
2023-07-27,23432415.983880248,1065410.9838802472,20
2023-07-28,23907951.983880248,1065410.9838802472,20
2023-07-31,24276357.983880248,1086410.9838802472,20
2023-08-01,23989060.04006924,1119454.0400692427,20
2023-08-02,23712340.040069245,1119454.0400692427,20
2023-08-03,23726147.040069245,1119454.0400692427,20
2023-08-04,24148655.04006924,1119454.0400692427,20
2023-08-07,24453896.040069245,1119454.0400692427,20
2023-08-08,24790986.040069245,1119454.0400692427,20
2023-08-09,24071529.040069245,1119454.0400692427,20
2023-08-10,24132176.040069245,1119454.0400692427,20
2023-08-11,23884297.040069245,1119454.0400692427,20
2023-08-14,24299365.040069245,1119454.0400692427,20
2023-08-15,23891829.040069245,1119454.0400692427,20
2023-08-16,23567939.040069245,1119454.0400692427,20
2023-08-17,23586164.040069245,1119454.0400692427,20
2023-08-18,23015017.040069245,1119454.0400692427,20
2023-08-21,22925044.040069245,1119454.0400692427,20
2023-08-22,23524606.040069245,1119454.0400692427,20
2023-08-23,23435731.04006924,1119454.0400692427,20
2023-08-24,23824562.040069245,1119454.0400692427,20
2023-08-25,23218875.04006924,1119454.0400692427,20
2023-08-28,23411401.040069245,1119454.0400692427,20
2023-08-29,24154553.040069245,1119454.0400692427,20
2023-08-30,24568150.040069245,1119454.0400692427,20
2023-08-31,24247490.040069245,1119454.0400692427,20
2023-09-01,24147762.250363246,1155625.250363246,20
2023-09-04,24411206.250363246,1155625.250363246,20
2023-09-05,24336065.250363246,1155625.250363246,20
2023-09-06,24190936.250363246,1155625.250363246,20
2023-09-07,23854318.250363246,1155625.250363246,20
2023-09-08,23513163.250363246,1155625.250363246,20
2023-09-11,23903715.250363246,1155625.250363246,20
2023-09-12,23803552.250363246,1155625.250363246,20
2023-09-13,23514700.250363246,1155625.250363246,20
2023-09-14,23259892.250363246,1155625.250363246,20
2023-09-15,23311409.250363246,1155625.250363246,20
2023-09-18,23497210.250363246,1155625.250363246,20
2023-09-19,23309621.250363246,1155625.250363246,20
2023-09-20,23175978.250363246,1155625.250363246,20
2023-09-21,23018460.250363246,1155625.250363246,20
2023-09-22,23576009.250363246,1155625.250363246,20
2023-09-25,23486956.250363246,1155625.250363246,20
2023-09-26,23516346.250363246,1155625.250363246,20
2023-09-27,23929734.250363246,1155625.250363246,20
2023-09-28,24012677.250363246,1171465.250363246,20
2023-10-09,23797070.937413447,1171317.9374134452,20
2023-10-10,23542674.937413447,1171317.9374134452,20
2023-10-11,23674585.937413447,1171317.9374134452,20
2023-10-12,23946477.937413447,1171317.9374134452,20
2023-10-13,23600898.937413447,1171317.9374134452,20
2023-10-16,23319687.937413447,1171317.9374134452,20
2023-10-17,23319339.937413447,1171317.9374134452,20
2023-10-18,22805426.937413447,1171317.9374134452,20
2023-10-19,22471537.937413447,1171317.9374134452,20
2023-10-20,22474268.937413447,1171317.9374134452,20
2023-10-23,21900099.937413447,1171317.9374134452,20
2023-10-24,22370102.937413447,1171317.9374134452,20
2023-10-25,22238031.937413447,1171317.9374134452,20
2023-10-26,21902256.937413447,1171317.9374134452,20
2023-10-27,22617614.937413447,1171317.9374134452,20
2023-10-30,22872614.937413447,1171317.9374134452,20
2023-10-31,22829548.937413447,1171317.9374134452,20
2023-11-01,22868370.123936646,1816770.1239366457,20
2023-11-02,22883098.123936646,1816770.1239366457,20
2023-11-03,23137286.123936646,1816770.1239366457,20
2023-11-06,23949418.123936646,1816770.1239366457,20
2023-11-07,24034954.123936646,1816770.1239366457,20
2023-11-08,24289693.123936646,1816770.1239366457,20
2023-11-09,24254481.123936646,1816770.1239366457,20
2023-11-10,23953021.123936646,1816770.1239366457,20
2023-11-13,24156309.123936646,1816770.1239366457,20
2023-11-14,24214391.123936646,1816770.1239366457,20
2023-11-15,24145312.123936646,1816770.1239366457,20
2023-11-16,23975416.123936646,1816770.1239366457,20
2023-11-17,24119527.123936646,1816770.1239366457,20
2023-11-20,24373180.123936646,1816770.1239366457,20
2023-11-21,24362916.123936646,1816770.1239366457,20
2023-11-22,24216782.123936646,1816770.1239366457,20
2023-11-23,24406658.123936646,1816770.1239366457,20
2023-11-24,23999113.123936646,1816770.1239366457,20
2023-11-27,23649182.123936646,1816770.1239366457,20
2023-11-28,23709141.123936646,1816770.1239366457,20
2023-11-29,23452752.123936646,1816770.1239366457,20
2023-11-30,23368717.123936646,1816770.1239366457,20
2023-12-01,23722254.783536848,1141971.7835368481,20
2023-12-04,23530472.783536848,1141971.7835368481,20
2023-12-05,22956073.783536848,1141971.7835368481,20
2023-12-06,23252868.783536848,1141971.7835368481,20
2023-12-07,23282012.783536848,1141971.7835368481,20
2023-12-08,23243846.783536848,1141971.7835368481,20
2023-12-11,23500487.783536848,1141971.7835368481,20
2023-12-12,23738084.783536848,1141971.7835368481,20
2023-12-13,23280466.783536848,1141971.7835368481,20
2023-12-14,23301884.783536848,1141971.7835368481,20
2023-12-15,23314530.783536848,1141971.7835368481,20
2023-12-18,22957853.783536848,1141971.7835368481,20
2023-12-19,22956991.783536848,1141971.7835368481,20
2023-12-20,22494815.783536848,1141971.7835368481,20
2023-12-21,22714805.783536848,1141971.7835368481,20
2023-12-22,22222684.783536848,1141971.7835368481,20
2023-12-25,22002860.783536848,1141971.7835368481,20
2023-12-26,21847658.783536848,1141971.7835368481,20
2023-12-27,21886670.783536848,1141971.7835368481,20
2023-12-28,22651930.783536848,1141971.7835368481,20
2023-12-29,22772203.783536848,1141971.7835368481,20
2024-01-02,22249092.22786065,1104684.227860649,20
2024-01-03,22337112.22786065,1104684.227860649,20
2024-01-04,21972862.22786065,1104684.227860649,20
2024-01-05,21920219.22786065,1104684.227860649,20
2024-01-08,21524984.22786065,1104684.227860649,20
2024-01-09,21679006.22786065,1104684.227860649,20
2024-01-10,21586930.22786065,1104684.227860649,20
2024-01-11,21773528.22786065,1104684.227860649,20
2024-01-12,21795060.22786065,1104684.227860649,20
2024-01-15,21804342.22786065,1104684.227860649,20
2024-01-16,21685650.22786065,1104684.227860649,20
2024-01-17,21127175.22786065,1104684.227860649,20
2024-01-18,21185439.22786065,1104684.227860649,20
2024-01-19,21173984.22786065,1104684.227860649,20
2024-01-22,20203267.22786065,1104684.227860649,20
2024-01-23,20621470.22786065,1104684.227860649,20
2024-01-24,21022046.22786065,1104684.227860649,20
2024-01-25,21993277.22786065,1104684.227860649,20
2024-01-26,22413818.22786065,1104684.227860649,20
2024-01-29,22194346.22786065,1104684.227860649,20
2024-01-30,21469650.22786065,1104684.227860649,20
2024-01-31,21042439.22786065,1104684.227860649,20
2024-02-01,20866240.08460285,1641141.0846028514,19
2024-02-02,20111450.08460285,1641141.0846028514,19
2024-02-05,18588653.08460285,1641141.0846028514,19
2024-02-06,19164153.08460285,1641141.0846028514,19
2024-02-07,19282699.08460285,1641141.0846028514,19
2024-02-08,20421451.08460285,1641141.0846028514,19
2024-02-19,21272584.08460285,1641141.0846028514,19
2024-02-20,21639270.08460285,1641141.0846028514,19
2024-02-21,21914059.08460285,1641141.0846028514,19
2024-02-22,22526626.08460285,1641141.0846028514,19
2024-02-23,23168458.08460285,1641141.0846028514,19
2024-02-26,23300399.08460285,1641141.0846028514,19
2024-02-27,24267122.08460285,1641141.0846028514,19
2024-02-28,22862351.08460285,1641141.0846028514,19
2024-02-29,23856706.08460285,1641141.0846028514,19
2024-03-01,24087983.25032065,1108549.2503206509,20
2024-03-04,24479380.25032065,1108549.2503206509,20
2024-03-05,24226256.25032065,1108549.2503206509,20
2024-03-06,24531639.25032065,1108549.2503206509,20
2024-03-07,24211337.25032065,1108549.2503206509,20
2024-03-08,24412075.25032065,1108549.2503206509,20
2024-03-11,25100453.25032065,1108549.2503206509,20
2024-03-12,25650279.25032065,1108549.2503206509,20
2024-03-13,25824912.25032065,1108549.2503206509,20
2024-03-14,25653583.25032065,1108549.2503206509,20
2024-03-15,25985776.25032065,1108549.2503206509,20
2024-03-18,26629675.25032065,1108549.2503206509,20
2024-03-19,26424102.25032065,1108549.2503206509,20
2024-03-20,26821487.25032065,1108549.2503206509,20
2024-03-21,27031495.25032065,1108549.2503206509,20
2024-03-22,26753689.25032065,1108549.2503206509,20
2024-03-25,25912436.25032065,1108549.2503206509,20
2024-03-26,26142245.25032065,1108549.2503206509,20
2024-03-27,25161252.25032065,1108549.2503206509,20
2024-03-28,25879458.25032065,1108549.2503206509,20
2024-03-29,26211940.25032065,1108549.2503206509,20
2024-04-01,26883117.725293253,1175446.7252932526,21
2024-04-02,26705201.725293253,1175446.7252932526,21
2024-04-03,26524174.725293253,1175446.7252932526,21
2024-04-08,25782708.725293253,1175446.7252932526,21
2024-04-09,26209445.725293253,1175446.7252932526,21
2024-04-10,26009127.725293253,1175446.7252932526,21
2024-04-11,25939782.725293253,1175446.7252932526,21
2024-04-12,25319639.725293253,1175446.7252932526,21
2024-04-15,24697974.725293253,1175446.7252932526,21
2024-04-16,23502439.725293253,1175446.7252932526,21
2024-04-17,24423715.725293253,1175446.7252932526,21
2024-04-18,24368856.725293253,1175446.7252932526,21
2024-04-19,24044620.725293253,1175446.7252932526,21
2024-04-22,24020072.725293253,1175446.7252932526,21
2024-04-23,24063388.725293253,1175446.7252932526,21
2024-04-24,24156053.725293253,1175446.7252932526,21
2024-04-25,24326856.725293253,1175446.7252932526,21
2024-04-26,24959119.725293253,1175446.7252932526,21
2024-04-29,26141470.725293253,1175446.7252932526,21
2024-04-30,26105965.725293253,1175446.7252932526,21
2024-05-06,26858366.283822853,1014772.283822852,21
2024-05-07,26780866.28382285,1014772.283822852,21
2024-05-08,26637177.283822853,1014772.283822852,21
2024-05-09,26953123.283822853,1014772.283822852,21
2024-05-10,27126564.283822853,1014772.283822852,21
2024-05-13,27245852.28382285,1014772.283822852,21
2024-05-14,27375327.283822853,1078828.283822852,21
2024-05-15,27328678.283822853,1078828.283822852,21
2024-05-16,27179187.283822853,1078828.283822852,21
2024-05-17,27325509.28382285,1103644.2838228517,21
2024-05-20,27501646.28382285,1103644.2838228517,21
2024-05-21,27503562.28382285,1103644.2838228517,21
2024-05-22,27414596.28382285,1103644.2838228517,21
2024-05-23,27101384.28382285,1103644.2838228517,21
2024-05-24,27230155.28382285,1103644.2838228517,21
2024-05-27,27541867.28382285,1103644.2838228517,21
2024-05-28,27362035.28382285,1103644.2838228517,21
2024-05-29,27415355.28382285,1158349.2838228517,21
2024-05-30,27296175.28382285,1158349.2838228517,21
2024-05-31,27322038.28382285,1158349.2838228517,21
2024-06-03,26980740.57868665,1309477.5786866504,20
2024-06-04,27334700.57868665,1309477.5786866504,20
2024-06-05,26793451.37868665,1309477.5786866504,20
2024-06-06,26368941.57868665,1329717.5786866504,20
2024-06-07,26867176.178686652,1329717.5786866504,20
2024-06-11,26513186.57868665,1329717.5786866504,20
2024-06-12,26627459.17868665,1329717.5786866504,20
2024-06-13,26304157.37868665,1329717.5786866504,20
2024-06-14,26343641.878686648,1329717.5786866504,20
2024-06-17,26157405.77868665,1329717.5786866504,20
2024-06-18,26296804.378686648,1329717.5786866504,20
2024-06-19,26189379.078686655,1329717.5786866504,20
2024-06-20,25905518.77868665,1355341.2786866506,20
2024-06-21,26026167.27868665,1355341.2786866506,20
2024-06-24,25513515.57868665,1355341.2786866506,20
2024-06-25,25714761.178686652,1355341.2786866506,20
2024-06-26,25862170.27868665,1355341.2786866506,20
2024-06-27,25657494.178686652,1424137.2786866506,20
2024-06-28,25952820.878686648,1424137.2786866506,20
2024-07-01,26107963.708356634,1092458.708356635,21
2024-07-02,25903294.708356634,1092458.708356635,21
2024-07-03,25801635.708356634,1092458.708356635,21
2024-07-04,25162852.708356634,1092458.708356635,21
2024-07-05,25311381.708356634,1092458.708356635,21
2024-07-08,24397811.708356634,1092458.708356635,21
2024-07-09,24579835.708356634,1092458.708356635,21
2024-07-10,24555693.708356634,1092458.708356635,21
2024-07-11,25515108.708356634,1092458.708356635,21
2024-07-12,25474211.708356634,1092458.708356635,21
2024-07-15,24985340.708356634,1092458.708356635,21
2024-07-16,25129636.708356634,1092458.708356635,21
2024-07-17,25101923.708356634,1092458.708356635,21
2024-07-18,25114267.708356634,1092458.708356635,21
2024-07-19,25117017.708356634,1092458.708356635,21
2024-07-22,25133386.708356634,1092458.708356635,21
2024-07-23,24398790.708356634,1092458.708356635,21
2024-07-24,23760606.708356634,1092458.708356635,21
2024-07-25,24146866.708356634,1092458.708356635,21
2024-07-26,24731380.708356634,1092458.708356635,21
2024-07-29,24561188.708356634,1092458.708356635,21
2024-07-30,24635991.708356634,1092458.708356635,21
2024-07-31,25977618.708356634,1092458.708356635,21
