date,equity,cash,positions
2025-04-25,25278600.136508286,11975475.256508285,6
2025-04-28,25004694.412581973,13221975.052581972,5
2025-04-29,25466893.38258197,13221975.052581972,5
2025-04-30,25989992.228972778,14628152.938972777,5
2025-05-06,26556310.07897278,14628152.938972777,5
2025-05-07,26695281.026013978,19054854.89601398,4
2025-05-08,26748807.676013976,19054854.89601398,4
2025-05-09,26423425.096013978,19054854.89601398,4
2025-05-12,26744937.242083766,16402687.462083764,5
2025-05-13,26730018.902083762,16402687.462083764,5
2025-05-14,26667711.612083763,16402687.462083764,5
2025-05-15,26373662.542083763,16402687.462083764,5
2025-05-16,26462377.782083765,16402687.462083764,5
2025-05-19,26465844.262083765,16402687.462083764,5
2025-05-20,26604965.582083765,16402687.462083764,5
2025-05-21,26691434.473984703,13745160.983984703,6
2025-05-22,26456373.774603963,17329338.114603963,4
2025-05-23,26291292.824603964,17329338.114603963,4
2025-05-26,26170367.832237586,21028948.342237588,2
2025-05-27,26253098.832237586,21028948.342237588,2
2025-05-28,26175575.74867569,23467733.22867569,1
2025-05-29,26252922.76867569,23467733.22867569,1
2025-05-30,26227837.24867569,23467733.22867569,1
2025-06-03,26430291.477791283,20838687.817791283,2
2025-06-04,26390014.317791283,20838687.817791283,2
2025-06-05,26483272.77608191,18199131.45608191,3
2025-06-06,26672275.39608191,18199131.45608191,3
2025-06-09,26703356.11608191,18199131.45608191,3
2025-06-10,26708546.69107704,15529720.631077036,4
2025-06-11,26737532.369887955,10180019.159887955,6
2025-06-12,26735304.009887956,10180019.159887955,6
2025-06-13,26374002.079321943,11866799.249321945,6
2025-06-16,26492995.239321947,11866799.249321945,6
2025-06-17,26495932.83913934,14294785.03913934,5
2025-06-18,26440006.649139337,14294785.03913934,5
2025-06-19,26286339.189139336,14294785.03913934,5
2025-06-20,26210394.45756281,18287134.807562813,3
2025-06-23,26231396.422376,20753488.462376,2
2025-06-24,26249695.432375997,20753488.462376,2
2025-06-25,26355857.917662244,18130640.167662244,3
2025-06-26,26267888.957662243,18130640.167662244,3
2025-06-27,26618807.517662242,18130640.167662244,3
2025-06-30,26846535.437662244,18130640.167662244,3
2025-07-01,26801836.805641644,12756446.87564164,5
2025-07-02,26545801.774851754,10072588.524851754,6
2025-07-03,26718363.59485175,10072588.524851754,6
2025-07-04,26454870.924851753,10072588.524851754,6
2025-07-07,26557471.904851757,10072588.524851754,6
2025-07-08,26969385.804851755,10072588.524851754,6
2025-07-09,26956049.844851755,10072588.524851754,6
2025-07-10,26982886.670008153,13006305.280008154,5
2025-07-11,27160526.12022781,15894250.79022781,4
2025-07-14,27239580.650227807,15894250.79022781,4
2025-07-15,27620190.69022781,15894250.79022781,4
2025-07-16,27801923.02277399,15487915.282773988,5
2025-07-17,27904340.304522384,17285006.374522384,4
2025-07-18,28001720.56315095,15187437.583150951,5
2025-07-21,28066389.34315095,15187437.583150951,5
2025-07-22,28007253.09315095,15187437.583150951,5
2025-07-23,28134256.153150953,15187437.583150951,5
2025-07-24,28408721.50315095,15187437.583150951,5
2025-07-25,28404171.113992646,18404013.893992648,4
2025-07-28,28403516.823992647,18404013.893992648,4
2025-07-29,28545959.17399265,18404013.893992648,4
2025-07-30,28529279.10399265,18404013.893992648,4
2025-07-31,28401111.3463098,21145301.1363098,3
2025-08-01,28375633.604955576,23818318.994955577,2
2025-08-04,28514576.864955578,23818318.994955577,2
2025-08-05,28503688.84495558,23818318.994955577,2
2025-08-06,28544247.704955578,23818318.994955577,2
2025-08-07,28551896.324955575,23818318.994955577,2
2025-08-08,28563299.654955577,23818318.994955577,2
2025-08-11,28624582.694955576,23818318.994955577,2
2025-08-12,28500138.404955577,23818318.994955577,2
2025-08-13,28490644.004955575,23818318.994955577,2
2025-08-14,28410732.52495558,23818318.994955577,2
2025-08-15,28443209.5114318,26164542.3514318,1
2025-08-18,28438480.52389183,28438480.52389183,0
2025-08-19,28438480.52389183,28438480.52389183,0
2025-08-20,28438480.52389183,28438480.52389183,0
2025-08-21,28438480.52389183,28438480.52389183,0
2025-08-22,28553444.48447192,26305068.98447192,1
2025-08-25,28580015.48447192,26305068.98447192,1
2025-08-26,28531249.88447192,26305068.98447192,1
2025-08-27,28526560.88447192,26305068.98447192,1
2025-08-28,28651131.98447192,26305068.98447192,1
2025-08-29,28533906.98447192,26305068.98447192,1
2025-09-01,28569230.78447192,26305068.98447192,1
2025-09-02,28451536.884471923,26305068.98447192,1
2025-09-03,28396362.98447192,26305068.98447192,1
2025-09-04,28268353.28447192,26305068.98447192,1
2025-09-05,28264398.246611547,28264398.246611547,0
2025-09-08,28264398.246611547,28264398.246611547,0
2025-09-09,28264398.246611547,28264398.246611547,0
2025-09-10,28264398.246611547,28264398.246611547,0
2025-09-11,28264398.246611547,28264398.246611547,0
2025-09-12,28264398.246611547,28264398.246611547,0
2025-09-15,28264398.246611547,28264398.246611547,0
2025-09-16,28264398.246611547,28264398.246611547,0
2025-09-17,28264398.246611547,28264398.246611547,0
2025-09-18,28264398.246611547,28264398.246611547,0
2025-09-19,28264398.246611547,28264398.246611547,0
2025-09-22,28264398.246611547,28264398.246611547,0
2025-09-23,28264398.246611547,28264398.246611547,0
2025-09-24,28264398.246611547,28264398.246611547,0
2025-09-25,28264398.246611547,28264398.246611547,0
2025-09-26,27993512.39838863,26143953.038388632,1
2025-09-29,28018178.676945113,28018178.676945113,0
2025-09-30,28018178.676945113,28018178.676945113,0
2025-10-09,28018178.676945113,28018178.676945113,0
2025-10-10,28018178.676945113,28018178.676945113,0
2025-10-13,28018178.676945113,28018178.676945113,0
2025-10-14,28018178.676945113,28018178.676945113,0
2025-10-15,28018178.676945113,28018178.676945113,0
2025-10-16,28018178.676945113,28018178.676945113,0
2025-10-17,28018178.676945113,28018178.676945113,0
2025-10-20,28018178.676945113,28018178.676945113,0
2025-10-21,28018178.676945113,28018178.676945113,0
2025-10-22,28018178.676945113,28018178.676945113,0
2025-10-23,28018178.676945113,28018178.676945113,0
2025-10-24,28018178.676945113,28018178.676945113,0
2025-10-27,28018178.676945113,28018178.676945113,0
2025-10-28,28018178.676945113,28018178.676945113,0
2025-10-29,28018178.676945113,28018178.676945113,0
2025-10-30,28018178.676945113,28018178.676945113,0
2025-10-31,28018178.676945113,28018178.676945113,0
2025-11-03,28024504.679649178,26476710.079649176,1
2025-11-04,27949487.13417132,24375465.354171317,2
2025-11-05,27925452.234171316,24375465.354171317,2
2025-11-06,27913831.254171316,24375465.354171317,2
2025-11-07,27905203.816892378,22839440.75689238,3
2025-11-10,28048835.33689238,22839440.75689238,3
2025-11-11,28098268.23689238,22839440.75689238,3
2025-11-12,28046232.77689238,22839440.75689238,3
2025-11-13,28104113.106892377,22839440.75689238,3
2025-11-14,28066751.07689238,22839440.75689238,3
2025-11-17,27991361.906892378,22839440.75689238,3
2025-11-18,27950335.32689238,22839440.75689238,3
2025-11-19,27809100.65689238,22839440.75689238,3
2025-11-20,27797755.54689238,22839440.75689238,3
2025-11-21,27608244.57689238,22839440.75689238,3
2025-11-24,27694872.370807733,24728794.330807734,2
2025-11-25,27958246.830807734,24728794.330807734,2
2025-11-26,27921272.410807736,24728794.330807734,2
2025-11-27,27928280.250807732,24728794.330807734,2
2025-11-28,27987564.280807734,24728794.330807734,2
2025-12-01,28054348.090807736,24728794.330807734,2
2025-12-02,28039123.570807733,24728794.330807734,2
2025-12-03,27940894.59191662,26242686.75191662,1
2025-12-04,27979377.371916622,26242686.75191662,1
2025-12-05,28083983.41421146,23726461.334211458,2
2025-12-08,28110521.4610022,25532548.2910022,1
2025-12-09,28036292.4610022,25532548.2910022,1
2025-12-10,27944990.7910022,25532548.2910022,1
2025-12-11,27979840.292666648,22736813.702666648,2
2025-12-12,28201051.32768827,17132782.86768827,4
2025-12-15,28189736.211247824,19455547.311247822,3
2025-12-16,28349331.881247822,19455547.311247822,3
2025-12-17,28354728.611247823,19455547.311247822,3
2025-12-18,28476992.74124782,19455547.311247822,3
2025-12-19,28695657.929952346,16605497.309952345,4
2025-12-22,28623254.109952345,16605497.309952345,4
2025-12-23,28230474.009952344,16605497.309952345,4
2025-12-24,28440467.459952343,16605497.309952345,4
2025-12-25,29174822.027276464,13749339.027276464,5
2025-12-26,29405388.597276464,13749339.027276464,5
2025-12-29,29141223.079164736,10811071.699164733,6
2025-12-30,29039830.009164736,10811071.699164733,6
2025-12-31,29367429.089164734,10811071.699164733,6
2026-01-05,29857555.56866113,14607599.578661133,5
2026-01-06,29851934.868661135,14607599.578661133,5
2026-01-07,29790582.63866113,14607599.578661133,5
2026-01-08,30064252.438661136,14607599.578661133,5
2026-01-09,30848672.538661133,14607599.578661133,5
2026-01-12,30782597.111400604,18600290.891400605,4
2026-01-13,30600707.111400604,18600290.891400605,4
2026-01-14,30801454.84037093,15544323.61037093,5
2026-01-15,30541258.53037093,15544323.61037093,5
2026-01-16,30515185.64037093,15544323.61037093,5
2026-01-19,30671430.720710766,18840508.400710765,4
2026-01-20,30521008.880710766,18840508.400710765,4
2026-01-21,31321756.107031427,15779499.397031428,5
2026-01-22,31534022.032055788,17775855.08205579,5
2026-01-23,31656264.181976177,20406696.42197618,4
2026-01-26,31523829.34736564,17247734.18736564,5
2026-01-27,31152844.71736564,17247734.18736564,5
2026-01-28,30790297.340792697,19979888.450792696,4
2026-01-29,30561889.63620058,22897406.49620058,3
2026-01-30,30494688.55620058,22897406.49620058,3
2026-02-02,30200226.97620058,22897406.49620058,3
2026-02-03,30321917.460764516,25714246.260764517,2
2026-02-04,30220523.940764517,25714246.260764517,2
2026-02-05,30139851.20076452,25714246.260764517,2
2026-02-06,30128823.892009165,28529421.892009165,1
2026-02-09,30173813.392009165,28529421.892009165,1
2026-02-10,30136305.292009164,28529421.892009165,1
2026-02-11,30116691.892009165,28529421.892009165,1
2026-02-12,30157131.892009165,28529421.892009165,1
2026-02-13,30133304.793898,30133304.793898,0
2026-02-24,30133304.793898,30133304.793898,0
2026-02-25,30133304.793898,30133304.793898,0
2026-02-26,30133304.793898,30133304.793898,0
2026-02-27,30047008.091326695,27119066.891326696,1
2026-03-02,29949806.791326694,27119066.891326696,1
2026-03-03,29812931.491326697,27119066.891326696,1
2026-03-04,29789541.063728597,29789541.063728597,0
2026-03-05,29789541.063728597,29789541.063728597,0
2026-03-06,29789541.063728597,29789541.063728597,0
2026-03-09,29789541.063728597,29789541.063728597,0
2026-03-10,29789541.063728597,29789541.063728597,0
2026-03-11,29789541.063728597,29789541.063728597,0
2026-03-12,29789541.063728597,29789541.063728597,0
2026-03-13,29958395.58679786,27107675.45679786,1
2026-03-16,29858961.41679786,27107675.45679786,1
2026-03-17,29804724.59679786,27107675.45679786,1
2026-03-18,29854769.7741426,23827072.284142602,3
2026-03-19,29789286.974142604,23827072.284142602,3
2026-03-20,29836854.994142603,23827072.284142602,3
2026-03-23,29745205.474142604,23827072.284142602,3
2026-03-24,29821629.44187484,25283162.89187484,2
2026-03-25,29845074.08187484,25283162.89187484,2
2026-03-26,29875332.23187484,25283162.89187484,2
2026-03-27,29915764.33187484,25283162.89187484,2
2026-03-30,30109969.591874838,25283162.89187484,2
2026-03-31,29996785.72071331,26345124.55071331,2
2026-04-01,30046045.450713307,26345124.55071331,2
2026-04-02,30150013.450713307,26345124.55071331,2
2026-04-03,30172050.19863791,24496552.758637913,2
2026-04-07,30334232.038637914,24496552.758637913,2
2026-04-08,30604234.018275723,21760866.04827572,3
2026-04-09,30541143.66827572,21760866.04827572,3
2026-04-10,30841615.92827572,21760866.04827572,3
2026-04-13,30949741.82445857,21470926.16445857,3
2026-04-14,31021299.53445857,21470926.16445857,3
2026-04-15,30701880.042665396,12143609.162665393,6
2026-04-16,31073448.072665393,12143609.162665393,6
2026-04-17,31287331.24266539,12143609.162665393,6
2026-04-20,31547661.42266539,12143609.162665393,6
2026-04-21,31395297.242665395,12143609.162665393,6
2026-04-22,31534963.332665395,12143609.162665393,6
2026-04-23,31289634.92266539,12143609.162665393,6
2026-04-24,31053804.502665393,12143609.162665393,6
2026-04-27,31450613.01432582,9034907.894325817,7
2026-04-28,30941314.024325818,9034907.894325817,7
2026-04-29,31036491.798353948,5956459.768353948,8
2026-04-30,31109279.00432105,11626649.45432105,6
2026-05-06,31227743.411573336,11557418.901573334,6
2026-05-07,31850373.81713415,8435645.067134151,7
2026-05-08,32216572.698930494,11762053.508930495,6
2026-05-11,32207865.368930496,11762053.508930495,6
2026-05-12,32063917.67730307,13773832.557303071,6
2026-05-13,31976743.314107455,10565228.664107457,7
2026-05-14,31514233.734107457,10565228.664107457,7
2026-05-15,31399759.78007251,16157745.22007251,5
2026-05-18,31568037.27007251,16157745.22007251,5
2026-05-19,31811863.162868902,19014343.6028689,4
2026-05-20,31913150.6928689,19014343.6028689,4
2026-05-21,31651062.604652863,12625829.854652863,6
2026-05-22,31718212.921140704,15232321.221140703,5
2026-05-25,32103817.12803392,13837054.988033919,6
2026-05-26,31750745.56766797,15935380.09766797,5
2026-05-27,31524354.138101857,12767900.528101858,6
2026-05-28,31614067.32029615,15721428.09029615,5
2026-05-29,30945936.55207042,12559358.392070424,6
2026-06-01,31486452.842070423,12559358.392070424,6
2026-06-02,31167896.442070425,12559358.392070424,6
2026-06-03,31282265.48096246,15414484.59096246,5
2026-06-04,31287133.91096246,15414484.59096246,5
2026-06-05,31340904.342017625,18365456.002017625,4
2026-06-08,31136128.922017623,18365456.002017625,4
2026-06-09,30597076.842017625,18365456.002017625,4
2026-06-10,30465014.143676434,21176984.843676433,3
2026-06-11,30308490.193676434,21176984.843676433,3
2026-06-12,30320665.318201978,24119560.998201977,2
2026-06-15,30620538.32378732,21084474.62378732,3
2026-06-16,30958508.78378732,21084474.62378732,3
2026-06-17,31015672.89122071,21236541.331220713,3
2026-06-18,30842167.39506723,18912292.15506723,4
2026-06-22,30327434.055067234,18912292.15506723,4
2026-06-23,30121939.90506723,18912292.15506723,4
2026-06-24,30501452.182049073,12125779.252049072,7
2026-06-25,30121292.46406565,14040734.564065648,7
2026-06-26,29616906.398841757,18521957.968841758,5
2026-06-29,29353037.90611066,11425871.12611066,7
2026-06-30,30015027.963184614,26.773184614721686,11
2026-07-01,30913661.28133067,2081926.5413306744,10
2026-07-02,30756038.80064737,2691827.6506473664,10
2026-07-03,31512364.420647368,2691827.6506473664,10
2026-07-06,31048074.068087105,4606095.738087103,10
2026-07-07,30172722.93189913,6896512.561899128,9
2026-07-08,29547586.741141908,8737076.641141905,8
2026-07-09,29554985.286953814,13763383.646953817,6
2026-07-10,29736192.58695382,13763383.646953817,6
2026-07-13,28774063.06941337,11088527.729413372,7
2026-07-14,29444322.270417705,16057725.830417708,5
2026-07-15,30760222.188204374,20083634.168204375,4
2026-07-16,31238126.948204376,20083634.168204375,4
2026-07-17,30595574.92272504,21813302.22272504,4
2026-07-20,30620422.98272504,21813302.22272504,4
2026-07-21,30566547.73272504,21813302.22272504,4
2026-07-22,30657809.642725043,21813302.22272504,4
2026-07-23,30597185.23272504,21813302.22272504,4
2026-07-24,30193214.17272504,21813302.22272504,4
2026-07-27,30418293.81272504,21813302.22272504,4
2026-07-28,30306806.30272504,21813302.22272504,4
2026-07-29,30225210.297534574,27258249.117534574,2
2026-07-30,30167336.0439233,28797722.9739233,1
2026-07-31,30215098.2339233,28797722.9739233,1
