symbol,exchange,raw_exists,qfq_exists,issues,raw_rows,raw_first,raw_last,qfq_rows,qfq_first,qfq_last,trade_days,suspended_days,st_days,issue_count
601965.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601966.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,0,0
601968.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,0,0
601969.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,18,0,0
601975.SH,SH,True,True,,1864,2019-01-08,2026-09-11,1864,2019-01-08,2026-09-11,1864,1,53,0
601985.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601988.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601989.SH,SH,True,True,,1864,2018-01-02,2025-09-04,1864,2018-01-02,2025-09-04,1864,27,0,0
601990.SH,SH,True,True,,2004,2018-06-13,2026-09-11,2004,2018-06-13,2026-09-11,2004,0,0,0
601991.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601992.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601995.SH,SH,True,True,,1425,2020-11-02,2026-09-11,1425,2020-11-02,2026-09-11,1425,20,0,0
601996.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601997.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601998.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
601999.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603000.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603001.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,17,280,0
603002.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
603003.SH,SH,True,True,,1818,2018-01-02,2025-07-02,1818,2018-01-02,2025-07-02,1818,28,266,0
603004.SH,SH,True,True,,657,2023-12-27,2026-09-11,657,2023-12-27,2026-09-11,657,0,0,0
603005.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603006.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603007.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,1202,0
603008.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,95,0
603009.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,0,0
603010.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603011.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603012.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603013.SH,SH,True,True,,2029,2018-05-09,2026-09-11,2029,2018-05-09,2026-09-11,2029,0,0,0
603014.SH,SH,True,True,,325,2025-05-19,2026-09-11,325,2025-05-19,2026-09-11,325,10,0,0
603015.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603016.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,83,0,0
603017.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603018.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603019.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,0,0
603020.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603021.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,89,340,0
603022.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603023.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,24,262,0
603025.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603026.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603027.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603028.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,0,0
603029.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603030.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,287,0
603031.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,8,0,0
603032.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,113,247,0
603033.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,74,0,0
603035.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603036.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603037.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603038.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603039.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,224,0
603040.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603041.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603042.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,0,0
603043.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603045.SH,SH,True,True,,2023,2018-05-17,2026-09-11,2023,2018-05-17,2026-09-11,2023,11,0,0
603048.SH,SH,True,True,,1172,2021-11-16,2026-09-11,1172,2021-11-16,2026-09-11,1172,0,0,0
603049.SH,SH,True,True,,313,2025-06-05,2026-09-11,313,2025-06-05,2026-09-11,313,0,0,0
603050.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603051.SH,SH,True,True,,1085,2022-03-25,2026-09-11,1085,2022-03-25,2026-09-11,1085,0,0,0
603052.SH,SH,True,True,,955,2022-10-11,2026-09-11,955,2022-10-11,2026-09-11,955,0,0,0
603053.SH,SH,True,True,,1635,2019-12-17,2026-09-11,1635,2019-12-17,2026-09-11,1635,0,0,0
603055.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603056.SH,SH,True,True,,1987,2018-01-16,2026-03-30,1987,2018-01-16,2026-03-30,1987,56,0,0
603057.SH,SH,True,True,,961,2022-09-26,2026-09-11,961,2022-09-26,2026-09-11,961,0,0,0
603058.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,12,0,0
603059.SH,SH,True,True,,2073,2018-03-02,2026-09-11,2073,2018-03-02,2026-09-11,2073,0,0,0
603060.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603061.SH,SH,True,True,,858,2023-03-03,2026-09-11,858,2023-03-03,2026-09-11,858,0,0,0
603062.SH,SH,True,True,,693,2023-11-07,2026-09-11,693,2023-11-07,2026-09-11,693,0,0,0
603063.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603065.SH,SH,True,True,,846,2023-03-21,2026-09-11,846,2023-03-21,2026-09-11,846,0,0,0
603066.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,80,0,0
603067.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,0,0
603068.SH,SH,True,True,,1801,2019-04-15,2026-09-11,1801,2019-04-15,2026-09-11,1801,0,0,0
603069.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,18,0,0
603070.SH,SH,True,True,,1096,2022-03-10,2026-09-11,1096,2022-03-10,2026-09-11,1096,0,0,0
603071.SH,SH,True,True,,1150,2021-12-16,2026-09-11,1150,2021-12-16,2026-09-11,1150,0,0,0
603072.SH,SH,True,True,,411,2025-01-03,2026-09-11,411,2025-01-03,2026-09-11,411,0,0,0
603073.SH,SH,True,True,,849,2023-03-16,2026-09-11,849,2023-03-16,2026-09-11,849,0,0,0
603075.SH,SH,True,True,,728,2023-09-11,2026-09-11,728,2023-09-11,2026-09-11,728,0,0,0
603076.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603077.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603078.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,7,0,0
603079.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,28,0,0
603080.SH,SH,True,True,,2110,2018-01-03,2026-09-11,2110,2018-01-03,2026-09-11,2110,2,0,0
603081.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603082.SH,SH,True,True,,634,2024-01-30,2026-09-11,634,2024-01-30,2026-09-11,634,5,0,0
603083.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603085.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603086.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603087.SH,SH,True,True,,1509,2020-06-29,2026-09-11,1509,2020-06-29,2026-09-11,1509,0,0,0
603088.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,17,0,0
603089.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603090.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603091.SH,SH,True,True,,480,2024-09-20,2026-09-11,480,2024-09-20,2026-09-11,480,0,0,0
603092.SH,SH,True,True,,208,2025-11-07,2026-09-11,208,2025-11-07,2026-09-11,208,0,0,0
603093.SH,SH,True,True,,1706,2019-08-30,2026-09-11,1706,2019-08-30,2026-09-11,1706,0,0,0
603095.SH,SH,True,True,,1557,2020-04-15,2026-09-11,1557,2020-04-15,2026-09-11,1557,0,0,0
603096.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603097.SH,SH,True,True,,1056,2022-05-12,2026-09-11,1056,2022-05-12,2026-09-11,1056,0,0,0
603098.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603099.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603100.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603101.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603102.SH,SH,True,True,,1123,2022-01-25,2026-09-11,1123,2022-01-25,2026-09-11,1123,0,0,0
603103.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603105.SH,SH,True,True,,1987,2018-07-09,2026-09-11,1987,2018-07-09,2026-09-11,1987,0,0,0
603106.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,0,0
603107.SH,SH,True,True,,697,2023-11-01,2026-09-11,697,2023-11-01,2026-09-11,697,0,0,0
603108.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,39,0,0
603109.SH,SH,True,True,,1625,2019-12-31,2026-09-11,1625,2019-12-31,2026-09-11,1625,0,0,0
603110.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603111.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603112.SH,SH,True,True,,1451,2020-09-17,2026-09-11,1451,2020-09-17,2026-09-11,1451,0,0,0
603113.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603115.SH,SH,True,True,,1721,2019-08-09,2026-09-11,1721,2019-08-09,2026-09-11,1721,0,0,0
603116.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603117.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,545,0
603118.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,5,0,0
603119.SH,SH,True,True,,757,2023-08-01,2026-09-11,757,2023-08-01,2026-09-11,757,0,0,0
603120.SH,SH,True,True,,345,2025-04-16,2026-09-11,345,2025-04-16,2026-09-11,345,0,0,0
603121.SH,SH,True,True,,1861,2019-01-11,2026-09-11,1861,2019-01-11,2026-09-11,1861,10,0,0
603122.SH,SH,True,True,,1112,2022-02-16,2026-09-11,1112,2022-02-16,2026-09-11,1112,3,0,0
603123.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,11,0,0
603124.SH,SH,True,True,,363,2025-03-20,2026-09-11,363,2025-03-20,2026-09-11,363,0,0,0
603125.SH,SH,True,True,,833,2023-04-10,2026-09-11,833,2023-04-10,2026-09-11,833,0,0,0
603126.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603127.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603128.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603129.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603130.SH,SH,True,True,,927,2022-11-18,2026-09-11,927,2022-11-18,2026-09-11,927,0,0,0
603131.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603132.SH,SH,True,True,,1108,2022-02-22,2026-09-11,1108,2022-02-22,2026-09-11,1108,0,0,0
603133.SH,SH,True,True,,1577,2018-01-02,2024-07-03,1577,2018-01-02,2024-07-03,1577,37,265,0
603135.SH,SH,True,True,,833,2023-04-10,2026-09-11,833,2023-04-10,2026-09-11,833,0,0,0
603136.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603137.SH,SH,True,True,,826,2023-04-19,2026-09-11,826,2023-04-19,2026-09-11,826,10,0,0
603138.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603139.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,2,0,0
603150.SH,SH,True,True,,1124,2022-01-24,2026-09-11,1124,2022-01-24,2026-09-11,1124,0,0,0
603151.SH,SH,True,True,,949,2022-10-19,2026-09-11,949,2022-10-19,2026-09-11,949,8,0,0
603153.SH,SH,True,True,,852,2023-03-13,2026-09-11,852,2023-03-13,2026-09-11,852,0,0,0
603155.SH,SH,True,True,,1463,2020-09-01,2026-09-11,1463,2020-09-01,2026-09-11,1463,0,0,0
603156.SH,SH,True,True,,2082,2018-02-12,2026-09-11,2082,2018-02-12,2026-09-11,2082,0,0,0
603157.SH,SH,True,True,,1064,2018-01-02,2022-05-24,1064,2018-01-02,2022-05-24,1064,20,440,0
603158.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603159.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,9,0,0
603160.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,0,0
603161.SH,SH,True,True,,2108,2018-01-05,2026-09-11,2108,2018-01-05,2026-09-11,2108,15,0,0
603162.SH,SH,True,True,,840,2023-03-29,2026-09-11,840,2023-03-29,2026-09-11,840,0,0,0
603163.SH,SH,True,True,,953,2022-10-13,2026-09-11,953,2022-10-13,2026-09-11,953,0,0,0
603165.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603166.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603167.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603168.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603169.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603170.SH,SH,True,True,,1011,2022-07-15,2026-09-11,1011,2022-07-15,2026-09-11,1011,0,0,0
603171.SH,SH,True,True,,1264,2021-06-30,2026-09-11,1264,2021-06-30,2026-09-11,1264,0,0,0
603172.SH,SH,True,True,,814,2023-05-10,2026-09-11,814,2023-05-10,2026-09-11,814,0,0,0
603173.SH,SH,True,True,,882,2023-01-30,2026-09-11,882,2023-01-30,2026-09-11,882,0,0,0
603175.SH,SH,True,True,,218,2025-10-24,2026-09-11,218,2025-10-24,2026-09-11,218,0,0,0
603176.SH,SH,True,True,,1139,2021-12-31,2026-09-11,1139,2021-12-31,2026-09-11,1139,0,0,0
603177.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603178.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603179.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603180.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603181.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603182.SH,SH,True,True,,971,2022-09-09,2026-09-11,971,2022-09-09,2026-09-11,971,5,0,0
603183.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603185.SH,SH,True,True,,1869,2018-12-28,2026-09-11,1869,2018-12-28,2026-09-11,1869,0,0,0
603186.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603187.SH,SH,True,True,,1890,2018-11-29,2026-09-11,1890,2018-11-29,2026-09-11,1890,0,0,0
603188.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,32,481,0
603189.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,1,92,0
603190.SH,SH,True,True,,868,2023-02-17,2026-09-11,868,2023-02-17,2026-09-11,868,0,0,0
603191.SH,SH,True,True,,1063,2022-04-28,2026-09-11,1063,2022-04-28,2026-09-11,1063,0,0,0
603192.SH,SH,True,True,,1951,2018-08-28,2026-09-11,1951,2018-08-28,2026-09-11,1951,0,0,0
603193.SH,SH,True,True,,708,2023-10-17,2026-09-11,708,2023-10-17,2026-09-11,708,0,0,0
603194.SH,SH,True,True,,418,2024-12-24,2026-09-11,418,2024-12-24,2026-09-11,418,0,0,0
603195.SH,SH,True,True,,1605,2020-02-06,2026-09-11,1605,2020-02-06,2026-09-11,1605,0,0,0
603196.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,20,0,0
603197.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603198.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603199.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603200.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603201.SH,SH,True,True,,1001,2022-07-29,2026-09-11,1001,2022-07-29,2026-09-11,1001,0,0,0
603202.SH,SH,True,True,,339,2025-04-24,2026-09-11,339,2025-04-24,2026-09-11,339,0,0,0
603203.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603205.SH,SH,True,True,,451,2024-11-07,2026-09-11,451,2024-11-07,2026-09-11,451,0,0,0
603206.SH,SH,True,True,,1060,2022-05-06,2026-09-11,1060,2022-05-06,2026-09-11,1060,0,0,0
603207.SH,SH,True,True,,497,2024-08-26,2026-09-11,497,2024-08-26,2026-09-11,497,0,0,0
603208.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603209.SH,SH,True,True,,1086,2022-03-24,2026-09-11,1086,2022-03-24,2026-09-11,1086,0,0,0
603210.SH,SH,True,True,,350,2025-04-09,2026-09-11,350,2025-04-09,2026-09-11,350,0,0,0
603211.SH,SH,True,True,,1005,2022-07-25,2026-09-11,1005,2022-07-25,2026-09-11,1005,0,0,0
603212.SH,SH,True,True,,1546,2020-04-30,2026-09-11,1546,2020-04-30,2026-09-11,1546,0,0,0
603213.SH,SH,True,True,,1175,2021-11-11,2026-09-11,1175,2021-11-11,2026-09-11,1175,10,0,0
603214.SH,SH,True,True,,2053,2018-03-30,2026-09-11,2053,2018-03-30,2026-09-11,2053,0,0,0
603215.SH,SH,True,True,,1110,2022-02-18,2026-09-11,1110,2022-02-18,2026-09-11,1110,0,0,0
603216.SH,SH,True,True,,1151,2021-12-15,2026-09-11,1151,2021-12-15,2026-09-11,1151,9,0,0
603217.SH,SH,True,True,,1757,2019-06-20,2026-09-11,1757,2019-06-20,2026-09-11,1757,0,0,0
603218.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603219.SH,SH,True,True,,1168,2021-11-22,2026-09-11,1168,2021-11-22,2026-09-11,1168,0,0,0
603220.SH,SH,True,True,,1900,2018-11-15,2026-09-11,1900,2018-11-15,2026-09-11,1900,0,0,0
603221.SH,SH,True,True,,1573,2020-03-23,2026-09-11,1573,2020-03-23,2026-09-11,1573,8,0,0
603222.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,54,0,0
603223.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,3,0,0
603225.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603226.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,4,0,0
603227.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,13,0,0
603228.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603229.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603230.SH,SH,True,True,,1144,2021-12-24,2026-09-11,1144,2021-12-24,2026-09-11,1144,0,0,0
603231.SH,SH,True,True,,665,2023-12-15,2026-09-11,665,2023-12-15,2026-09-11,665,0,0,0
603232.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603233.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603235.SH,SH,True,True,,1014,2022-07-12,2026-09-11,1014,2022-07-12,2026-09-11,1014,0,0,0
603236.SH,SH,True,True,,1739,2019-07-16,2026-09-11,1739,2019-07-16,2026-09-11,1739,0,0,0
603237.SH,SH,True,True,,978,2022-08-31,2026-09-11,978,2022-08-31,2026-09-11,978,0,0,0
603238.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603239.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603248.SH,SH,True,True,,176,2025-12-23,2026-09-11,176,2025-12-23,2026-09-11,176,0,0,0
603255.SH,SH,True,True,,987,2022-08-18,2026-09-11,987,2022-08-18,2026-09-11,987,0,0,0
603256.SH,SH,True,True,,1736,2019-07-19,2026-09-11,1736,2019-07-19,2026-09-11,1736,0,0,0
603257.SH,SH,True,True,,351,2025-04-08,2026-09-11,351,2025-04-08,2026-09-11,351,0,0,0
603258.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603259.SH,SH,True,True,,2030,2018-05-08,2026-09-11,2030,2018-05-08,2026-09-11,2030,0,0,0
603260.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603261.SH,SH,True,True,,1093,2022-03-15,2026-09-11,1093,2022-03-15,2026-09-11,1093,2,273,0
603262.SH,SH,True,True,,279,2025-07-23,2026-09-11,279,2025-07-23,2026-09-11,279,0,0,0
603266.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603267.SH,SH,True,True,,1782,2019-05-15,2026-09-11,1782,2019-05-15,2026-09-11,1782,0,0,0
603268.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,10,235,0
603269.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,6,0,0
603270.SH,SH,True,True,,734,2023-09-01,2026-09-11,734,2023-09-01,2026-09-11,734,0,0,0
603271.SH,SH,True,True,,370,2025-03-11,2026-09-11,370,2025-03-11,2026-09-11,370,0,0,0
603272.SH,SH,True,True,,1050,2022-05-20,2026-09-11,1050,2022-05-20,2026-09-11,1050,1,94,0
603273.SH,SH,True,True,,704,2023-10-23,2026-09-11,704,2023-10-23,2026-09-11,704,0,0,0
603275.SH,SH,True,True,,741,2023-08-23,2026-09-11,741,2023-08-23,2026-09-11,741,0,0,0
603276.SH,SH,True,True,,718,2023-09-25,2026-09-11,718,2023-09-25,2026-09-11,718,0,0,0
603277.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
603278.SH,SH,True,True,,2111,2018-01-02,2026-09-11,2111,2018-01-02,2026-09-11,2111,0,0,0
