日期,时间,代码,名称,操作,成交价,数量,金额,佣金,印花税
2023-03-01,09:31:00,600967.SH,内蒙一机,卖出,9.701,-61300,-594644.33,178.39,594.64
2023-03-01,09:31:00,002469.SZ,三维化学,卖出,6.487,-39000,-252993.00,75.90,252.99
2023-03-01,09:31:00,603699.SH,纽威股份,买入,11.533,25100,289478.80,86.84,0.00
2023-03-01,09:31:00,603758.SH,秦安股份,卖出,11.487,-700,-8040.89,5.00,8.04
2023-03-01,09:31:00,002991.SZ,甘源食品,卖出,89.870,-300,-26960.97,8.09,26.96
2023-03-01,09:31:00,600846.SH,同济科技,买入,9.509,22100,210148.46,63.04,0.00
2023-03-01,09:31:00,601801.SH,皖新传媒,买入,5.621,43500,244523.07,73.36,0.00
2023-03-01,09:31:00,601965.SH,中国汽研,卖出,25.070,-13400,-335934.78,100.78,335.93
2023-03-01,09:31:00,601098.SH,中南传媒,买入,10.020,58800,589176.00,176.75,0.00
2023-03-01,09:31:00,601997.SH,贵阳银行,买入,5.661,143300,811264.29,243.38,0.00
2023-03-01,09:31:00,002543.SZ,万和电气,卖出,9.561,-30100,-287781.28,86.33,287.78
2023-03-01,09:31:00,600282.SH,南钢股份,卖出,4.052,-124200,-503243.50,150.97,503.24
2023-03-01,09:31:00,600688.SH,上海石化,卖出,3.263,-132600,-432734.80,129.82,432.73
2023-03-01,09:31:00,600612.SH,老凤祥,买入,48.898,4400,215149.44,64.54,0.00
2023-03-01,09:31:00,600097.SH,开创国际,卖出,10.569,-11600,-122598.31,36.78,122.60
2023-03-01,09:31:00,600814.SH,杭州解百,卖出,7.864,-29700,-233567.93,70.07,233.57
2023-03-01,09:31:00,601566.SH,九牧王,买入,12.224,63000,770137.20,231.04,0.00
2023-03-01,09:31:00,600742.SH,富维股份,买入,9.359,21600,202147.49,60.64,0.00
2023-02-01,09:31:00,600808.SH,马钢股份,买入,2.956,125400,370669.86,111.20,0.00
2023-02-01,09:31:00,600790.SH,轻纺城,买入,4.709,83300,392293.02,117.69,0.00
2023-02-01,09:31:00,603077.SH,和邦生物,卖出,3.214,-22500,-72305.10,21.69,72.31
2023-02-01,09:31:00,600348.SH,华阳股份,卖出,15.649,-52300,-818423.87,245.53,818.42
2023-02-01,09:31:00,600062.SH,华润双鹤,卖出,18.313,-19400,-355278.02,106.58,355.28
2023-02-01,09:31:00,600662.SH,外服控股,买入,5.952,63600,378539.57,113.56,0.00
2023-02-01,09:31:00,600688.SH,上海石化,买入,3.206,132600,425168.64,127.55,0.00
2023-02-01,09:31:00,600814.SH,杭州解百,买入,7.755,29700,230337.76,69.10,0.00
2023-02-01,09:31:00,603289.SH,泰瑞机器,卖出,11.447,-26500,-303347.09,91.00,303.35
2023-02-01,09:31:00,603897.SH,长城科技,卖出,23.433,-23900,-560049.66,168.01,560.05
2023-02-01,09:31:00,600967.SH,内蒙一机,买入,9.148,92300,844384.40,253.32,0.00
2023-02-01,09:31:00,603327.SH,福蓉科技,卖出,16.118,-15300,-246600.81,73.98,246.60
2023-02-01,09:31:00,603055.SH,台华新材,卖出,12.575,-43500,-547003.80,164.10,547.00
2023-02-01,09:31:00,600282.SH,南钢股份,买入,3.477,124200,431835.95,129.55,0.00
2023-02-01,09:31:00,601965.SH,中国汽研,买入,19.559,13400,262091.14,78.63,0.00
2023-02-01,09:31:00,601577.SH,长沙银行,买入,6.894,54900,378467.42,113.54,0.00
2023-02-01,09:31:00,603758.SH,秦安股份,买入,11.192,35300,395089.60,118.53,0.00
2023-02-01,09:31:00,002543.SZ,万和电气,卖出,9.451,-40900,-386548.35,115.96,386.55
2023-02-01,09:31:00,601098.SH,中南传媒,买入,9.860,32900,324383.47,97.32,0.00
2023-02-01,09:31:00,002553.SZ,南方精工,卖出,13.034,-51500,-671244.82,201.37,671.24
2023-02-01,09:31:00,600256.SH,广汇能源,卖出,10.200,-81000,-826164.36,247.85,826.16
2023-02-01,09:31:00,603298.SH,杭叉集团,买入,19.479,14000,272704.32,81.81,0.00
2023-02-01,09:31:00,601997.SH,贵阳银行,买入,5.591,74700,417659.65,125.30,0.00
2023-02-01,09:31:00,603757.SH,大元泵业,卖出,26.936,-18600,-501009.97,150.30,501.01
2023-02-01,09:31:00,603217.SH,元利科技,卖出,31.736,-1500,-47604.60,14.28,47.60
2023-02-01,09:31:00,002991.SZ,甘源食品,买入,83.026,5900,489851.75,146.96,0.00
2023-02-01,09:31:00,601801.SH,皖新传媒,买入,5.551,52200,289766.38,86.93,0.00
2023-02-01,09:31:00,601717.SH,中创智领,卖出,12.774,-95200,-1216122.88,364.84,1216.12
2023-02-01,09:31:00,601388.SH,怡球资源,卖出,3.653,-241500,-882122.22,264.64,882.12
2023-02-01,09:31:00,600438.SH,通威股份,卖出,42.295,-27800,-1175807.67,352.74,1175.81
2023-02-01,09:31:00,600097.SH,开创国际,买入,10.401,13300,138330.11,41.50,0.00
2023-02-01,09:31:00,601992.SH,金隅集团,买入,2.535,163700,414989.32,124.50,0.00
2023-02-01,09:31:00,603318.SH,水发燃气,卖出,9.082,-42400,-385068.32,115.52,385.07
2023-02-01,09:31:00,601872.SH,招商轮船,卖出,6.397,-137300,-878332.81,263.50,878.33
2023-02-01,09:31:00,601001.SH,晋控煤业,卖出,12.824,-73000,-936173.90,280.85,936.17
2023-02-01,09:31:00,603612.SH,索通发展,卖出,28.922,-23200,-670991.33,201.30,670.99
2023-02-01,09:31:00,603258.SH,电魂网络,买入,22.966,13000,298555.92,89.57,0.00
2023-02-01,09:31:00,603908.SH,牧高笛,卖出,64.551,-7700,-497039.93,149.11,497.04
2023-02-01,09:31:00,002585.SZ,双星新材,卖出,14.381,-44900,-645714.98,193.71,645.71
2023-02-01,09:31:00,600284.SH,浦东建设,买入,7.164,57500,411947.25,123.58,0.00
2023-02-01,09:31:00,002469.SZ,三维化学,卖出,6.517,-76300,-497242.52,149.17,497.24
2023-02-01,09:31:00,600188.SH,兖矿能源,卖出,34.261,-21600,-740044.94,222.01,740.04
2023-02-01,09:31:00,603878.SH,武进不锈,买入,13.196,28700,378734.96,113.62,0.00
2023-02-01,09:31:00,601311.SH,骆驼股份,卖出,8.912,-42100,-375201.09,112.56,375.20
2023-02-01,09:31:00,603088.SH,宁波精达,卖出,9.261,-3900,-36119.62,10.84,36.12
2023-02-01,09:31:00,002603.SZ,以岭药业,卖出,28.972,-11000,-318691.34,95.61,318.69
2023-01-03,09:31:00,603077.SH,和邦生物,卖出,3.044,-335300,-1020619.67,306.19,1020.62
2023-01-03,09:31:00,603908.SH,牧高笛,买入,60.962,3500,213365.88,64.01,0.00
2023-01-03,09:31:00,603327.SH,福蓉科技,卖出,15.958,-33700,-537785.27,161.34,537.79
2023-01-03,09:31:00,603055.SH,台华新材,卖出,9.880,-34200,-337902.84,101.37,337.90
2023-01-03,09:31:00,603013.SH,亚普股份,卖出,14.321,-2300,-32938.99,9.88,32.94
2023-01-03,09:31:00,603289.SH,泰瑞机器,买入,9.018,26500,238977.00,71.69,0.00
2023-01-03,09:31:00,601717.SH,中创智领,买入,11.222,95200,1068372.48,320.51,0.00
2023-01-03,09:31:00,603897.SH,长城科技,买入,21.303,2400,51126.05,15.34,0.00
2023-01-03,09:31:00,603612.SH,索通发展,买入,26.222,3600,94400.42,28.32,0.00
2023-01-03,09:31:00,601001.SH,晋控煤业,买入,12.014,30200,362822.20,108.85,0.00
2023-01-03,09:31:00,603318.SH,水发燃气,买入,8.557,50100,428709.71,128.61,0.00
2023-01-03,09:31:00,600389.SH,江山股份,卖出,43.992,-13600,-598289.02,179.49,598.29
2023-01-03,09:31:00,002585.SZ,双星新材,卖出,12.685,-11400,-144604.21,43.38,144.60
2023-01-03,09:31:00,601872.SH,招商轮船,买入,5.611,137300,770417.76,231.13,0.00
2023-01-03,09:31:00,603825.SH,ST华扬,卖出,14.241,-25900,-368853.81,110.66,368.85
2023-01-03,09:31:00,600348.SH,华阳股份,买入,14.248,52300,745193.41,223.56,0.00
2023-01-03,09:31:00,600188.SH,兖矿能源,买入,33.727,21600,728510.11,218.55,0.00
2023-01-03,09:31:00,603757.SH,大元泵业,卖出,19.251,-16400,-315723.29,94.72,315.72
2023-01-03,09:31:00,603088.SH,宁波精达,卖出,7.196,-18900,-135996.46,40.80,136.00
2023-01-03,09:31:00,002603.SZ,以岭药业,买入,30.020,11000,330219.12,99.07,0.00
2023-01-03,09:31:00,603916.SH,苏博特,卖出,16.038,-10100,-161982.39,48.59,161.98
2023-01-03,09:31:00,600438.SH,通威股份,买入,38.627,7500,289703.25,86.91,0.00
2023-01-03,09:31:00,601311.SH,骆驼股份,买入,8.166,42100,343801.23,103.14,0.00
2023-01-03,09:31:00,002543.SZ,万和电气,买入,8.567,20800,178195.68,53.46,0.00
2023-01-03,09:31:00,600256.SH,广汇能源,买入,9.068,81000,734516.10,220.35,0.00
2023-01-03,09:31:00,603217.SH,元利科技,卖出,31.138,-14700,-457722.72,137.32,457.72
2023-01-03,09:31:00,601388.SH,怡球资源,买入,3.347,84500,282794.46,84.84,0.00
2023-01-03,09:31:00,600062.SH,华润双鹤,买入,19.038,19400,369337.20,110.80,0.00
2023-01-03,09:31:00,603758.SH,秦安股份,卖出,7.954,-23500,-186920.41,56.08,186.92
2023-01-03,09:31:00,600586.SH,金晶科技,卖出,8.683,-97500,-846553.50,253.97,846.55
2023-01-03,09:31:00,002469.SZ,三维化学,买入,5.872,35900,210794.75,63.24,0.00
2023-01-03,09:31:00,605168.SH,三人行,卖出,88.622,-7300,-646943.52,194.08,646.94
2023-01-03,09:31:00,600180.SH,*ST瑞茂,卖出,5.609,-16700,-93666.29,28.10,93.67
2023-01-03,09:31:00,002553.SZ,南方精工,买入,11.333,1100,12465.88,5.00,0.00
2022-12-01,09:31:00,600389.SH,江山股份,买入,43.447,13600,590875.39,177.26,0.00
2022-12-01,09:31:00,603816.SH,顾家家居,卖出,36.217,-22700,-822135.43,246.64,822.14
2022-12-01,09:31:00,600657.SH,信达地产,卖出,6.737,-112900,-760550.85,228.17,760.55
2022-12-01,09:31:00,603757.SH,大元泵业,买入,23.046,35000,806610.00,241.98,0.00
2022-12-01,09:31:00,600586.SH,金晶科技,买入,8.256,97500,805006.80,241.50,0.00
2022-12-01,09:31:00,603825.SH,ST华扬,买入,13.567,25900,351387.37,105.42,0.00
2022-12-01,09:31:00,601789.SH,宁波建工,卖出,4.721,-97400,-459780.60,137.93,459.78
2022-12-01,09:31:00,603217.SH,元利科技,卖出,27.006,-6400,-172837.63,51.85,172.84
2022-12-01,09:31:00,603077.SH,和邦生物,买入,3.196,83800,267856.64,80.36,0.00
2022-12-01,09:31:00,002469.SZ,三维化学,买入,6.613,98700,652722.84,195.82,0.00
2022-12-01,09:31:00,600438.SH,通威股份,买入,43.888,20300,890918.28,267.28,0.00
2022-12-01,09:31:00,002553.SZ,南方精工,买入,12.575,50400,633785.04,190.14,0.00
2022-12-01,09:31:00,605168.SH,三人行,卖出,80.429,-100,-8042.88,5.00,8.04
2022-12-01,09:31:00,603916.SH,苏博特,卖出,17.944,-23600,-423479.34,127.04,423.48
2022-12-01,09:31:00,603010.SH,万盛股份,卖出,12.734,-17200,-219033.06,65.71,219.03
2022-12-01,09:31:00,603908.SH,牧高笛,买入,61.393,1700,104367.32,31.31,0.00
2022-12-01,09:31:00,002761.SZ,浙江建投,卖出,24.002,-46600,-1118488.54,335.55,1118.49
2022-12-01,09:31:00,601388.SH,怡球资源,买入,3.617,157000,567903.54,170.37,0.00
2022-12-01,09:31:00,600502.SH,安徽建工,卖出,5.489,-202500,-1111522.50,333.46,1111.52
2022-12-01,09:31:00,603013.SH,亚普股份,卖出,15.379,-8100,-124571.36,37.37,124.57
2022-12-01,09:31:00,601636.SH,旗滨集团,卖出,9.970,-87400,-871379.75,261.41,871.38
2022-12-01,09:31:00,601001.SH,晋控煤业,买入,13.888,42800,594394.42,178.32,0.00
2022-12-01,09:31:00,002543.SZ,万和电气,买入,10.200,73500,749726.46,224.92,0.00
2022-12-01,09:31:00,600180.SH,*ST瑞茂,卖出,6.128,-32900,-201601.99,60.48,201.60
2022-12-01,09:31:00,603327.SH,福蓉科技,买入,14.559,19600,285357.58,85.61,0.00
2022-12-01,09:31:00,600328.SH,中盐化工,卖出,16.557,-51700,-855987.59,256.80,855.99
2022-12-01,09:31:00,603055.SH,台华新材,买入,9.499,8600,81691.06,24.51,0.00
2022-12-01,09:31:00,603848.SH,好太太,卖出,13.154,-2000,-26307.28,7.89,26.31
2022-12-01,09:31:00,603897.SH,长城科技,买入,22.495,1300,29243.37,8.77,0.00
2022-12-01,09:31:00,603612.SH,索通发展,卖出,30.539,-9500,-290118.60,87.04,290.12
2022-12-01,09:31:00,603758.SH,秦安股份,买入,8.918,29900,266642.22,79.99,0.00
2022-12-01,09:31:00,002561.SZ,徐家汇,卖出,11.148,-70800,-789254.33,236.78,789.25
2022-12-01,09:31:00,002585.SZ,双星新材,买入,15.461,18400,284479.82,85.34,0.00
2022-12-01,09:31:00,603088.SH,宁波精达,买入,7.906,22800,180251.78,54.08,0.00
2022-12-01,09:31:00,600383.SH,金地集团,卖出,11.677,-65100,-760146.66,228.04,760.15
2022-12-01,09:31:00,603662.SH,柯力传感,卖出,15.439,-600,-9263.44,5.00,9.26
2022-11-01,09:31:00,600180.SH,*ST瑞茂,买入,5.391,49600,267381.70,80.21,0.00
2022-11-01,09:31:00,603013.SH,亚普股份,卖出,13.762,-11900,-163772.80,49.13,163.77
2022-11-01,09:31:00,603916.SH,苏博特,买入,14.749,25800,380535.55,114.16,0.00
2022-11-01,09:31:00,603077.SH,和邦生物,买入,2.916,274000,798934.68,239.68,0.00
2022-11-01,09:31:00,601636.SH,旗滨集团,买入,7.926,87400,692716.67,207.82,0.00
2022-11-01,09:31:00,603848.SH,好太太,卖出,11.826,-5800,-68592.54,20.58,68.59
2022-11-01,09:31:00,600383.SH,金地集团,买入,7.876,65100,512709.37,153.81,0.00
2022-11-01,09:31:00,601126.SH,四方股份,卖出,14.770,-45100,-666145.04,199.84,666.15
2022-11-01,09:31:00,600328.SH,中盐化工,买入,13.687,6300,86230.12,25.87,0.00
2022-11-01,09:31:00,603327.SH,福蓉科技,买入,15.000,29400,440998.24,132.30,0.00
2022-11-01,09:31:00,603010.SH,万盛股份,买入,11.814,17200,203193.58,60.96,0.00
2022-11-01,09:31:00,603612.SH,索通发展,买入,27.535,14500,399256.92,119.78,0.00
2022-11-01,09:31:00,603217.SH,元利科技,买入,24.178,12600,304646.08,91.39,0.00
2022-11-01,09:31:00,603055.SH,台华新材,买入,8.707,25100,218555.24,65.57,0.00
2022-11-01,09:31:00,600062.SH,华润双鹤,卖出,18.104,-42100,-762166.61,228.65,762.17
2022-11-01,09:31:00,603758.SH,秦安股份,卖出,8.214,-6100,-50102.59,15.03,50.10
2022-11-01,09:31:00,603667.SH,五洲新春,卖出,15.818,-20800,-329020.64,98.71,329.02
2022-11-01,09:31:00,600502.SH,安徽建工,买入,4.609,55100,253966.92,76.19,0.00
2022-11-01,09:31:00,603816.SH,顾家家居,买入,30.361,22700,689185.62,206.76,0.00
2022-11-01,09:31:00,603897.SH,长城科技,买入,22.385,8900,199223.65,59.77,0.00
2022-11-01,09:31:00,603797.SH,联泰环保,卖出,5.499,-11900,-65437.86,19.63,65.44
2022-11-01,09:31:00,600880.SH,博瑞传播,卖出,4.561,-53700,-244918.18,73.48,244.92
2022-11-01,09:31:00,002561.SZ,徐家汇,买入,7.295,70800,516454.85,154.94,0.00
2022-11-01,09:31:00,603444.SH,吉比特,卖出,254.141,-2800,-711593.96,213.48,711.59
2022-11-01,09:31:00,603908.SH,牧高笛,买入,56.373,6800,383333.14,115.00,0.00
2022-11-01,09:31:00,603357.SH,设计总院,卖出,9.082,-17000,-154390.60,46.32,154.39
2022-11-01,09:31:00,605366.SH,宏柏新材,卖出,15.699,-26000,-408162.04,122.45,408.16
2022-11-01,09:31:00,605166.SH,聚合顺,卖出,13.223,-8000,-105788.00,31.74,105.79
2022-11-01,09:31:00,603968.SH,醋化股份,卖出,19.750,-5300,-104677.23,31.40,104.68
2022-11-01,09:31:00,603123.SH,翠微股份,卖出,10.579,-55500,-587123.40,176.14,587.12
2022-11-01,09:31:00,603966.SH,法兰泰克,卖出,12.774,-16400,-209500.16,62.85,209.50
2022-11-01,09:31:00,601789.SH,宁波建工,卖出,4.172,-89600,-373778.94,112.13,373.78
2022-11-01,09:31:00,002585.SZ,双星新材,买入,11.072,2300,25465.83,7.64,0.00
2022-11-01,09:31:00,601311.SH,骆驼股份,卖出,8.533,-68800,-587063.52,176.12,587.06
2022-11-01,09:31:00,600657.SH,信达地产,买入,4.138,109600,453553.30,136.07,0.00
2022-11-01,09:31:00,603662.SH,柯力传感,卖出,15.569,-8100,-126107.28,37.83,126.11
2022-11-01,09:31:00,605168.SH,三人行,买入,70.040,7400,518294.52,155.49,0.00
2022-11-01,09:31:00,002101.SZ,广东鸿图,卖出,22.126,-20800,-460213.73,138.06,460.21
2022-11-01,09:31:00,600976.SH,健民集团,卖出,57.515,-10600,-609656.24,182.90,609.66
2022-11-01,09:31:00,002761.SZ,浙江建投,买入,20.000,18500,369998.52,111.00,0.00
2022-11-01,09:31:00,002090.SZ,金智科技,卖出,12.764,-46700,-596098.41,178.83,596.10
2022-11-01,09:31:00,600782.SH,新钢股份,卖出,3.553,-17500,-62175.40,18.65,62.18
2022-11-01,09:31:00,601222.SH,林洋能源,卖出,7.415,-80200,-594694.23,178.41,594.69
2022-11-01,09:31:00,600835.SH,上海机电,卖出,11.377,-4400,-50059.68,15.02,50.06
2022-10-10,09:31:00,002090.SZ,金智科技,买入,11.022,46700,514727.40,154.42,0.00
2022-10-10,09:31:00,601311.SH,骆驼股份,买入,8.367,68800,575628.96,172.69,0.00
2022-10-10,09:31:00,605166.SH,聚合顺,卖出,13.204,-7400,-97706.20,29.31,97.71
2022-10-10,09:31:00,603662.SH,柯力传感,卖出,14.321,-5100,-73038.63,21.91,73.04
2022-10-10,09:31:00,002101.SZ,广东鸿图,买入,20.802,20800,432671.62,129.80,0.00
2022-10-10,09:31:00,603797.SH,联泰环保,卖出,5.349,-8900,-47608.59,14.28,47.61
2022-10-10,09:31:00,603848.SH,好太太,卖出,12.884,-4000,-51536.72,15.46,51.54
2022-10-10,09:31:00,002761.SZ,浙江建投,买入,20.561,500,10280.52,5.00,0.00
2022-10-10,09:31:00,601882.SH,海天精工,卖出,17.575,-10600,-186292.67,55.89,186.29
2022-10-10,09:31:00,002585.SZ,双星新材,买入,15.000,35600,533997.86,160.20,0.00
2022-10-10,09:31:00,603968.SH,醋化股份,卖出,19.760,-13500,-266765.40,80.03,266.77
2022-10-10,09:31:00,600976.SH,健民集团,卖出,38.982,-8600,-335244.17,100.57,335.24
2022-10-10,09:31:00,600835.SH,上海机电,卖出,11.168,-21200,-236753.54,71.03,236.75
2022-10-10,09:31:00,603667.SH,五洲新春,买入,13.607,20800,283028.93,84.91,0.00
2022-10-10,09:31:00,600880.SH,博瑞传播,买入,4.389,53700,235676.41,70.70,0.00
2022-10-10,09:31:00,603217.SH,元利科技,买入,27.615,10000,276151.20,82.85,0.00
2022-10-10,09:31:00,603612.SH,索通发展,买入,28.226,14600,412104.56,123.63,0.00
2022-10-10,09:31:00,603758.SH,秦安股份,卖出,8.134,-11400,-92724.18,27.82,92.72
2022-10-10,09:31:00,603444.SH,吉比特,买入,248.997,1400,348595.80,104.58,0.00
2022-10-10,09:31:00,600668.SH,尖峰集团,卖出,11.108,-17700,-196607.00,58.98,196.61
2022-10-10,09:31:00,603100.SH,川仪股份,卖出,28.203,-21900,-617656.21,185.30,617.66
2022-10-10,09:31:00,603966.SH,法兰泰克,卖出,11.198,-27100,-303453.88,91.04,303.45
2022-10-10,09:31:00,603916.SH,苏博特,卖出,16.577,-11300,-187317.61,56.20,187.32
2022-10-10,09:31:00,603730.SH,岱美股份,卖出,14.261,-8900,-126926.64,38.08,126.93
2022-10-10,09:31:00,600328.SH,中盐化工,买入,15.180,45400,689185.62,206.76,0.00
2022-10-10,09:31:00,605366.SH,宏柏新材,买入,16.633,26000,432463.20,129.74,0.00
2022-10-10,09:31:00,601222.SH,林洋能源,买入,6.794,80200,544843.51,163.45,0.00
2022-10-10,09:31:00,603676.SH,卫信康,卖出,11.557,-9800,-113257.03,33.98,113.26
2022-10-10,09:31:00,600782.SH,新钢股份,卖出,3.852,-144500,-556654.46,167.00,556.65
2022-10-10,09:31:00,603123.SH,翠微股份,买入,9.619,16600,159678.72,47.90,0.00
2022-10-10,09:31:00,600502.SH,安徽建工,买入,5.000,8600,42999.83,12.90,0.00
2022-10-10,09:31:00,603897.SH,长城科技,买入,23.176,10800,250303.61,75.09,0.00
2022-10-10,09:31:00,601789.SH,宁波建工,买入,4.208,35600,149819.04,44.95,0.00
2022-10-10,09:31:00,601126.SH,四方股份,买入,12.806,45100,577530.76,173.26,0.00
2022-10-10,09:31:00,603055.SH,台华新材,买入,10.471,27200,284808.48,85.44,0.00
2022-10-10,09:31:00,603013.SH,亚普股份,卖出,13.273,-6400,-84949.76,25.48,84.95
2022-10-10,09:31:00,600456.SH,宝钛股份,卖出,43.313,-9300,-402812.76,120.84,402.81
2022-10-10,09:31:00,002561.SZ,徐家汇,卖出,9.102,-91300,-830990.69,249.30,830.99
2022-10-10,09:31:00,603357.SH,设计总院,卖出,9.092,-13800,-125466.56,37.64,125.47
2022-10-10,09:31:00,600062.SH,华润双鹤,买入,17.655,5600,98869.34,29.66,0.00
2022-10-10,09:31:00,600056.SH,中国医药,卖出,12.076,-61500,-742661.70,222.80,742.66
2022-10-10,09:31:00,000756.SZ,新华制药,卖出,18.673,-28500,-532168.53,159.65,532.17
2022-10-10,09:31:00,600979.SH,广安爱众,卖出,3.174,-43200,-137101.25,41.13,137.10
2022-10-10,09:31:00,603611.SH,诺力股份,卖出,15.130,-8400,-127089.31,38.13,127.09
2022-10-10,09:31:00,002432.SZ,九安医疗,卖出,43.712,-11900,-520177.56,156.05,520.18
2022-10-10,09:31:00,600657.SH,信达地产,卖出,4.810,-144000,-692691.84,207.81,692.69
2022-09-01,09:31:00,600056.SH,中国医药,买入,12.806,61500,787541.94,236.26,0.00
2022-09-01,09:31:00,603055.SH,台华新材,买入,10.812,16800,181634.54,54.49,0.00
2022-09-01,09:31:00,603126.SH,中材节能,卖出,7.984,-29600,-236326.40,70.90,236.33
2022-09-01,09:31:00,600668.SH,尖峰集团,买入,12.194,17700,215839.82,64.75,0.00
2022-09-01,09:31:00,000756.SZ,新华制药,买入,17.615,28500,502032.06,150.61,0.00
2022-09-01,09:31:00,601882.SH,海天精工,卖出,19.561,-17200,-336445.76,100.93,336.45
2022-09-01,09:31:00,002561.SZ,徐家汇,买入,8.968,91300,818769.27,245.63,0.00
2022-09-01,09:31:00,603897.SH,长城科技,买入,27.765,10400,288760.37,86.63,0.00
2022-09-01,09:31:00,603848.SH,好太太,卖出,14.112,-5100,-71969.77,21.59,71.97
2022-09-01,09:31:00,603611.SH,诺力股份,卖出,17.186,-32700,-561967.81,168.59,561.97
2022-09-01,09:31:00,603013.SH,亚普股份,卖出,14.621,-7600,-111117.32,33.34,111.12
2022-09-01,09:31:00,600979.SH,广安爱众,卖出,3.503,-132700,-464845.45,139.45,464.85
2022-09-01,09:31:00,600782.SH,新钢股份,买入,4.269,162000,691500.24,207.45,0.00
2022-09-01,09:31:00,002761.SZ,浙江建投,买入,23.497,27600,648514.44,194.55,0.00
2022-09-01,09:31:00,601019.SH,山东出版,卖出,6.707,-32700,-219304.51,65.79,219.30
2022-09-01,09:31:00,600835.SH,上海机电,卖出,12.565,-14100,-177163.96,53.15,177.16
2022-09-01,09:31:00,603970.SH,中农立华,卖出,29.810,-3200,-95392.83,28.62,95.39
2022-09-01,09:31:00,600456.SH,宝钛股份,买入,44.980,9300,418311.95,125.49,0.00
2022-09-01,09:31:00,603966.SH,法兰泰克,卖出,10.329,-11900,-122918.67,36.88,122.92
2022-09-01,09:31:00,600236.SH,桂冠电力,卖出,6.198,-600,-3718.55,5.00,3.72
2022-09-01,09:31:00,603318.SH,水发燃气,卖出,7.864,-28500,-224130.84,67.24,224.13
2022-09-01,09:31:00,600987.SH,航民股份,卖出,6.287,-4400,-27664.56,8.30,27.66
2022-09-01,09:31:00,600657.SH,信达地产,买入,5.230,147300,770443.81,231.13,0.00
2022-09-01,09:31:00,603758.SH,秦安股份,买入,8.928,17500,156236.85,46.87,0.00
2022-09-01,09:31:00,603967.SH,中创物流,卖出,10.170,-9500,-96611.39,28.98,96.61
2022-09-01,09:31:00,603916.SH,苏博特,买入,18.727,14600,273419.75,82.03,0.00
2022-09-01,09:31:00,603730.SH,岱美股份,卖出,13.643,-22200,-302867.05,90.86,302.87
2022-09-01,09:31:00,603357.SH,设计总院,买入,9.810,30800,302135.06,90.64,0.00
2022-09-01,09:31:00,603444.SH,吉比特,买入,285.971,1400,400359.12,120.11,0.00
2022-09-01,09:31:00,603123.SH,翠微股份,买入,11.313,38900,440059.36,132.02,0.00
2022-09-01,09:31:00,605166.SH,聚合顺,卖出,12.645,-10000,-126446.60,37.93,126.45
2022-09-01,09:31:00,603279.SH,景津装备,卖出,29.221,-13300,-388645.15,116.59,388.65
2022-09-01,09:31:00,601298.SH,青岛港,卖出,5.279,-10000,-52794.20,15.84,52.79
2022-09-01,09:31:00,603968.SH,醋化股份,卖出,21.557,-15700,-338441.76,101.53,338.44
2022-09-01,09:31:00,600502.SH,安徽建工,买入,5.721,138800,794133.10,238.24,0.00
2022-09-01,09:31:00,600976.SH,健民集团,买入,41.513,19200,797046.91,239.11,0.00
2022-09-01,09:31:00,601789.SH,宁波建工,买入,4.649,151400,703900.99,211.17,0.00
2022-09-01,09:31:00,603706.SH,东方环宇,卖出,16.547,-16000,-264749.44,79.42,264.75
2022-09-01,09:31:00,600901.SH,江苏金租,卖出,5.090,-47100,-239729.58,71.92,239.73
2022-09-01,09:31:00,002432.SZ,九安医疗,买入,49.809,11900,592732.10,177.82,0.00
2022-09-01,09:31:00,600062.SH,华润双鹤,买入,18.988,36500,693058.35,207.92,0.00
2022-09-01,09:31:00,603156.SH,养元饮品,卖出,19.202,-2900,-55684.41,16.71,55.68
2022-09-01,09:31:00,603100.SH,川仪股份,卖出,19.012,-13600,-258561.84,77.57,258.56
2022-09-01,09:31:00,603676.SH,卫信康,卖出,12.226,-24700,-301969.85,90.59,301.97
2022-09-01,09:31:00,603662.SH,柯力传感,卖出,16.148,-8600,-138869.70,41.66,138.87
2022-09-01,09:31:00,002605.SZ,姚记科技,卖出,14.750,-17700,-261082.79,78.32,261.08
2022-09-01,09:31:00,603797.SH,联泰环保,卖出,5.818,-16600,-96584.44,28.98,96.58
2022-09-01,09:31:00,600475.SH,华光环能,卖出,8.473,-21500,-182169.93,54.65,182.17
2022-09-01,09:31:00,601098.SH,中南传媒,卖出,9.840,-9200,-90530.58,27.16,90.53
2022-08-01,09:31:00,603126.SH,中材节能,买入,7.214,29600,213546.24,64.06,0.00
2022-08-01,09:31:00,603100.SH,川仪股份,买入,19.439,35500,690077.40,207.02,0.00
2022-08-01,09:31:00,603662.SH,柯力传感,买入,16.784,22400,375950.40,112.79,0.00
2022-08-01,09:31:00,603318.SH,水发燃气,买入,8.206,28500,233881.83,70.16,0.00
2022-08-01,09:31:00,603968.SH,醋化股份,买入,24.319,5100,124024.55,37.21,0.00
2022-08-01,09:31:00,603966.SH,法兰泰克,买入,12.325,33300,410409.18,123.12,0.00
2022-08-01,09:31:00,603013.SH,亚普股份,买入,16.333,36300,592873.38,177.86,0.00
2022-08-01,09:31:00,603279.SH,景津装备,买入,33.046,13300,439511.27,131.85,0.00
2022-08-01,09:31:00,601882.SH,海天精工,买入,23.337,27800,648756.92,194.63,0.00
