annualized_return,max_drawdown,sharpe,final_nav,blend,period
0.10791650061631519,-0.28878259698083486,0.6224135500829785,2.42897454702295,Q3_100x40_0.75+Q3_80x60_0.25,full
0.11583953115489098,-0.2951924364554275,0.674507706278404,1.9276313915476488,Q3_50x60_0.25+Q3_80x60_0.75,2018-2023
-0.09995460309917004,-0.23045642294393265,-0.31615411936862814,0.9003698354065892,Q3_50x60_0.25+Q3_80x60_0.75,2024
0.26119487567393196,-0.2178412987039472,1.2840320712431006,1.4696419190194066,Q3_50x60_0.25+Q3_80x60_0.75,2025-2026-08
0.11418930534458949,-0.31987132459644485,0.6506565825264049,2.55068282473331,Q3_50x60_0.25+Q3_80x60_0.75,full
0.11848814733422564,-0.29122475589881547,0.687379155603114,1.9551908794042674,Q3_50x60_0.50+Q3_80x60_0.50,2018-2023
-0.10500091987352256,-0.23890968213234198,-0.33895769205567894,0.8953389275376576,Q3_50x60_0.50+Q3_80x60_0.50,2024
0.2799399728259353,-0.20679696907434963,1.3639232315183052,1.506060080144752,Q3_50x60_0.50+Q3_80x60_0.50,2025-2026-08
0.11845239376401273,-0.3235719504114868,0.6704949173297385,2.636446282484804,Q3_50x60_0.50+Q3_80x60_0.50,full
0.12106990593199307,-0.287256927850154,0.6990574654712423,1.9823698135808003,Q3_50x60_0.75+Q3_80x60_0.25,2018-2023
-0.11006718498232526,-0.24748857457853035,-0.3613807589710714,0.8902880345904624,Q3_50x60_0.75+Q3_80x60_0.25,2024
0.2988657632413847,-0.19997563131380036,1.4417856590422915,1.5431876774851754,Q3_50x60_0.75+Q3_80x60_0.25,2025-2026-08
0.12265792946427267,-0.3338462990093082,0.6892559642160001,2.7235412613920578,Q3_50x60_0.75+Q3_80x60_0.25,full
