日期,时间,代码,名称,操作,成交价,数量,金额,佣金,印花税
2021-04-01,09:31:00,688019.SH,安集科技,卖出,188.452,-998,-188075.44,56.42,188.08
2021-03-30,09:31:00,688116.SH,天奈科技,买入,53.336,3756,200331.74,60.10,0.00
2021-03-29,09:31:00,688019.SH,安集科技,买入,203.897,998,203489.19,61.05,0.00
2021-03-26,09:31:00,688390.SH,固德威,买入,171.823,1145,196737.29,59.02,0.00
2021-03-26,09:31:00,688408.SH,中信博,买入,125.250,1572,196893.00,59.07,0.00
2021-03-25,09:31:00,688019.SH,安集科技,卖出,194.610,-942,-183322.62,55.00,183.32
2021-03-25,09:31:00,688567.SH,孚能科技,买入,25.932,7628,197807.47,59.34,0.00
2021-03-25,09:31:00,688390.SH,固德威,卖出,167.165,-1083,-181039.69,54.31,181.04
2021-03-25,09:31:00,688208.SH,道通科技,买入,60.451,3271,197734.11,59.32,0.00
2021-03-25,09:31:00,688408.SH,中信博,卖出,122.544,-416,-50978.48,15.29,50.98
2021-03-25,09:31:00,688536.SH,思瑞浦,买入,330.630,598,197716.70,59.32,0.00
2021-03-24,09:31:00,688222.SH,成都先导,卖出,28.024,-6871,-192551.80,57.77,192.55
2021-03-19,09:31:00,688365.SH,光云科技,卖出,22.645,-8560,-193837.95,58.15,193.84
2021-03-18,09:31:00,688390.SH,固德威,买入,184.368,1083,199670.54,59.90,0.00
2021-03-17,09:31:00,688390.SH,固德威,卖出,182.933,-1004,-183665.13,55.10,183.67
2021-03-17,09:31:00,688019.SH,安集科技,买入,209.779,942,197611.55,59.28,0.00
2021-03-16,09:31:00,688019.SH,安集科技,卖出,207.574,-868,-180174.25,54.05,180.17
2021-03-12,09:31:00,688077.SH,大地熊,卖出,43.982,-2699,-118707.04,35.61,118.71
2021-03-11,09:31:00,688019.SH,安集科技,买入,232.234,868,201578.71,60.47,0.00
2021-03-11,09:31:00,688390.SH,固德威,买入,200.771,1004,201573.82,60.47,0.00
2021-03-11,09:31:00,688122.SH,西部超导,买入,46.062,4377,201613.11,60.48,0.00
2021-03-11,09:31:00,688177.SH,百奥泰,卖出,22.655,-7812,-176977.74,53.09,176.98
2021-03-11,09:31:00,688366.SH,昊海生科,卖出,98.203,-2009,-197290.23,59.19,197.29
2021-03-11,09:31:00,688233.SH,神工股份,卖出,35.509,-5966,-211845.74,63.55,211.85
2021-03-10,09:31:00,688286.SH,敏芯股份,卖出,92.714,-2142,-198593.82,59.58,198.59
2021-03-10,09:31:00,688069.SH,德林海,卖出,74.830,-2888,-216109.16,64.83,216.11
2021-03-10,09:31:00,688567.SH,孚能科技,卖出,33.433,-6671,-223031.54,66.91,223.03
2021-03-10,09:31:00,688408.SH,中信博,买入,135.911,416,56539.09,16.96,0.00
2021-03-09,09:31:00,688222.SH,成都先导,买入,30.561,6871,209984.63,63.00,0.00
2021-03-09,09:31:00,688017.SH,绿的谐波,买入,89.909,2336,210028.50,63.01,0.00
2021-03-05,09:31:00,688298.SH,东方生物,卖出,128.752,-1475,-189909.17,56.97,189.91
2021-03-05,09:31:00,688365.SH,光云科技,买入,24.579,8560,210396.75,63.12,0.00
2021-03-03,09:31:00,688366.SH,昊海生科,买入,106.262,2009,213480.56,64.04,0.00
2021-03-02,09:31:00,688077.SH,大地熊,卖出,46.906,-2699,-126599.29,37.98,126.60
2021-03-01,09:31:00,688298.SH,东方生物,买入,141.292,1475,208405.73,62.52,0.00
2021-02-18,09:31:00,688580.SH,伟思医疗,卖出,97.355,-2133,-207658.00,62.30,207.66
2021-02-10,09:31:00,688177.SH,百奥泰,买入,25.521,7812,199369.58,59.81,0.00
2021-02-10,09:31:00,688077.SH,大地熊,买入,36.924,5398,199314.13,59.79,0.00
2021-02-09,09:31:00,688077.SH,大地熊,卖出,34.890,-5289,-184533.63,55.36,184.53
2021-02-09,09:31:00,688233.SH,神工股份,买入,33.447,5966,199543.37,59.86,0.00
2021-02-08,09:31:00,688286.SH,敏芯股份,买入,92.505,2142,198144.94,59.44,0.00
2021-02-08,09:31:00,688567.SH,孚能科技,买入,29.699,6671,198123.90,59.44,0.00
2021-02-08,09:31:00,688366.SH,昊海生科,卖出,113.772,-1168,-132885.70,39.87,132.89
2021-02-08,09:31:00,688069.SH,德林海,买入,68.577,2888,198050.03,59.42,0.00
2021-02-08,09:31:00,688298.SH,东方生物,卖出,133.752,-1365,-182571.43,54.77,182.57
2021-02-01,09:31:00,688298.SH,东方生物,买入,146.753,1365,200317.74,60.10,0.00
2021-01-29,09:31:00,688077.SH,大地熊,买入,38.076,5289,201383.96,60.42,0.00
2021-01-29,09:31:00,688277.SH,天智航,卖出,39.920,-2796,-111616.32,33.48,111.62
2021-01-28,09:31:00,688077.SH,大地熊,卖出,37.754,-4892,-184694.23,55.41,184.69
2021-01-27,09:31:00,688077.SH,大地熊,买入,42.084,4892,205874.93,61.76,0.00
2021-01-26,09:31:00,688258.SH,卓易信息,卖出,48.802,-3865,-188620.50,56.59,188.62
2021-01-26,09:31:00,688366.SH,昊海生科,卖出,109.381,-1169,-127866.16,38.36,127.87
2021-01-14,09:31:00,688266.SH,泽璟制药,卖出,56.457,-3446,-194550.34,58.37,194.55
2021-01-14,09:31:00,688580.SH,伟思医疗,买入,92.184,2133,196628.47,58.99,0.00
2021-01-12,09:31:00,688108.SH,赛诺医疗,卖出,11.627,-15474,-179911.56,53.97,179.91
2021-01-08,09:31:00,688258.SH,卓易信息,买入,52.605,3865,203318.32,61.00,0.00
2021-01-08,09:31:00,688366.SH,昊海生科,买入,86.994,2337,203304.14,60.99,0.00
2021-01-06,09:31:00,688277.SH,天智航,卖出,45.698,-2796,-127772.78,38.33,127.77
2020-12-30,09:31:00,688277.SH,天智航,买入,35.872,5592,200593.99,60.18,0.00
2020-12-25,09:31:00,688108.SH,赛诺医疗,买入,12.906,15474,199703.73,59.91,0.00
2020-12-23,09:31:00,688108.SH,赛诺医疗,卖出,14.231,-13262,-188737.89,56.62,188.74
2020-12-22,09:31:00,688398.SH,赛特新材,卖出,59.381,-3119,-185209.34,55.56,185.21
2020-12-15,09:31:00,688266.SH,泽璟制药,买入,58.387,3446,201200.02,60.36,0.00
2020-12-14,09:31:00,688266.SH,泽璟制药,卖出,58.183,-3073,-178797.59,53.64,178.80
2020-12-14,09:31:00,688398.SH,赛特新材,买入,64.318,3119,200609.03,60.18,0.00
2020-12-11,09:31:00,688266.SH,泽璟制药,买入,66.282,3073,203685.51,61.11,0.00
2020-12-03,09:31:00,688108.SH,赛诺医疗,买入,15.341,13262,203447.30,61.03,0.00
2020-12-03,09:31:00,688051.SH,佳华科技,卖出,95.459,-2102,-200654.19,60.20,200.65
2020-12-01,09:31:00,688189.SH,ST南新,卖出,45.060,-4320,-194657.90,58.40,194.66
2020-11-30,09:31:00,688366.SH,昊海生科,卖出,103.203,-1862,-192164.32,57.65,192.16
2020-11-30,09:31:00,688158.SH,优刻得,卖出,54.591,-3900,-212903.34,63.87,212.90
2020-11-27,09:31:00,688365.SH,光云科技,卖出,32.655,-5884,-192139.43,57.64,192.14
2020-11-26,09:31:00,688108.SH,赛诺医疗,卖出,15.070,-13065,-196886.94,59.07,196.89
2020-11-18,09:31:00,688100.SH,威胜信息,卖出,28.982,-7455,-216060.21,64.82,216.06
2020-11-18,09:31:00,688189.SH,ST南新,买入,49.148,4320,212319.79,63.70,0.00
2020-11-06,09:31:00,688108.SH,赛诺医疗,买入,16.383,13065,214039.98,64.21,0.00
2020-11-03,09:31:00,688051.SH,佳华科技,买入,99.739,2102,209651.55,62.90,0.00
2020-11-02,09:31:00,688366.SH,昊海生科,买入,112.725,1862,209893.95,62.97,0.00
2020-10-30,09:31:00,688158.SH,优刻得,买入,53.807,3900,209848.86,62.95,0.00
2020-10-30,09:31:00,688365.SH,光云科技,买入,35.671,5884,209889.34,62.97,0.00
2020-10-29,09:31:00,688007.SH,光峰科技,卖出,20.609,-9077,-187065.17,56.12,187.07
2020-10-19,09:31:00,688100.SH,威胜信息,买入,28.557,7455,212892.43,63.87,0.00
2020-10-12,09:31:00,688266.SH,泽璟制药,卖出,97.694,-1236,-120750.06,36.23,120.75
2020-10-12,09:31:00,688366.SH,昊海生科,卖出,113.632,-1715,-194879.36,58.46,194.88
2020-10-12,09:31:00,688116.SH,天奈科技,卖出,43.313,-4804,-208076.61,62.42,208.08
2020-10-12,09:31:00,688139.SH,海尔生物,卖出,70.958,-3173,-225149.10,67.54,225.15
2020-10-12,09:31:00,688019.SH,安集科技,卖出,321.326,-674,-216573.76,64.97,216.57
2020-10-09,09:31:00,688005.SH,容百科技,卖出,32.535,-6816,-221757.20,66.53,221.76
2020-10-09,09:31:00,688266.SH,泽璟制药,卖出,91.836,-1237,-113601.08,34.08,113.60
2020-09-29,09:31:00,688108.SH,赛诺医疗,卖出,22.006,-8538,-187886.37,56.37,187.89
2020-09-29,09:31:00,688007.SH,光峰科技,买入,22.244,9077,201912.42,60.57,0.00
2020-09-29,09:31:00,688026.SH,洁特生物,卖出,66.467,-2900,-192753.72,57.83,192.75
2020-09-23,09:31:00,688298.SH,东方生物,卖出,166.836,-751,-125293.58,37.59,125.29
2020-09-23,09:31:00,688026.SH,洁特生物,买入,72.144,2900,209217.60,62.77,0.00
2020-09-23,09:31:00,688399.SH,硕世生物,卖出,262.364,-491,-128820.83,38.65,128.82
2020-09-22,09:31:00,688298.SH,东方生物,卖出,152.734,-751,-114703.17,34.41,114.70
2020-09-22,09:31:00,688399.SH,硕世生物,卖出,231.536,-492,-113915.71,34.17,113.92
2020-09-18,09:31:00,688108.SH,赛诺医疗,买入,23.828,8538,203439.71,61.03,0.00
2020-09-11,09:31:00,688399.SH,硕世生物,买入,184.468,983,181332.24,54.40,0.00
2020-09-11,09:31:00,688298.SH,东方生物,买入,120.751,1502,181368.03,54.41,0.00
2020-09-11,09:31:00,688266.SH,泽璟制药,买入,73.296,2473,181261.75,54.38,0.00
2020-09-10,09:31:00,688298.SH,东方生物,卖出,126.746,-1345,-170473.37,51.14,170.47
2020-09-10,09:31:00,688399.SH,硕世生物,卖出,189.600,-893,-169312.84,50.79,169.31
2020-09-10,09:31:00,688139.SH,海尔生物,买入,57.966,3173,183925.17,55.18,0.00
2020-09-10,09:31:00,688116.SH,天奈科技,买入,38.306,4804,184024.23,55.21,0.00
2020-09-10,09:31:00,688366.SH,昊海生科,买入,107.224,1715,183889.19,55.17,0.00
2020-09-10,09:31:00,688011.SH,新光光电,卖出,57.754,-1999,-115450.77,34.64,115.45
2020-09-10,09:31:00,688019.SH,安集科技,买入,272.734,674,183822.97,55.15,0.00
2020-09-08,09:31:00,688298.SH,东方生物,买入,139.709,1345,187908.42,56.37,0.00
2020-09-08,09:31:00,688399.SH,硕世生物,买入,210.420,893,187905.06,56.37,0.00
2020-09-08,09:31:00,688012.SH,中微公司,卖出,163.472,-1028,-168049.63,50.41,168.05
2020-09-04,09:31:00,688005.SH,容百科技,买入,27.916,6816,190273.55,57.08,0.00
2020-09-01,09:31:00,688012.SH,中微公司,买入,185.370,1028,190560.36,57.17,0.00
2020-08-27,09:31:00,688012.SH,中微公司,卖出,177.345,-405,-71824.56,21.55,71.82
2020-08-26,09:31:00,688028.SH,沃尔德,卖出,49.072,-3629,-178081.05,53.42,178.08
2020-08-26,09:31:00,688005.SH,容百科技,卖出,28.383,-734,-20833.21,6.25,20.83
2020-08-26,09:31:00,688116.SH,天奈科技,卖出,45.239,-1942,-87854.80,26.36,87.85
2020-08-24,09:31:00,688088.SH,虹软科技,卖出,69.361,-2665,-184847.07,55.45,184.85
2020-08-19,09:31:00,688011.SH,新光光电,卖出,60.579,-1999,-121096.62,36.33,121.10
2020-08-18,09:31:00,688389.SH,普门科技,卖出,30.120,-5937,-178820.30,53.65,178.82
2020-08-17,09:31:00,688081.SH,兴图新科,卖出,46.916,-3891,-182550.08,54.77,182.55
2020-08-12,09:31:00,688398.SH,赛特新材,卖出,58.044,-3057,-177439.53,53.23,177.44
2020-08-12,09:31:00,688116.SH,天奈科技,卖出,57.684,-1942,-112023.10,33.61,112.02
2020-08-11,09:31:00,688011.SH,新光光电,买入,48.096,3998,192287.81,57.69,0.00
2020-08-10,09:31:00,688389.SH,普门科技,买入,32.565,5937,193338.40,58.00,0.00
2020-08-07,09:31:00,688122.SH,西部超导,卖出,41.237,-2823,-116413.07,34.92,116.41
2020-08-06,09:31:00,688398.SH,赛特新材,买入,62.896,3057,192271.67,57.68,0.00
2020-08-04,09:31:00,688122.SH,西部超导,卖出,40.219,-2824,-113579.59,34.07,113.58
2020-08-04,09:31:00,688012.SH,中微公司,卖出,248.502,-405,-100643.31,30.19,100.64
2020-08-03,09:31:00,688357.SH,建龙微纳,卖出,54.042,-3021,-163259.98,48.98,163.26
2020-07-31,09:31:00,688368.SH,晶丰明源,卖出,119.560,-1002,-119799.52,35.94,119.80
2020-07-30,09:31:00,688368.SH,晶丰明源,卖出,112.525,-1003,-112862.07,33.86,112.86
2020-07-28,09:31:00,688011.SH,新光光电,卖出,39.740,-4156,-165160.94,49.55,165.16
2020-07-28,09:31:00,688012.SH,中微公司,买入,193.486,810,156723.82,47.02,0.00
2020-07-28,09:31:00,688018.SH,乐鑫科技,卖出,164.051,-1004,-164707.44,49.41,164.71
2020-07-27,09:31:00,688028.SH,沃尔德,买入,47.695,3629,173085.88,51.93,0.00
2020-07-27,09:31:00,688122.SH,西部超导,买入,30.661,5647,173143.80,51.94,0.00
2020-07-27,09:31:00,688005.SH,容百科技,买入,28.517,734,20931.42,6.28,0.00
2020-07-27,09:31:00,688116.SH,天奈科技,买入,44.579,3884,173144.76,51.94,0.00
2020-07-27,09:31:00,688078.SH,龙软科技,卖出,38.223,-4110,-157098.17,47.13,157.10
2020-07-24,09:31:00,688218.SH,江苏北人,卖出,27.535,-6169,-169862.30,50.96,169.86
2020-07-24,09:31:00,688088.SH,虹软科技,买入,67.314,2665,179392.77,53.82,0.00
2020-07-22,09:31:00,688122.SH,西部超导,卖出,30.938,-2239,-69270.18,20.78,69.27
2020-07-20,09:31:00,688018.SH,乐鑫科技,买入,178.897,1004,179612.67,53.88,0.00
2020-07-20,09:31:00,688168.SH,安博通,卖出,97.405,-1572,-153120.35,45.94,153.12
2020-07-17,09:31:00,688078.SH,龙软科技,买入,43.477,4110,178689.57,53.61,0.00
2020-07-17,09:31:00,688011.SH,新光光电,买入,42.986,4156,178648.98,53.59,0.00
2020-07-17,09:31:00,688368.SH,晶丰明源,买入,89.078,2005,178600.99,53.58,0.00
2020-07-16,09:31:00,688081.SH,兴图新科,买入,47.194,3891,183632.63,55.09,0.00
2020-07-16,09:31:00,688218.SH,江苏北人,买入,29.759,6169,183585.74,55.08,0.00
2020-07-15,09:31:00,688128.SH,中国电研,卖出,29.980,-7566,-226828.07,68.05,226.83
2020-07-13,09:31:00,688118.SH,普元信息,卖出,49.361,-1847,-91169.91,27.35,91.17
2020-07-10,09:31:00,688333.SH,铂力特,卖出,73.113,-1498,-109523.99,32.86,109.52
2020-07-10,09:31:00,688310.SH,迈得医疗,卖出,41.447,-4379,-181496.15,54.45,181.50
2020-07-10,09:31:00,688122.SH,西部超导,卖出,45.499,-2239,-101871.86,30.56,101.87
2020-07-10,09:31:00,688058.SH,宝兰德,卖出,189.620,-567,-107514.54,32.25,107.51
2020-07-10,09:31:00,688118.SH,普元信息,卖出,50.848,-1848,-93967.29,28.19,93.97
2020-07-09,09:31:00,688333.SH,铂力特,卖出,65.668,-1498,-98371.26,29.51,98.37
2020-07-08,09:31:00,688058.SH,宝兰德,卖出,174.600,-568,-99172.86,29.75,99.17
2020-07-07,09:31:00,688168.SH,安博通,买入,106.212,1572,166965.26,50.09,0.00
2020-07-02,09:31:00,688357.SH,建龙微纳,买入,51.763,3021,156376.99,46.91,0.00
2020-07-01,09:31:00,688068.SH,热景生物,卖出,68.443,-2440,-167000.53,50.10,167.00
2020-07-01,09:31:00,688333.SH,铂力特,买入,52.164,2996,156283.70,46.89,0.00
2020-06-30,09:31:00,688025.SH,杰普特,卖出,56.996,-1558,-88799.43,26.64,88.80
2020-06-29,09:31:00,688025.SH,杰普特,卖出,57.884,-1558,-90183.27,27.05,90.18
2020-06-29,09:31:00,688098.SH,申联生物,卖出,21.158,-7696,-162828.89,48.85,162.83
2020-06-29,09:31:00,688122.SH,西部超导,买入,34.699,4478,155383.29,46.61,0.00
2020-06-23,09:31:00,688128.SH,中国电研,买入,20.401,7566,154351.85,46.31,0.00
2020-06-17,09:31:00,688005.SH,容百科技,卖出,34.431,-4559,-156970.93,47.09,156.97
2020-06-17,09:31:00,688058.SH,宝兰德,买入,136.262,1135,154657.35,46.40,0.00
2020-06-11,09:31:00,688118.SH,普元信息,买入,40.331,3695,149021.20,44.71,0.00
2020-06-11,09:31:00,688368.SH,晶丰明源,卖出,76.846,-1811,-139168.11,41.75,139.17
2020-06-10,09:31:00,688310.SH,迈得医疗,买入,34.068,4379,149183.77,44.76,0.00
2020-06-05,09:31:00,688288.SH,鸿泉技术,卖出,47.904,-4275,-204789.60,61.44,204.79
2020-06-05,09:31:00,688368.SH,晶丰明源,买入,84.128,1811,152355.66,45.71,0.00
2020-06-01,09:31:00,688018.SH,乐鑫科技,卖出,174.530,-722,-126010.83,37.80,126.01
2020-06-01,09:31:00,688068.SH,热景生物,买入,58.717,2440,143269.97,42.98,0.00
2020-05-29,09:31:00,688068.SH,热景生物,卖出,53.892,-2560,-137963.52,41.39,137.96
2020-05-28,09:31:00,688025.SH,杰普特,买入,46.092,3116,143622.67,43.09,0.00
2020-05-27,09:31:00,688288.SH,鸿泉技术,买入,33.337,4275,142513.71,42.75,0.00
2020-05-27,09:31:00,688098.SH,申联生物,买入,18.517,7696,142506.52,42.75,0.00
2020-05-26,09:31:00,688288.SH,鸿泉技术,卖出,31.627,-4005,-126664.61,38.00,126.66
2020-05-19,09:31:00,688099.SH,晶晨股份,卖出,62.904,-1447,-91022.00,27.31,91.02
2020-05-18,09:31:00,688005.SH,容百科技,买入,31.513,4559,143667.31,43.10,0.00
2020-05-15,09:31:00,688099.SH,晶晨股份,卖出,54.900,-1447,-79440.27,23.83,79.44
2020-05-15,09:31:00,688288.SH,鸿泉技术,买入,35.741,4005,143144.07,42.94,0.00
2020-05-14,09:31:00,688005.SH,容百科技,卖出,31.706,-4408,-139762.08,41.93,139.76
2020-05-14,09:31:00,688006.SH,杭可科技,卖出,36.607,-3855,-141118.60,42.34,141.12
2020-05-11,09:31:00,688058.SH,宝兰德,卖出,149.700,-603,-90269.10,27.08,90.27
2020-05-07,09:31:00,688058.SH,宝兰德,卖出,136.127,-604,-82220.83,24.67,82.22
2020-04-30,09:31:00,688018.SH,乐鑫科技,买入,178.456,722,128845.38,38.65,0.00
2020-04-29,09:31:00,688099.SH,晶晨股份,买入,44.318,2894,128257.62,38.48,0.00
2020-04-29,09:31:00,688068.SH,热景生物,买入,50.100,2560,128256.00,38.48,0.00
2020-04-29,09:31:00,688058.SH,宝兰德,买入,106.232,1207,128222.07,38.47,0.00
2020-04-27,09:31:00,688116.SH,天奈科技,卖出,38.902,-3693,-143665.23,43.10,143.67
2020-04-23,09:31:00,688388.SH,嘉元科技,卖出,59.780,-2525,-150945.01,45.28,150.95
2020-04-22,09:31:00,688068.SH,热景生物,卖出,61.866,-1305,-80735.16,24.22,80.74
2020-04-21,09:31:00,688068.SH,热景生物,卖出,59.381,-1306,-77551.59,23.27,77.55
2020-04-14,09:31:00,688006.SH,杭可科技,买入,31.042,3855,119666.76,35.90,0.00
2020-04-14,09:31:00,688005.SH,容百科技,买入,27.144,4408,119651.55,35.90,0.00
2020-04-13,09:31:00,688088.SH,虹软科技,卖出,56.547,-2034,-115015.95,34.50,115.02
2020-04-13,09:31:00,688005.SH,容百科技,卖出,27.645,-4102,-113398.15,34.02,113.40
2020-04-07,09:31:00,688088.SH,虹软科技,买入,61.523,2034,125137.38,37.54,0.00
2020-04-01,09:31:00,688068.SH,热景生物,买入,46.182,2611,120581.67,36.17,0.00
2020-04-01,09:31:00,688018.SH,乐鑫科技,卖出,187.624,-601,-112762.02,33.83,112.76
2020-03-30,09:31:00,688022.SH,ST瀚川,卖出,40.918,-2855,-116820.89,35.05,116.82
2020-03-27,09:31:00,688116.SH,天奈科技,买入,33.968,3693,125443.09,37.63,0.00
2020-03-24,09:31:00,688005.SH,容百科技,买入,29.920,4102,122730.69,36.82,0.00
2020-03-24,09:31:00,688388.SH,嘉元科技,买入,48.597,2525,122707.43,36.81,0.00
2020-03-23,09:31:00,688033.SH,*ST天宜,卖出,26.826,-4306,-115513.79,34.65,115.51
2020-03-23,09:31:00,688005.SH,容百科技,卖出,29.940,-3768,-112813.92,33.84,112.81
2020-03-17,09:31:00,688005.SH,容百科技,买入,33.417,3768,125914.13,37.77,0.00
2020-03-17,09:31:00,688022.SH,ST瀚川,买入,44.088,2855,125871.24,37.76,0.00
2020-03-17,09:31:00,688018.SH,乐鑫科技,买入,209.418,601,125860.22,37.76,0.00
2020-03-10,09:31:00,688020.SH,方邦股份,卖出,95.748,-1206,-115472.23,34.64,115.47
2020-03-06,09:31:00,688015.SH,交控科技,卖出,40.579,-1654,-67117.14,20.14,67.12
2020-03-06,09:31:00,688033.SH,*ST天宜,买入,29.769,4306,128187.12,38.46,0.00
2020-03-05,09:31:00,688033.SH,*ST天宜,卖出,29.810,-2098,-62541.93,18.76,62.54
2020-03-05,09:31:00,688028.SH,沃尔德,卖出,62.984,-874,-55047.82,16.51,55.05
2020-03-02,09:31:00,688020.SH,方邦股份,买入,104.108,1206,125554.01,37.67,0.00
2020-02-19,09:31:00,688010.SH,福光股份,卖出,50.120,-1336,-66959.73,20.09,66.96
2020-02-18,09:31:00,688122.SH,西部超导,卖出,42.485,-1689,-71756.93,21.53,71.76
2020-02-18,09:31:00,688011.SH,新光光电,卖出,52.495,-1374,-72127.86,21.64,72.13
2020-02-18,09:31:00,688015.SH,交控科技,卖出,39.920,-1654,-66027.68,19.81,66.03
2020-02-18,09:31:00,688333.SH,铂力特,卖出,74.770,-1053,-78732.98,23.62,78.73
2020-02-18,09:31:00,688028.SH,沃尔德,卖出,73.483,-874,-64223.91,19.27,64.22
2020-02-13,09:31:00,688003.SH,天准科技,卖出,36.108,-1951,-70446.01,21.13,70.45
2020-02-11,09:31:00,688122.SH,西部超导,卖出,38.423,-1690,-64934.87,19.48,64.93
2020-02-11,09:31:00,688333.SH,铂力特,卖出,59.171,-1053,-62307.51,18.69,62.31
2020-02-11,09:31:00,688033.SH,*ST天宜,卖出,29.940,-2099,-62844.06,18.85,62.84
2020-02-10,09:31:00,688010.SH,福光股份,卖出,46.956,-1337,-62780.04,18.83,62.78
2020-02-10,09:31:00,688006.SH,杭可科技,卖出,47.165,-1445,-68154.12,20.45,68.15
2020-02-10,09:31:00,688003.SH,天准科技,卖出,32.146,-1952,-62748.17,18.82,62.75
2020-02-06,09:31:00,688006.SH,杭可科技,卖出,43.912,-1445,-63452.84,19.04,63.45
2020-02-06,09:31:00,688011.SH,新光光电,卖出,45.858,-1375,-63054.89,18.92,63.05
2020-02-05,09:31:00,688015.SH,交控科技,买入,32.244,3308,106664.34,32.00,0.00
2020-02-04,09:31:00,688033.SH,*ST天宜,买入,23.797,4197,99878.11,29.96,0.00
2020-02-04,09:31:00,688028.SH,沃尔德,买入,57.114,1748,99835.27,29.95,0.00
2020-02-04,09:31:00,688003.SH,天准科技,买入,25.601,3903,99921.09,29.98,0.00
2020-02-04,09:31:00,688006.SH,杭可科技,买入,34.579,2890,99933.37,29.98,0.00
2020-02-04,09:31:00,688011.SH,新光光电,买入,36.373,2749,99988.28,30.00,0.00
2020-02-04,09:31:00,688010.SH,福光股份,买入,37.375,2673,99902.31,29.97,0.00
2020-02-04,09:31:00,688122.SH,西部超导,买入,29.589,3379,99981.43,29.99,0.00
2020-02-03,09:31:00,688333.SH,铂力特,买入,47.465,2106,99960.74,29.99,0.00
