日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,道通科技(688208.SH),3271,243885.76,74.56,46092.33
,,,固德威(688390.SH),572,121550.00,212.5,23237.78
,,,孚能科技(688567.SH),7628,214041.68,28.06,16174.87
,,,中信博(688408.SH),1572,228364.44,145.27,31412.37
,,,绿的谐波(688017.SH),2336,241238.72,103.27,31147.21
,,,思瑞浦(688536.SH),598,255047.00,426.5,57270.98
,,,天奈科技(688116.SH),3756,201997.68,53.78,1605.84
2021-04-01,2094194.21,299228.35,,,,,
,,,道通科技(688208.SH),3271,220923.34,67.54,23129.91
,,,思瑞浦(688536.SH),598,239200.00,400,41423.98
,,,天奈科技(688116.SH),3756,197190.00,52.5,-3201.84
,,,固德威(688390.SH),1145,248465.00,217,51668.69
,,,孚能科技(688567.SH),7628,200006.16,26.22,2139.35
,,,绿的谐波(688017.SH),2336,231264.00,99,21172.49
,,,中信博(688408.SH),1572,234165.12,148.96,37213.05
,,,西部超导(688122.SH),4377,223752.24,51.12,22078.64
2021-03-31,2042894.00,111397.41,,,,,
,,,西部超导(688122.SH),4377,221301.12,50.56,19627.52
,,,道通科技(688208.SH),3271,218502.80,66.8,20709.37
,,,中信博(688408.SH),1572,234400.92,149.11,37448.85
,,,孚能科技(688567.SH),7628,196726.12,25.79,-1140.69
,,,绿的谐波(688017.SH),2336,228460.80,97.8,18369.29
,,,固德威(688390.SH),1145,237095.15,207.07,40298.84
,,,天奈科技(688116.SH),3756,192645.24,51.29,-7746.60
,,,安集科技(688019.SH),998,186606.04,186.98,-16944.19
,,,思瑞浦(688536.SH),598,215758.40,360.8,17982.38
2021-03-30,2089248.58,111397.41,,,,,
,,,中信博(688408.SH),1572,236884.68,150.69,39932.61
,,,孚能科技(688567.SH),7628,195658.20,25.65,-2208.61
,,,天奈科技(688116.SH),3756,195236.88,51.98,-5154.96
,,,西部超导(688122.SH),4377,237233.40,54.2,35559.80
,,,道通科技(688208.SH),3271,220138.30,67.3,22344.87
,,,固德威(688390.SH),1145,235812.75,205.95,39016.44
,,,思瑞浦(688536.SH),598,214383.00,358.5,16606.98
,,,安集科技(688019.SH),998,200657.88,201.06,-2892.35
,,,绿的谐波(688017.SH),2336,241846.08,103.53,31754.57
2021-03-29,2005687.72,311789.25,,,,,
,,,思瑞浦(688536.SH),598,212062.76,354.62,14286.74
,,,道通科技(688208.SH),3271,207315.98,63.38,9522.55
,,,安集科技(688019.SH),998,198801.60,199.2,-4748.63
,,,固德威(688390.SH),1145,205607.65,179.57,8811.34
,,,西部超导(688122.SH),4377,232506.24,53.12,30832.64
,,,中信博(688408.SH),1572,209783.40,133.45,12831.33
,,,绿的谐波(688017.SH),2336,232315.20,99.45,22223.69
,,,孚能科技(688567.SH),7628,195505.64,25.63,-2361.17
2021-03-26,2016026.26,515339.49,,,,,
,,,思瑞浦(688536.SH),598,219167.00,366.5,21390.98
,,,绿的谐波(688017.SH),2336,233997.12,100.17,23905.61
,,,西部超导(688122.SH),4377,232987.71,53.23,31314.11
,,,孚能科技(688567.SH),7628,198633.12,26.04,766.31
,,,中信博(688408.SH),1572,204894.48,130.34,7942.41
,,,固德威(688390.SH),1145,209546.45,183.01,12750.14
,,,道通科技(688208.SH),3271,201460.89,61.59,3667.46
2021-03-25,1961716.73,909087.87,,,,,
,,,西部超导(688122.SH),4377,222439.14,50.82,20765.54
,,,道通科技(688208.SH),3271,192727.32,58.92,-5066.11
,,,绿的谐波(688017.SH),2336,237781.44,101.79,27689.93
,,,孚能科技(688567.SH),7628,186123.20,24.4,-11743.61
,,,思瑞浦(688536.SH),598,213557.76,357.12,15781.74
2021-03-24,1975188.82,1087723.27,,,,,
,,,绿的谐波(688017.SH),2336,254694.08,109.03,44602.57
,,,中信博(688408.SH),416,51076.48,122.78,-5479.57
,,,安集科技(688019.SH),942,184358.82,195.71,-13312.02
,,,固德威(688390.SH),1083,181944.00,168,-17786.45
,,,西部超导(688122.SH),4377,215392.17,49.21,13718.57
2021-03-23,2001597.28,895421.78,,,,,
,,,安集科技(688019.SH),942,189539.82,201.21,-8131.02
,,,成都先导(688222.SH),6871,194243.17,28.27,-15804.46
,,,中信博(688408.SH),416,52832.00,127,-3724.05
,,,西部超导(688122.SH),4377,221169.81,50.53,19496.21
,,,绿的谐波(688017.SH),2336,257847.68,110.38,47756.17
,,,固德威(688390.SH),1083,190543.02,175.94,-9187.43
2021-03-22,2014087.98,895421.78,,,,,
,,,成都先导(688222.SH),6871,204755.80,29.8,-5291.83
,,,绿的谐波(688017.SH),2336,254834.24,109.09,44742.73
,,,固德威(688390.SH),1083,191907.60,177.2,-7822.85
,,,西部超导(688122.SH),4377,225327.96,51.48,23654.36
,,,中信博(688408.SH),416,57491.20,138.2,935.15
,,,安集科技(688019.SH),942,184349.40,195.7,-13321.44
2021-03-19,2002307.27,895421.78,,,,,
,,,安集科技(688019.SH),942,188079.72,199.66,-9591.12
,,,西部超导(688122.SH),4377,225371.73,51.49,23698.13
,,,成都先导(688222.SH),6871,204206.12,29.72,-5841.51
,,,固德威(688390.SH),1083,188442.00,174,-11288.45
,,,中信博(688408.SH),416,56160.00,135,-396.05
,,,绿的谐波(688017.SH),2336,244625.92,104.72,34534.41
2021-03-18,2016194.50,701835.83,,,,,
,,,西部超导(688122.SH),4377,217318.05,49.65,15644.45
,,,绿的谐波(688017.SH),2336,234067.20,100.2,23975.69
,,,中信博(688408.SH),416,57653.44,138.59,1097.39
,,,安集科技(688019.SH),942,193279.56,205.18,-4391.28
,,,成都先导(688222.SH),6871,213894.23,31.13,3846.60
,,,光云科技(688365.SH),8560,197650.40,23.09,-12809.47
,,,固德威(688390.SH),1083,200495.79,185.13,765.34
2021-03-17,1989315.89,901566.27,,,,,
,,,成都先导(688222.SH),6871,199259.00,29,-10788.63
,,,绿的谐波(688017.SH),2336,220284.80,94.3,10193.29
,,,中信博(688408.SH),416,57195.84,137.49,639.79
,,,安集科技(688019.SH),942,196322.22,208.41,-1348.62
,,,西部超导(688122.SH),4377,210446.16,48.08,8772.56
,,,光云科技(688365.SH),8560,204241.60,23.86,-6218.27
2021-03-16,1977267.45,915810.74,,,,,
,,,固德威(688390.SH),1004,184033.20,183.3,-17601.10
,,,中信博(688408.SH),416,56617.60,136.1,61.55
,,,西部超导(688122.SH),4377,206288.01,47.13,4614.41
,,,绿的谐波(688017.SH),2336,210240.00,90,148.49
,,,成都先导(688222.SH),6871,201320.30,29.3,-8727.33
,,,光云科技(688365.SH),8560,202957.60,23.71,-7502.27
2021-03-15,1981996.97,735870.72,,,,,
,,,光云科技(688365.SH),8560,196965.60,23.01,-13494.27
,,,安集科技(688019.SH),868,178374.00,205.5,-23265.19
,,,绿的谐波(688017.SH),2336,221499.52,94.82,11408.01
,,,成都先导(688222.SH),6871,197266.41,28.71,-12781.22
,,,固德威(688390.SH),1004,190890.52,190.13,-10743.78
,,,西部超导(688122.SH),4377,205719.00,47,4045.40
,,,中信博(688408.SH),416,55411.20,133.2,-1144.85
2021-03-12,2031944.25,735870.72,,,,,
,,,安集科技(688019.SH),868,188616.40,217.3,-13022.79
,,,成都先导(688222.SH),6871,205374.19,29.89,-4673.44
,,,中信博(688408.SH),416,63440.00,152.5,6883.95
,,,西部超导(688122.SH),4377,206506.86,47.18,4833.26
,,,固德威(688390.SH),1004,215157.20,214.3,13522.90
,,,绿的谐波(688017.SH),2336,221639.68,94.88,11548.17
,,,光云科技(688365.SH),8560,195339.20,22.82,-15120.67
2021-03-11,2047901.47,617318.00,,,,,
,,,光云科技(688365.SH),8560,206638.40,24.14,-3821.47
,,,安集科技(688019.SH),868,198772.00,229,-2867.19
,,,绿的谐波(688017.SH),2336,220588.48,94.43,10496.97
,,,大地熊(688077.SH),2699,118513.09,43.91,18826.13
,,,中信博(688408.SH),416,59217.60,142.35,2661.55
,,,西部超导(688122.SH),4377,209570.76,47.88,7897.16
,,,固德威(688390.SH),1004,212115.08,211.27,10480.78
,,,成都先导(688222.SH),6871,205168.06,29.86,-4879.57
2021-03-10,2011943.91,636913.32,,,,,
,,,成都先导(688222.SH),6871,201663.85,29.35,-8383.78
,,,昊海生科(688366.SH),2009,194893.09,97.01,-18651.51
,,,神工股份(688233.SH),5966,211077.08,35.38,11473.85
,,,光云科技(688365.SH),8560,203385.60,23.76,-7074.27
,,,中信博(688408.SH),416,57890.56,139.16,1334.51
,,,大地熊(688077.SH),2699,115706.13,42.87,16019.17
,,,百奥泰(688177.SH),7812,177254.28,22.69,-22175.11
,,,绿的谐波(688017.SH),2336,213160.00,91.25,3068.49
2021-03-09,2016814.70,56563.91,,,,,
,,,德林海(688069.SH),2888,215878.00,74.75,17768.56
,,,百奥泰(688177.SH),7812,184831.92,23.66,-14597.47
,,,成都先导(688222.SH),6871,202213.53,29.43,-7834.10
,,,昊海生科(688366.SH),2009,195897.59,97.51,-17647.01
,,,绿的谐波(688017.SH),2336,205264.32,87.87,-4827.19
,,,光云科技(688365.SH),8560,217252.80,25.38,6792.93
,,,敏芯股份(688286.SH),2142,195993.00,91.5,-2211.38
,,,神工股份(688233.SH),5966,212329.94,35.59,12726.71
,,,孚能科技(688567.SH),6671,217474.60,32.6,19291.27
,,,大地熊(688077.SH),2699,113115.09,41.91,13428.13
2021-03-08,2099979.11,476703.04,,,,,
,,,百奥泰(688177.SH),7812,195300.00,25,-4129.39
,,,敏芯股份(688286.SH),2142,198220.68,92.54,16.30
,,,神工股份(688233.SH),5966,225872.76,37.86,26269.53
,,,大地熊(688077.SH),2699,122237.71,45.29,22550.75
,,,德林海(688069.SH),2888,231271.04,80.08,33161.60
,,,光云科技(688365.SH),8560,226840.00,26.5,16380.13
,,,昊海生科(688366.SH),2009,205058.63,102.07,-8485.97
,,,孚能科技(688567.SH),6671,218475.25,32.75,20291.92
2021-03-05,2128733.13,476703.04,,,,,
,,,大地熊(688077.SH),2699,124639.82,46.18,24952.86
,,,光云科技(688365.SH),8560,217424.00,25.4,6964.13
,,,昊海生科(688366.SH),2009,219282.35,109.15,5737.75
,,,神工股份(688233.SH),5966,227065.96,38.06,27462.73
,,,孚能科技(688567.SH),6671,222144.30,33.3,23960.97
,,,百奥泰(688177.SH),7812,204674.40,26.2,5245.01
,,,德林海(688069.SH),2888,232859.44,80.63,34750.00
,,,敏芯股份(688286.SH),2142,203939.82,95.21,5735.44
2021-03-04,2134131.47,497500.63,,,,,
,,,神工股份(688233.SH),5966,225156.84,37.74,25553.61
,,,昊海生科(688366.SH),2009,216570.20,107.8,3025.60
,,,孚能科技(688567.SH),6671,219475.90,32.9,21292.57
,,,敏芯股份(688286.SH),2142,203511.42,95.01,5307.04
,,,东方生物(688298.SH),1475,191897.50,130.1,-16570.75
,,,大地熊(688077.SH),2699,133276.62,49.38,33589.66
,,,百奥泰(688177.SH),7812,207096.12,26.51,7666.73
,,,德林海(688069.SH),2888,239646.24,82.98,41536.80
2021-03-03,2160222.72,497500.63,,,,,
,,,敏芯股份(688286.SH),2142,208073.88,97.14,9869.50
,,,东方生物(688298.SH),1475,198077.75,134.29,-10390.50
,,,神工股份(688233.SH),5966,227423.92,38.12,27820.69
,,,大地熊(688077.SH),2699,127878.62,47.38,28191.66
,,,昊海生科(688366.SH),2009,222737.83,110.87,9193.23
,,,孚能科技(688567.SH),6671,229415.69,34.39,31232.36
,,,百奥泰(688177.SH),7812,210767.76,26.98,11338.37
,,,德林海(688069.SH),2888,238346.64,82.53,40237.20
2021-03-02,2141989.82,711045.23,,,,,
,,,东方生物(688298.SH),1475,204154.75,138.41,-4313.50
,,,孚能科技(688567.SH),6671,226080.19,33.89,27896.86
,,,敏芯股份(688286.SH),2142,207559.80,96.9,9355.42
,,,神工股份(688233.SH),5966,228497.80,38.3,28894.57
,,,百奥泰(688177.SH),7812,205221.24,26.27,5791.85
,,,德林海(688069.SH),2888,238866.48,82.71,40757.04
,,,大地熊(688077.SH),2699,120564.33,44.67,20877.37
2021-03-01,2160089.81,584610.52,,,,,
,,,德林海(688069.SH),2888,242880.80,84.1,44771.36
,,,神工股份(688233.SH),5966,227781.88,38.18,28178.65
,,,敏芯股份(688286.SH),2142,212058.00,99,13853.62
,,,百奥泰(688177.SH),7812,205689.96,26.33,6260.57
,,,孚能科技(688567.SH),6671,221543.91,33.21,23360.58
,,,东方生物(688298.SH),1475,213816.00,144.96,5347.75
,,,大地熊(688077.SH),5398,251708.74,46.63,52334.81
2021-02-26,2069976.08,793078.77,,,,,
,,,神工股份(688233.SH),5966,223725.00,37.5,24121.77
,,,百奥泰(688177.SH),7812,199362.24,25.52,-67.15
,,,敏芯股份(688286.SH),2142,195993.00,91.5,-2211.38
,,,德林海(688069.SH),2888,225264.00,78,27154.56
,,,大地熊(688077.SH),5398,229954.80,42.6,30580.87
,,,孚能科技(688567.SH),6671,202598.27,30.37,4414.94
2021-02-25,2063060.91,793078.77,,,,,
,,,神工股份(688233.SH),5966,227602.90,38.15,27999.67
,,,德林海(688069.SH),2888,210824.00,73,12714.56
,,,大地熊(688077.SH),5398,229954.80,42.6,30580.87
,,,百奥泰(688177.SH),7812,201315.24,25.77,1885.85
,,,孚能科技(688567.SH),6671,199729.74,29.94,1546.41
,,,敏芯股份(688286.SH),2142,200555.46,93.63,2351.08
2021-02-24,2097384.01,793078.77,,,,,
,,,孚能科技(688567.SH),6671,210803.60,31.6,12620.27
,,,德林海(688069.SH),2888,209033.44,72.38,10924.00
,,,敏芯股份(688286.SH),2142,205203.60,95.8,6999.22
,,,大地熊(688077.SH),5398,233733.40,43.3,34359.47
,,,百奥泰(688177.SH),7812,211783.32,27.11,12353.93
,,,神工股份(688233.SH),5966,233747.88,39.18,34144.65
2021-02-23,2094360.88,793078.77,,,,,
,,,德林海(688069.SH),2888,209004.56,72.37,10895.12
,,,百奥泰(688177.SH),7812,210845.88,26.99,11416.49
,,,大地熊(688077.SH),5398,243989.60,45.2,44615.67
,,,孚能科技(688567.SH),6671,216740.79,32.49,18557.46
,,,神工股份(688233.SH),5966,217639.68,36.48,18036.45
,,,敏芯股份(688286.SH),2142,203061.60,94.8,4857.22
2021-02-22,2092210.06,793078.77,,,,,
,,,百奥泰(688177.SH),7812,214048.80,27.4,14619.41
,,,大地熊(688077.SH),5398,236324.44,43.78,36950.51
,,,敏芯股份(688286.SH),2142,207109.98,96.69,8905.60
,,,德林海(688069.SH),2888,211719.28,73.31,13609.84
,,,神工股份(688233.SH),5966,216923.76,36.36,17320.53
,,,孚能科技(688567.SH),6671,213005.03,31.93,14821.70
2021-02-19,2036279.34,793078.77,,,,,
,,,百奥泰(688177.SH),7812,204049.44,26.12,4620.05
,,,孚能科技(688567.SH),6671,212071.09,31.79,13887.76
,,,敏芯股份(688286.SH),2142,208845.00,97.5,10640.62
,,,大地熊(688077.SH),5398,206473.50,38.25,7099.57
,,,德林海(688069.SH),2888,198954.32,68.89,844.88
,,,神工股份(688233.SH),5966,212807.22,35.67,13203.99
2021-02-18,2012978.26,793078.77,,,,,
,,,百奥泰(688177.SH),7812,198190.44,25.37,-1238.95
,,,孚能科技(688567.SH),6671,210069.79,31.49,11886.46
,,,神工股份(688233.SH),5966,210599.80,35.3,10996.57
,,,大地熊(688077.SH),5398,201723.26,37.37,2349.33
,,,敏芯股份(688286.SH),2142,205589.16,95.98,7384.78
,,,德林海(688069.SH),2888,193727.04,67.08,-4382.40
2021-02-10,1980518.55,585690.72,,,,,
,,,德林海(688069.SH),2888,188875.20,65.4,-9234.24
,,,敏芯股份(688286.SH),2142,193379.76,90.28,-4824.62
,,,大地熊(688077.SH),5398,197027.00,36.5,-2346.93
,,,伟思医疗(688580.SH),2133,207028.98,97.06,10341.52
,,,孚能科技(688567.SH),6671,214606.07,32.17,16422.74
,,,神工股份(688233.SH),5966,196579.70,32.95,-3023.53
,,,百奥泰(688177.SH),7812,197331.12,25.26,-2098.27
2021-02-09,1996764.97,984494.04,,,,,
,,,德林海(688069.SH),2888,197799.12,68.49,-310.32
,,,孚能科技(688567.SH),6671,208135.20,31.2,9951.87
,,,神工股份(688233.SH),5966,201650.80,33.8,2047.57
,,,敏芯股份(688286.SH),2142,201090.96,93.88,2886.58
,,,伟思医疗(688580.SH),2133,203594.85,95.45,6907.39
2021-02-08,1996837.03,999803.54,,,,,
,,,孚能科技(688567.SH),6671,202798.40,30.4,4615.07
,,,敏芯股份(688286.SH),2142,197728.02,92.31,-476.36
,,,德林海(688069.SH),2888,204297.12,70.74,6187.68
,,,大地熊(688077.SH),5289,188764.41,35.69,-12679.97
,,,伟思医疗(688580.SH),2133,203445.54,95.38,6758.08
2021-02-05,1997616.73,1279253.67,,,,,
,,,大地熊(688077.SH),5289,190774.23,36.07,-10670.15
,,,昊海生科(688366.SH),1168,135826.72,116.29,34187.67
,,,伟思医疗(688580.SH),2133,197345.16,92.52,657.70
,,,东方生物(688298.SH),1365,194416.95,142.43,-5960.88
2021-02-04,2003440.79,1279253.67,,,,,
,,,大地熊(688077.SH),5289,193630.29,36.61,-7814.09
,,,东方生物(688298.SH),1365,199071.60,145.84,-1306.23
,,,昊海生科(688366.SH),1168,128444.96,109.97,26805.91
,,,伟思医疗(688580.SH),2133,203040.27,95.19,6352.81
2021-02-03,2021447.82,1279253.67,,,,,
,,,昊海生科(688366.SH),1168,132170.88,113.16,30531.83
,,,东方生物(688298.SH),1365,189571.20,138.88,-10806.63
,,,伟思医疗(688580.SH),2133,212382.81,99.57,15695.35
,,,大地熊(688077.SH),5289,208069.26,39.34,6624.88
2021-02-02,2014333.44,1279253.67,,,,,
,,,东方生物(688298.SH),1365,195590.85,143.29,-4786.98
,,,伟思医疗(688580.SH),2133,216435.51,101.47,19748.05
,,,昊海生科(688366.SH),1168,120537.60,103.2,18898.55
,,,大地熊(688077.SH),5289,202515.81,38.29,1071.43
2021-02-01,2019355.21,1279253.67,,,,,
,,,伟思医疗(688580.SH),2133,219912.30,103.1,23224.84
,,,大地熊(688077.SH),5289,196327.68,37.12,-5116.70
,,,昊海生科(688366.SH),1168,124298.56,106.42,22659.51
,,,东方生物(688298.SH),1365,199563.00,146.2,-814.83
2021-01-29,2005041.77,1479631.50,,,,,
,,,昊海生科(688366.SH),1168,124135.04,106.28,22495.99
,,,大地熊(688077.SH),5289,193947.63,36.67,-7496.75
,,,伟思医疗(688580.SH),2133,207327.60,97.2,10640.14
2021-01-28,2011698.78,1569604.66,,,,,
,,,昊海生科(688366.SH),1168,114954.56,98.42,13315.51
,,,伟思医疗(688580.SH),2133,214153.20,100.4,17465.74
,,,天智航(688277.SH),2796,112986.36,40.41,12659.28
2021-01-27,2034642.66,1385150.53,,,,,
,,,伟思医疗(688580.SH),2133,227911.05,106.85,31223.59
,,,大地熊(688077.SH),4892,185504.64,37.92,-20432.05
,,,昊海生科(688366.SH),1168,120070.40,102.8,18431.35
,,,天智航(688277.SH),2796,116006.04,41.49,15678.96
2021-01-26,2063033.20,1591087.22,,,,,
,,,昊海生科(688366.SH),1168,123924.80,106.1,22285.75
,,,天智航(688277.SH),2796,121709.88,43.53,21382.80
,,,伟思医疗(688580.SH),2133,226311.30,106.1,29623.84
2021-01-25,2067626.57,1275012.00,,,,,
,,,伟思医疗(688580.SH),2133,227377.80,106.6,30690.34
,,,昊海生科(688366.SH),2337,255691.17,109.41,52326.04
,,,天智航(688277.SH),2796,122325.00,43.75,21997.92
,,,卓易信息(688258.SH),3865,187220.60,48.44,-16158.72
2021-01-22,2042883.38,1275012.00,,,,,
,,,卓易信息(688258.SH),3865,193134.05,49.97,-10245.27
,,,天智航(688277.SH),2796,126267.36,45.16,25940.28
,,,伟思医疗(688580.SH),2133,219677.67,102.99,22990.21
,,,昊海生科(688366.SH),2337,228792.30,97.9,25427.17
2021-01-21,2029983.90,1275012.00,,,,,
,,,伟思医疗(688580.SH),2133,213278.67,99.99,16591.21
,,,卓易信息(688258.SH),3865,201405.15,52.11,-1974.17
,,,昊海生科(688366.SH),2337,210330.00,90,6964.87
,,,天智航(688277.SH),2796,129958.08,46.48,29631.00
2021-01-20,2017123.90,1275012.00,,,,,
,,,卓易信息(688258.SH),3865,198313.15,51.31,-5066.17
,,,伟思医疗(688580.SH),2133,207220.95,97.15,10533.49
,,,昊海生科(688366.SH),2337,213134.40,91.2,9769.27
,,,天智航(688277.SH),2796,123443.40,44.15,23116.32
2021-01-19,2010004.75,1275012.00,,,,,
,,,昊海生科(688366.SH),2337,199486.32,85.36,-3878.81
,,,伟思医疗(688580.SH),2133,209140.65,98.05,12453.19
,,,卓易信息(688258.SH),3865,202139.50,52.3,-1239.82
,,,天智航(688277.SH),2796,124226.28,44.43,23899.20
2021-01-18,2001060.52,1275012.00,,,,,
,,,天智航(688277.SH),2796,122968.08,43.98,22641.00
,,,卓易信息(688258.SH),3865,202951.15,52.51,-428.17
,,,昊海生科(688366.SH),2337,198902.07,85.11,-4463.06
,,,伟思医疗(688580.SH),2133,201227.22,94.34,4539.76
2021-01-15,1993574.27,1275012.00,,,,,
,,,卓易信息(688258.SH),3865,199627.25,51.65,-3752.07
,,,昊海生科(688366.SH),2337,201028.74,86.02,-2336.39
,,,天智航(688277.SH),2796,114076.80,40.8,13749.72
,,,伟思医疗(688580.SH),2133,203829.48,95.56,7142.02
2021-01-14,1994669.47,1275012.00,,,,,
,,,卓易信息(688258.SH),3865,199008.85,51.49,-4370.47
,,,昊海生科(688366.SH),2337,207104.94,88.62,3739.81
,,,伟思医疗(688580.SH),2133,202123.08,94.76,5435.62
,,,天智航(688277.SH),2796,111420.60,39.85,11093.52
2021-01-13,1968758.68,1277402.03,,,,,
,,,卓易信息(688258.SH),3865,189771.50,49.1,-13607.82
,,,天智航(688277.SH),2796,105912.48,37.88,5585.40
,,,泽璟制药(688266.SH),3446,195181.44,56.64,-6078.94
,,,昊海生科(688366.SH),2337,200491.23,85.79,-2873.90
2021-01-12,1993226.95,1277402.03,,,,,
,,,昊海生科(688366.SH),2337,201683.10,86.3,-1682.03
,,,天智航(688277.SH),2796,116900.76,41.81,16573.68
,,,泽璟制药(688266.SH),3446,202831.56,58.86,1571.18
,,,卓易信息(688258.SH),3865,194409.50,50.3,-8969.82
2021-01-11,1990438.87,1097724.36,,,,,
,,,泽璟制药(688266.SH),3446,196249.70,56.95,-5010.68
,,,天智航(688277.SH),2796,118718.16,42.46,18391.08
,,,赛诺医疗(688108.SH),15474,178724.70,11.55,-21038.94
,,,卓易信息(688258.SH),3865,193365.95,50.03,-10013.37
,,,昊海生科(688366.SH),2337,205656.00,88,2290.87
2021-01-08,2027573.84,1097724.36,,,,,
,,,泽璟制药(688266.SH),3446,203761.98,59.13,2501.60
,,,昊海生科(688366.SH),2337,206170.14,88.22,2805.01
,,,卓易信息(688258.SH),3865,204845.00,53,1465.68
,,,赛诺医疗(688108.SH),15474,187854.36,12.14,-11909.28
,,,天智航(688277.SH),2796,127218.00,45.5,26890.92
2021-01-07,2032219.65,1504468.81,,,,,
,,,天智航(688277.SH),2796,125820.00,45,25492.92
,,,泽璟制药(688266.SH),3446,211136.42,61.27,9876.04
,,,赛诺医疗(688108.SH),15474,190794.42,12.33,-8969.22
2021-01-06,2048864.87,1504468.81,,,,,
,,,泽璟制药(688266.SH),3446,220578.46,64.01,19318.08
,,,天智航(688277.SH),2796,118941.84,42.54,18614.76
,,,赛诺医疗(688108.SH),15474,204875.76,13.24,5112.12
2021-01-05,2068663.49,1376862.13,,,,,
,,,赛诺医疗(688108.SH),15474,211529.58,13.67,11765.94
,,,泽璟制药(688266.SH),3446,227401.54,65.99,26141.16
,,,天智航(688277.SH),5592,252870.24,45.22,52216.07
2021-01-04,2020182.67,1376862.13,,,,,
,,,天智航(688277.SH),5592,210706.56,37.68,10052.39
,,,泽璟制药(688266.SH),3446,224024.46,65.01,22764.08
,,,赛诺医疗(688108.SH),15474,208589.52,13.48,8825.88
2020-12-31,2021441.61,1376862.13,,,,,
,,,天智航(688277.SH),5592,213222.96,38.13,12568.79
,,,赛诺医疗(688108.SH),15474,208434.78,13.47,8671.14
,,,泽璟制药(688266.SH),3446,222921.74,64.69,21661.36
2020-12-30,1994773.57,1376862.13,,,,,
,,,泽璟制药(688266.SH),3446,211929.00,61.5,10668.62
,,,赛诺医疗(688108.SH),15474,203328.36,13.14,3564.72
,,,天智航(688277.SH),5592,202654.08,36.24,1999.91
2020-12-29,2003365.16,1577516.30,,,,,
,,,赛诺医疗(688108.SH),15474,205649.46,13.29,5885.82
,,,泽璟制药(688266.SH),3446,220199.40,63.9,18939.02
2020-12-28,2004569.94,1577516.30,,,,,
,,,泽璟制药(688266.SH),3446,220785.22,64.07,19524.84
,,,赛诺医疗(688108.SH),15474,206268.42,13.33,6504.78
2020-12-25,2015766.80,1577516.30,,,,,
,,,赛诺医疗(688108.SH),15474,207506.34,13.41,7742.70
,,,泽璟制药(688266.SH),3446,230744.16,66.96,29483.78
2020-12-24,1998961.12,1777279.94,,,,,
,,,泽璟制药(688266.SH),3446,221681.18,64.33,20420.80
2020-12-23,2009643.72,1777279.94,,,,,
,,,泽璟制药(688266.SH),3446,232363.78,67.43,31103.40
2020-12-22,2007010.33,1588787.41,,,,,
,,,泽璟制药(688266.SH),3446,227780.60,66.1,26520.22
,,,赛诺医疗(688108.SH),13262,190442.32,14.36,-13066.02
2020-12-21,2010195.58,1403818.85,,,,,
,,,赛特新材(688398.SH),3119,184800.75,59.25,-15868.46
,,,赛诺医疗(688108.SH),13262,190177.08,14.34,-13331.26
,,,泽璟制药(688266.SH),3446,231398.90,67.15,30138.52
2020-12-18,2031907.75,1403818.85,,,,,
,,,赛特新材(688398.SH),3119,192567.06,61.74,-8102.15
,,,泽璟制药(688266.SH),3446,245079.52,71.12,43819.14
,,,赛诺医疗(688108.SH),13262,190442.32,14.36,-13066.02
2020-12-17,2045673.67,1403818.85,,,,,
,,,泽璟制药(688266.SH),3446,251661.38,73.03,50401.00
,,,赛诺医疗(688108.SH),13262,195879.74,14.77,-7628.60
,,,赛特新材(688398.SH),3119,194313.70,62.3,-6355.51
2020-12-16,2010197.05,1403818.85,,,,,
,,,赛诺医疗(688108.SH),13262,194951.40,14.7,-8556.94
,,,泽璟制药(688266.SH),3446,220544.00,64,19283.62
,,,赛特新材(688398.SH),3119,190882.80,61.2,-9786.41
2020-12-15,2025803.60,1403818.85,,,,,
,,,赛特新材(688398.SH),3119,197463.89,63.31,-3205.32
,,,泽璟制药(688266.SH),3446,221612.26,64.31,20351.88
,,,赛诺医疗(688108.SH),13262,202908.60,15.3,-599.74
2020-12-14,2008928.77,1605079.22,,,,,
,,,赛诺医疗(688108.SH),13262,201582.40,15.2,-1925.94
,,,赛特新材(688398.SH),3119,202267.15,64.85,1597.94
2020-12-11,2011182.14,1627183.28,,,,,
,,,赛诺医疗(688108.SH),13262,203306.46,15.33,-201.88
,,,泽璟制药(688266.SH),3073,180692.40,58.8,-23054.21
2020-12-10,2038480.19,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,207550.30,15.65,4041.96
2020-12-09,2034501.59,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,203571.70,15.35,63.36
2020-12-08,2037153.99,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,206224.10,15.55,2715.76
2020-12-07,2040336.87,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,209406.98,15.79,5898.64
2020-12-04,2041795.69,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,210865.80,15.9,7357.46
2020-12-03,2042193.55,1830929.89,,,,,
,,,赛诺医疗(688108.SH),13262,211263.66,15.93,7755.32
2020-12-02,2035101.19,1834044.89,,,,,
,,,佳华科技(688051.SH),2102,201056.30,95.65,-8658.14
2020-12-01,2034701.81,1834044.89,,,,,
,,,佳华科技(688051.SH),2102,200656.92,95.46,-9057.52
2020-11-30,2032539.89,1639640.05,,,,,
